"DoubleTime","StringTime","I3 Mag","I3 Ang","kW","I3 THD","I3 TDD","kvar","I3 %HD01","I3 %HD02","I3 %HD03","I3 %HD04","I3 %HD05","I3 %HD06","I3 %HD07","I3 %HD08","I3 %HD09","I3 %HD10","I3 %HD11","I3 %HD12","I3 %HD13","I3 %HD14","I3 %HD15","I3 %HD16","I3 %HD17","I3 H01 ANG","I3 H02 ANG","I3 H03 ANG","I3 H04 ANG","I3 H01 ANG:1","I3 H02 ANG:1","I3 H03 ANG:1","I3 H04 ANG:1","I3 H05 ANG","I3 H06 ANG","I3 H07 ANG","I3 H08 ANG","I3 H09 ANG","I3 H10 ANG","I3 H11 ANG","I3 H12 ANG","I3 H13 ANG"
"1555347729436","04/15/19  17:02:09.436   ","0.52","61.4","0.185","34","0.3","0.178","100","3.07","32.28","1.5","9.3","0.46","1.89","0.25","2.23","0.38","0.87","0.51","1.01","0.2","0.27","0","0","61.4","-17.7","-70.2","-137.6","61.4","-17.7","-70.2","-137.6","-173.6","127.6","-0.3","-10","-64.3","38.7","26.6","-7.1","42.4"
"1555347730310","04/15/19  17:02:10.310   ","0.52","61.4","0.184","33.8","0.3","0.178","100","3.47","32.24","1.25","8.71","0.46","2.19","0.3","2.59","0.34","1.02","0.29","0.86","0.3","0.23","0.2","0.25","61.3","-14","-70.3","-135.8","61.4","-15","-69.9","-125.5","-174.6","120","-2.5","-22.4","-69.7","-40.5","20.3","0","55.9"
"1555347731440","04/15/19  17:02:11.440   ","0.52","61.3","0.185","34.1","0.3","0.178","100","3.68","32.26","1.58","9.07","0.62","2.37","0.41","2.39","0.28","1.05","0","1.08","0.25","0.29","0","0.28","61.3","-13.6","-70.4","-127.1","61.3","-13.6","-70.4","-127.1","-175.1","141.5","-0.4","-7","-67.6","17.2","37.3","0","48.7"
"1555347732204","04/15/19  17:02:12.204   ","0.52","61.3","0.186","33.7","0.3","0.178","100","3.55","32.09","1.45","8.78","0.65","2.47","0.5","2.53","0.42","1.21","0","0.49","0.25","0","0.34","0","61.5","-14.6","-70.5","-122.8","61.5","-14.6","-70.5","-122.8","-173.9","114.4","-3.3","-40.3","-65.6","-61.6","23.6","0","35.8"
"1555347733428","04/15/19  17:02:13.428   ","0.52","61.4","0.187","33.7","0.3","0.177","100","3.42","32.15","1.49","9.01","0.36","2.26","0.3","2.61","0.34","0.66","0.22","0.98","0.31","0","0.33","0","61.5","-11.5","-70.3","-131.8","61.5","-11.5","-70.3","-131.8","-174.6","78.2","4.6","-81.1","-65.7","-53.8","15.2","-159.1","44.8"
"1555347734199","04/15/19  17:02:14.199   ","0.52","61.7","0.185","33.9","0.3","0.179","100","3.77","32.24","1.93","8.85","0.47","2.07","0.37","2.56","0.35","0.96","0.26","0.76","0","0.4","0.33","0.45","61.6","-12.1","-70.1","-127","61.6","-12.1","-70.1","-127","-173","120.6","2.6","0","-59.7","-62.1","24.5","130.2","23.2"
"1555347735418","04/15/19  17:02:15.418   ","0.52","61.5","0.185","34","0.3","0.177","100","4.16","32.34","1.92","8.89","0.52","2.09","0","2.46","0.55","1.21","0","0.68","0","0.31","0.22","0.5","61.6","-13.1","-70.4","-124.3","61.6","-13.1","-70.4","-124.3","-174.2","110.3","3","0","-64.1","-27.1","16.9","0","22.6"
"1555347736254","04/15/19  17:02:16.254   ","0.52","61.6","0.186","33.9","0.3","0.178","100","3.87","32.11","2.18","9.04","0.36","1.99","0.22","2.39","0.39","1.22","0.21","0.57","0","0.49","0","0.45","61.6","-12.2","-70.2","-125.5","61.5","-10.6","-70.5","-127.2","-173.7","114.9","1.5","-120.9","-65.2","-29.9","20","124.1","17.3"
"1555347737425","04/15/19  17:02:17.425   ","0.52","61.4","0.185","34","0.3","0.177","100","4.18","32.36","1.8","9.07","0.43","2.06","0","2.31","0.22","1.04","0.26","0.62","0","0.41","0","0.51","61.5","-11.9","-70.5","-128.2","61.5","-11.9","-70.5","-128.2","-173.1","100.1","7.4","0","-66.5","-36.9","9.2","138.5","9.9"
"1555347738198","04/15/19  17:02:18.198   ","0.52","61.3","0.184","34.1","0.3","0.177","100","3.56","32.38","1.97","9.18","0.79","2.21","0","2.31","0.26","1","0.3","0.51","0","0.47","0","0.38","61.5","-13.7","-70.9","-131.7","61.5","-13.7","-70.9","-131.7","-174.8","133.3","-1.5","0","-67.2","-13.4","25","-6.1","50.5"
"1555347739602","04/15/19  17:02:19.602   ","0.52","61.5","0.185","34.2","0.3","0.178","100","3.79","32.38","1.77","9.32","0.76","2.1","0","2.59","0","1.2","0","0.87","0","0.71","0.53","0.55","61.5","-18.5","-70.3","-131.3","61.5","-16.1","-70.2","-130.6","-172.7","133.7","-1.6","0","-67.5","0","50.5","-21.3","63"
"1555347740307","04/15/19  17:02:20.307   ","0.51","61.6","0.186","34","0.3","0.178","100","3.29","32.34","1.74","9.21","0.71","1.91","0","2.38","0.35","0.88","0.31","0.69","0.23","0.59","0.4","0.24","61.4","-14.3","-70.5","-132.3","61.4","-14.3","-70.5","-132.3","-171.9","141.9","-0.3","0","-62.6","30.3","26.6","-30.9","47.4"
"1555347741421","04/15/19  17:02:21.421   ","0.51","61.5","0.184","33.9","0.3","0.178","100","3.31","32.3","1.68","9","0.87","2.15","0.31","2.46","0","1.04","0.23","0.83","0","0.66","0.33","0.43","61.4","-8.7","-70.8","-120.2","61.4","-12.7","-71.1","-120.8","-173.9","131.6","-1.5","0","-66.2","-58","9","0","23.5"
"1555347742205","04/15/19  17:02:22.205   ","0.51","61.5","0.185","33.9","0.3","0.178","100","2.9","32.18","1.59","8.82","0.57","2.02","0.25","2.25","0.25","1.05","0.21","0.56","0.23","0.6","0.4","0.27","61.5","-11.7","-70.8","-124.1","61.5","-11.7","-70.8","-124.1","-173.9","154.5","-2.2","-12.1","-66.5","-15.6","18.9","22","61.1"
"1555347743468","04/15/19  17:02:23.468   ","0.51","61.4","0.184","33.8","0.3","0.177","100","2.75","32.2","1.38","8.88","0.69","2.17","0","2.06","0","1.03","0.45","0.5","0","0.48","0.51","0.27","61.5","-14.2","-70.7","-125.1","61.5","-19.3","-70.3","-133.5","-174.9","124.1","-5.9","-41.3","-67.8","0","36.3","-30.2","41.7"
"1555347744194","04/15/19  17:02:24.194   ","0.51","61.5","0.185","33.9","0.3","0.177","100","2.7","32.32","1.41","9.16","0.76","2.04","0.46","2.14","0.22","1.01","0.33","0.7","0","0.5","0.25","0.32","61.5","-14.5","-70.5","-132.7","61.5","-14.5","-70.5","-132.7","-174.5","149.6","-8.3","2","-67.1","-7.1","21.7","-2.8","50.2"
"1555347745417","04/15/19  17:02:25.417   ","0.51","61.6","0.185","34.2","0.3","0.178","100","2.82","32.29","1.63","9.14","0.77","2.19","0.23","2.41","0","1","0.26","0.55","0.21","0.58","0.26","0.32","61.5","-14.2","-70.4","-113.4","61.5","-14.2","-70.4","-113.4","-174.8","140.2","-2.7","11","-62.4","0","17.2","37.6","55.4"
"1555347746202","04/15/19  17:02:26.202   ","0.51","61.7","0.183","34","0.3","0.177","100","3.47","32.21","1.54","9.27","0.52","2.01","0","2.35","0","0.93","0.35","0.91","0.33","0.25","0.3","0.59","61.6","-11.3","-70.5","-129.1","61.6","-11.3","-70.5","-129.1","-174.4","137.8","2.4","0","-57.7","0","15.7","13.3","43.9"
"1555347747428","04/15/19  17:02:27.428   ","0.51","61.5","0.183","34","0.3","0.177","100","3.39","32.32","1.49","9.12","0.7","2.15","0","2.35","0.27","0.95","0.34","0.69","0.22","0.61","0.23","0.4","61.7","-15.6","-70.1","-123.6","61.5","-18.9","-70.3","-132","-172.6","147.2","-2.2","0","-65.7","57.3","14.6","-64","36.1"
"1555347748246","04/15/19  17:02:28.246   ","0.51","61.4","0.185","34","0.3","0.177","100","3.8","32.15","1.62","9.29","0.7","2.09","0","2.29","0.22","0.87","0.41","0.87","0.26","0.35","0.29","0.25","61.5","-15.4","-70.7","-135","61.5","-15.4","-70.7","-135","-174.4","154","-2.6","0","-67.6","62.4","37","0","44.2"
"1555347749432","04/15/19  17:02:29.432   ","0.51","61.5","0.185","34","0.3","0.177","100","3.15","32.2","1.65","9.27","0.57","2.05","0","2.32","0.24","0.95","0","0.87","0","0.47","0.33","0.38","61.7","-15.5","-70.3","-127.3","61.6","-15.6","-70","-137.4","-173.5","153.2","3.9","0","-64.3","61.8","20.4","-58.5","35.8"
"1555347750199","04/15/19  17:02:30.199   ","0.51","61.6","0.185","34","0.3","0.177","100","3.58","32.29","1.63","9.26","0.67","2.19","0","2.37","0.2","0.79","0","1.01","0.24","0.47","0","0.31","61.6","-17.7","-70.6","-131.2","61.6","-17.7","-70.6","-131.2","-173.3","145.1","6.3","0","-61.5","88.9","20.8","0","38.3"
"1555347751400","04/15/19  17:02:31.400   ","0.51","61.7","0.186","34","0.3","0.176","100","3.52","32.15","1.65","9.18","0.56","1.95","0","2.24","0.32","0.96","0","0.95","0.4","0.43","0.34","0.23","61.5","-17.5","-69.8","-131.6","61.5","-16.8","-69.9","-132.1","-173.1","140.2","2.7","0","-63.7","-19.5","33.3","-20.1","44.1"
"1555347752202","04/15/19  17:02:32.202   ","0.51","61.5","0.185","34","0.3","0.178","100","3.54","32.68","1.75","9.21","0.63","2.13","0","2.22","0.2","1.2","0.44","0.62","0","0.44","0","0.4","61.4","-10","-70.6","-121.6","61.4","-10","-70.6","-121.6","-175.1","142.2","-8.7","0","-62.4","143.9","16.6","42.6","30"
"1555347753589","04/15/19  17:02:33.589   ","0.51","61.6","0.186","34","0.3","0.178","100","3.18","32.37","1.57","9.16","0.73","2.04","0.23","2.37","0.27","1.06","0","1.05","0.23","0.24","0.37","0","61.4","-19.7","-70.3","-138.2","61.5","-11.4","-70.7","-127.4","-173.1","156","-4.7","0","-61.3","63.2","24.5","1.4","56.3"
"1555347754315","04/15/19  17:02:34.315   ","0.51","61.6","0.186","34.1","0.3","0.177","100","2.9","32.3","1.51","8.82","0.48","2.35","0.34","2.56","0","1.02","0.32","0.52","0","0.74","0","0.27","61.6","-11.3","-70.6","-125.3","61.6","-9.3","-70.6","-130.5","-173.8","136.8","-0.6","-6.6","-65.4","-62.6","12.6","119.6","41.6"
"1555347755428","04/15/19  17:02:35.428   ","0.52","61.3","2.078","33.2","0.3","0.179","100","2.82","31.58","1.1","8.92","0.29","2.03","0.61","2.55","0.28","0.92","0","0.55","0.24","0.33","0","0.33","61.2","-11.3","-70.3","-137.2","61.2","-11.3","-70.3","-137.2","-176.5","0","5.4","-60","-66.4","0","13.2","-139.9","14.4"
"1555347756206","04/15/19  17:02:36.206   ","0.52","61","2.075","33.3","0.3","0.179","100","3.12","31.63","1.72","8.73","0.29","2.12","0","2.28","0.38","0.95","0","0.97","0","0","0","0","61.1","-13","-70.9","-136.5","61.1","-13","-70.9","-136.5","-176","80.3","-0.7","0","-64.4","-45.7","25.7","0","39.3"
"1555347757586","04/15/19  17:02:37.586   ","0.52","61.1","2.073","33.3","0.3","0.177","100","2.89","31.61","1.2","9.22","0.45","2.23","0.62","2.43","0","1.08","0.3","1.31","0","0.21","0.21","0","61.1","-10.9","-70.8","-126.2","61.2","-14.6","-71.2","-134.7","-175.9","84.6","-4.3","-47.4","-68.5","-34.2","29","0","30.5"
"1555347758215","04/15/19  17:02:38.215   ","0.52","61.2","2.072","33.1","0.3","0.178","100","2.8","31.65","1.27","9.22","0.34","2","0.22","2.21","0","1.15","0","0.81","0","0.24","0","0.35","61.2","-12.9","-71.1","-131.3","61.2","-12.9","-71.1","-131.3","-176.8","118.4","-0.3","-29","-68.2","0","28.4","0","23.9"
"1555347759425","04/15/19  17:02:39.425   ","0.52","61.3","2.071","33.2","0.3","0.178","100","3.06","31.54","1.12","8.96","0.4","2.17","0.4","2.64","0","0.78","0.2","0.74","0.35","0","0","0.36","61.1","-16.4","-70.9","-120.9","61.1","-16.4","-70.9","-120.9","-177.4","134","-3.4","-23.8","-70","0","1.6","0","24.4"
"1555347760206","04/15/19  17:02:40.206   ","0.52","61.1","2.067","33.2","0.3","0.177","100","3.16","31.56","1.24","8.87","0.47","2.25","0.54","2.37","0.43","0.94","0","0.88","0.24","0.44","0.29","0.32","61.2","-16.2","-71.3","-124.7","61.2","-16.2","-71.3","-124.7","-176.5","99.6","-6.6","-27.6","-63.6","-140.6","13.5","0","17.3"
"1555347761662","04/15/19  17:02:41.662   ","0.52","61.1","2.065","33.3","0.3","0.177","100","3.27","31.67","1.74","8.87","0.32","1.94","0","2.42","0.36","0.94","0","1.01","0.24","0","0","0","61.2","-14.2","-71","-134.6","61.2","-15.2","-71.3","-137","-175.3","114.4","1.4","102.2","-72.2","0.2","28.6","12.2","27.9"
"1555347762197","04/15/19  17:02:42.197   ","0.52","61.2","2.066","33.4","0.4","0.177","100","3.27","31.54","1.44","9.06","0.66","1.92","0","2.51","0.42","1.26","0","1.15","0.32","0","0.21","0","61.1","-13.7","-71.2","-132.7","61.1","-13.7","-71.2","-132.7","-176","74.4","0.4","0","-71.1","1","28.3","0","28.3"
"1555347763668","04/15/19  17:02:43.668   ","0.51","61.4","0.185","33.9","0.3","0.177","100","3.43","32.31","1.58","9.01","0.84","2.2","0.23","2.28","0.25","0.89","0","0.77","0","0.73","0.41","0.22","61.4","-16.4","-70.4","-128.6","61.5","-12.7","-70.5","-125.8","-174.2","147.6","1.7","0","-60.5","0","18.1","19.7","39.2"
"1555347764240","04/15/19  17:02:44.240   ","0.51","61.5","0.184","33.8","0.3","0.177","100","2.81","32.28","1.29","8.99","0.79","2.26","0","2.11","0","1.1","0.28","0.54","0","0.65","0.22","0.35","61.4","-13.3","-70.6","-135.6","61.4","-13.3","-70.6","-135.6","-174.6","135.6","-11.2","24.4","-69.7","47.8","26.4","-36.5","37.6"
"1555347765422","04/15/19  17:02:45.422   ","0.51","61.4","0.185","33.7","0.3","0.177","100","2.8","32.22","1.49","8.82","0.78","1.89","0","2.21","0","1.24","0.2","0.76","0","0.59","0","0.43","61.5","-14.3","-70.9","-129","61.5","-14.3","-70.9","-129","-175.9","145.6","-9.1","17.4","-62","0","18.5","0","40.8"
"1555347766268","04/15/19  17:02:46.268   ","0.51","61.6","0.185","33.8","0.3","0.177","100","2.85","32.23","1.51","9.02","0.61","2.13","0","2.34","0","0.8","0.3","0.82","0.22","0.46","0.28","0.43","61.5","-15.3","-70.5","-129.9","61.5","-15.3","-70.5","-129.9","-173.1","136.6","-9.9","0","-67.8","0","30.3","-24.3","26.8"
"1555347767634","04/15/19  17:02:47.634   ","0.51","61.4","0.185","34.1","0.3","0.177","100","4.19","32.59","1.74","9.21","0.8","1.93","0.3","2.44","0","0.92","0.42","1.07","0.22","0.72","0","0.59","61.4","-17.3","-70.6","-126.7","61.4","-17.3","-70.6","-126.7","-176.4","131.8","3.7","-48.3","-66.8","0","22.7","47.8","26.8"
"1555347768194","04/15/19  17:02:48.194   ","0.51","61.4","0.184","34.2","0.3","0.177","100","3.41","32.31","1.75","9.18","0.72","2.19","0","2.36","0.28","0.82","0.37","0.73","0.27","0.54","0.26","0.48","61.5","-12.8","-70.8","-129.8","61.5","-12.8","-70.8","-129.8","-174.3","130.2","-3.6","0","-65.2","77.5","17.7","1.5","35.4"
"1555347769593","04/15/19  17:02:49.593   ","0.51","61.5","0.183","33.9","0.3","0.177","100","3.51","32.26","1.45","8.86","0.44","2.08","0","2.24","0","1.16","0.37","0.69","0.24","0.55","0.21","0.24","61.3","-13.1","-71.3","-119.4","61.4","-13.4","-70.9","-121.6","-175.5","155.3","-2.4","0","-62.3","0","11.8","0","37.5"
"1555347770202","04/15/19  17:02:50.202   ","0.51","61.4","0.185","33.8","0.3","0.178","100","3.18","32.14","1.75","8.97","0.58","2.12","0","2.43","0.28","0.98","0.29","0.65","0","0.66","0","0.33","61.4","-11.1","-70.9","-126.5","61.4","-11.1","-70.9","-126.5","-175","128.9","-1.7","0","-61.2","-70.2","20.7","109.2","36.6"
"1555347771421","04/15/19  17:02:51.421   ","0.52","61.3","0.186","33.9","0.3","0.177","100","3.16","32.28","1.5","9.05","0.67","1.99","0.32","2.28","0.23","0.87","0.34","0.88","0.27","0.35","0.3","0.38","61.5","-18.4","-70","-135.8","61.5","-18.4","-70","-135.8","-173.7","133.5","-1.3","0","-64.9","37","41.5","-21.3","50.1"
"1555347772198","04/15/19  17:02:52.198   ","0.51","61.4","0.185","34","0.3","0.178","100","3.17","32.21","1.61","9.21","0.73","1.73","0","2.39","0.27","0.88","0.38","1.01","0.3","0.37","0.31","0","61.3","-19.1","-70.7","-136.7","61.3","-19.1","-70.7","-136.7","-172.7","127.2","-3","0","-70.1","-6.6","43.1","-32.5","35.8"
"1555347773431","04/15/19  17:02:53.431   ","0.51","61.5","0.185","33.9","0.3","0.177","100","2.7","32.25","1.31","8.95","0.45","2.22","0","2.36","0","1.01","0.25","0.64","0","0.71","0.28","0.29","61.4","-16.6","-70.8","-131.5","61.6","-14.2","-70.2","-131.7","-174.5","148.3","-11","-9.2","-66.4","0","18","19.1","42.6"
"1555347774201","04/15/19  17:02:54.201   ","0.51","61.5","0.184","34","0.3","0.178","100","2.63","32.37","1.21","9.11","0.62","2.2","0","2.22","0","1.02","0","0.75","0","0.63","0.6","0","61.4","-17","-70.7","-138.2","61.4","-17","-70.7","-138.2","-174.3","133.1","-3.8","0","-67.1","0","28.6","0","58.3"
"1555347775417","04/15/19  17:02:55.417   ","0.51","61.5","0.184","34","0.3","0.178","100","3.05","32.27","1.56","9.18","0.57","2.07","0.24","2.38","0","0.93","0.29","0.85","0.23","0.4","0.39","0.3","61.5","-15.5","-70.5","-126.4","61.5","-14.2","-70.2","-129.5","-173.3","139.3","-4.8","24","-71.4","0","23.2","0","47.4"
"1555347776273","04/15/19  17:02:56.273   ","0.51","61.4","0.185","34","0.3","0.177","100","3.36","32.43","1.77","8.88","0.5","2.43","0","2.41","0","1.08","0.25","0.59","0","0.59","0.22","0.35","61.3","-14.7","-70.9","-129.9","61.3","-14.7","-70.9","-129.9","-175.1","121.9","-9.7","0","-66.6","0","19.9","74.5","34.1"
"1555347777419","04/15/19  17:02:57.419   ","0.52","61.3","0.184","34","0.3","0.178","100","3.57","32.42","1.88","9.01","0.54","2.24","0","2.41","0.21","1.08","0.37","0.73","0.23","0.43","0","0.33","61.5","-11.8","-70.6","-127.2","61.5","-10.7","-70.6","-126.4","-174.1","81.3","1.4","-89.8","-63.5","-57.5","27.8","165.1","31.5"
"1555347778198","04/15/19  17:02:58.198   ","0.51","61.6","0.184","33.7","0.3","0.177","100","3.42","32.32","1.7","8.96","0.6","2.21","0.39","2.6","0.42","0.97","0.25","0.79","0","0.53","0","0.51","61.3","-11.3","-71","-136","61.3","-11.3","-71","-136","-175.6","92.6","-2.8","-94.2","-63.9","-92.4","13.6","121.7","32.1"
"1555347779417","04/15/19  17:02:59.417   ","0.52","61.3","0.184","34","0.3","0.179","100","3.78","32.08","1.88","9.14","0.54","2.07","0","2.49","0.35","1.07","0.3","0.65","0","0.36","0.29","0.38","61.4","-11.8","-70.7","-127.8","61.4","-14.4","-70.8","-124.1","-172.6","98.2","1.3","0","-64","-40.7","25","102.4","21.6"
"1555347780198","04/15/19  17:03:00.198   ","0.52","61.4","0.185","34","0.3","0.177","100","3.69","32.29","1.9","8.88","0.48","2.04","0","2.48","0.22","1.21","0.29","0.62","0","0.47","0","0.43","61.4","-12.7","-70.5","-130.4","61.4","-12.7","-70.5","-130.4","-173.1","112.2","2.4","0","-62.2","-62.4","26.5","136.4","26.5"
"1555347781406","04/15/19  17:03:01.406   ","0.51","61.1","0.187","33.9","0.3","0.177","100","3.29","32.11","1.62","9.09","0.61","1.96","0.4","1.98","0.33","1.16","0.29","1.14","0.33","0.23","0.24","0.29","61.2","-18.1","-70.8","-134.9","61.2","-18.1","-70.8","-134.9","-174.7","131.5","1.3","0","-62.9","55.9","39.2","0","40"
"1555347782201","04/15/19  17:03:02.201   ","0.52","61.4","0.185","33.9","0.3","0.178","100","3.39","32.02","1.29","8.96","0.7","2.27","0.59","2.47","0.42","1.21","0","0.92","0","0.26","0.25","0","61.4","-11.9","-70.4","-117.7","61.4","-11.9","-70.4","-117.7","-174.9","132.5","-2.3","-37.6","-67.4","-71.1","27.6","0","54.2"
"1555347783410","04/15/19  17:03:03.410   ","0.51","61.3","0.184","33.7","0.3","0.175","100","3.21","31.98","1.41","9.08","0.78","2.14","0.28","2.25","0","1.44","0.28","0.89","0","0.32","0.2","0.38","61.3","-15.9","-71.3","-132.6","61.4","-15.3","-71","-128.9","-175.5","138.3","1.7","-10.2","-67.5","36.8","34.7","0","39.5"
"1555347784198","04/15/19  17:03:04.198   ","0.52","61.4","0.184","33.9","0.3","0.177","100","3.43","32.04","1.67","9.13","0.77","2.04","0.2","2.36","0.26","1.08","0","1.02","0","0.31","0.23","0.26","61.4","-18.6","-70.8","-125.1","61.4","-18.6","-70.8","-125.1","-174.3","123.4","-0.4","-19.6","-65.3","-91.6","33.8","0","39"
"1555347785423","04/15/19  17:03:05.423   ","0.52","61.3","0.183","33.7","0.3","0.176","100","3.33","32.23","1.41","8.9","0.44","2.13","0.63","2.31","0.22","1.43","0","0.83","0.28","0","0","0.31","61.2","-14.9","-70.7","-137.9","61.2","-18.9","-70.9","-131.3","-174.7","140.3","0.4","-2","-70.8","-68.1","29.2","0","52.8"
"1555347786205","04/15/19  17:03:06.205   ","0.52","61.4","0.184","33.9","0.3","0.177","100","3.88","32.41","1.86","8.97","0.51","1.99","0","2.23","0.37","1.15","0","0.64","0","0.55","0","0.52","61.4","-11.6","-70.9","-130.2","61.4","-11.6","-70.9","-130.2","-174.7","112.7","-0.4","0","-68.2","-19.9","12.5","0","23.6"
"1555347787422","04/15/19  17:03:07.422   ","0.51","61.3","0.184","34","0.3","0.177","100","3.45","32.4","1.88","9.27","0.78","2.1","0.21","2.4","0","0.95","0.22","0.82","0.22","0.53","0.37","0.43","61.5","-13.9","-70.4","-121.7","61.4","-13.6","-70.5","-126","-174.3","135.6","2","14.9","-68.8","20.3","14.9","43.7","54.5"
"1555347788196","04/15/19  17:03:08.196   ","0.51","61.4","0.185","34.2","0.3","0.176","100","3.33","32.2","1.68","9.04","0.76","1.78","0.22","2.48","0","0.98","0.26","1.17","0.27","0.24","0.26","0","61.3","-16.8","-70.7","-143.1","61.3","-16.8","-70.7","-143.1","-173","141.8","0.4","-33","-68.6","0","30.1","-53.8","38.6"
"1555347789422","04/15/19  17:03:09.422   ","0.51","61.3","0.185","34","0.3","0.177","100","3.21","32.23","1.47","9.23","0.8","1.87","0","2.29","0.35","0.89","0.29","0.88","0","0.44","0.29","0.26","61.2","-17.4","-70.8","-136.5","61.3","-22.9","-71","-142.2","-175.1","133.3","0.2","-10.6","-68","3.5","36.7","-45.2","32.7"
"1555347790201","04/15/19  17:03:10.201   ","0.52","61.3","0.185","33.9","0.3","0.177","100","3.44","32.23","1.45","9.25","0.63","2.04","0.3","2.08","0.32","1.18","0","1.14","0.32","0.27","0","0.33","61.1","-19.7","-71","-135.2","61.1","-19.7","-71","-135.2","-174.9","133.8","-3","15.9","-67.8","-13.9","39.6","0","44.8"
"1555347791413","04/15/19  17:03:11.413   ","0.52","61.1","0.184","34","0.3","0.176","100","3.57","32.09","1.52","8.96","0.6","2.04","0","2.3","0","0.88","0.27","1.04","0.32","0.3","0.22","0","61.2","-16.1","-71.3","-136.2","61.2","-16.1","-71.3","-136.2","-176.4","143.3","-0.1","-11.6","-68.5","0","28.4","0","41.7"
"1555347792204","04/15/19  17:03:12.204   ","0.51","61.4","0.183","33.8","0.3","0.177","100","3.31","32.2","1.63","9.24","0.77","2.04","0.27","2.25","0.32","1.36","0","1.08","0.35","0","0","0.23","61.4","-11.9","-70.8","-130","61.4","-11.9","-70.8","-130","-175.9","137","-1.6","-16.4","-64.9","-45.1","30.5","0","38.6"
"1555347793454","04/15/19  17:03:13.454   ","0.51","61.3","0.184","33.8","0.3","0.176","100","3.1","32.14","1.32","8.97","0.54","2.1","0.55","2.15","0","1.33","0","1.05","0","0","0","0.46","61.5","-7.8","-70.3","-128.4","61.6","-8.4","-70.6","-129.9","-175.6","110.2","-1.4","-14.5","-61.6","-49.3","28.3","0","29.2"
"1555347794206","04/15/19  17:03:14.206   ","0.51","61.6","0.184","33.8","0.3","0.177","100","3.33","31.8","1.56","8.96","0.48","2.07","0.28","2.49","0.36","1.08","0","0.93","0","0.51","0.39","0.26","61.6","-13.6","-70.3","-128","61.6","-13.6","-70.3","-128","-173.3","87.5","-1.8","-63.9","-65.5","-71.3","15.4","0","31.2"
"1555347795426","04/15/19  17:03:15.426   ","0.52","61.4","0.183","33.9","0.3","0.178","100","2.98","32.25","1.48","9.17","0.63","1.92","0.29","2.32","0.41","1.14","0","0.91","0.21","0","0.23","0.28","61.5","-10.9","-70.4","-129.2","61.4","-9.3","-70.6","-120.5","-175.7","113.1","-1.5","-15.2","-65.8","-62.4","28","0","26.1"
"1555347796202","04/15/19  17:03:16.202   ","0.52","61.4","0.184","33.9","0.3","0.177","100","2.89","32.05","1.23","9.16","0.76","1.93","0.51","2.25","0.29","1.42","0","0.82","0","0.23","0","0.39","61.4","-13.2","-70.9","-119.2","61.4","-13.2","-70.9","-119.2","-174.4","149.7","1.7","-12.7","-65.8","-23.7","32.6","0","39.7"
"1555347797488","04/15/19  17:03:17.488   ","0.51","61.5","0.186","33.8","0.3","0.178","100","2.65","32.28","1.16","9.23","0.54","2.08","0","2.11","0","1.27","0","0.8","0","0.34","0.39","0.38","61.2","-17.6","-71.1","-113.1","61.2","-17.6","-71.1","-113.1","-174.2","148.7","3.6","0","-68.2","0","31.5","-36.7","31.1"
"1555347798208","04/15/19  17:03:18.208   ","0.52","61.1","0.184","33.6","0.3","0.177","100","2.5","31.91","1.28","8.93","0.23","1.78","0.36","2.32","0.24","1.24","0.2","1.12","0","0","0.31","0.24","61.4","-22","-70.7","-137.2","61.4","-22","-70.7","-137.2","-174.7","166.1","-1.7","-52.5","-68.7","48.4","41.3","3.3","34.4"
"1555347799418","04/15/19  17:03:19.418   ","0.52","61.5","0.185","33.8","0.3","0.178","100","3.09","32.17","1.41","9.17","0.55","1.92","0","2.27","0.31","0.93","0.42","0.86","0","0.38","0.27","0.31","61.3","-20.3","-70.3","-138","61.3","-20.3","-70.3","-138","-173.8","140.4","-0.3","0","-65.3","0","46.6","-13.6","41.6"
"1555347800199","04/15/19  17:03:20.199   ","0.51","61.4","0.183","34","0.3","0.178","100","3.28","32.19","1.71","9.25","0.65","1.96","0","2.32","0.26","0.99","0.23","1.06","0.28","0.37","0.27","0.25","61.3","-17.6","-70.8","-136.1","61.3","-17.6","-70.8","-136.1","-174.1","151.5","2.2","0","-65","42.4","28.7","8.9","41.9"
"1555347801413","04/15/19  17:03:21.413   ","0.51","61.4","0.184","33.9","0.3","0.178","100","3.45","32.29","1.55","9.04","0.62","2.02","0.38","2.35","0.41","0.98","0","1.05","0","0.36","0.46","0.39","61.3","-17.1","-70.5","-136.3","61.3","-17.1","-70.5","-136.3","-173.5","129.7","-2.1","0","-68.2","38.4","32.2","-24.6","48.9"
"1555347802196","04/15/19  17:03:22.196   ","0.52","61.4","0.184","34.1","0.3","0.179","100","3.83","32.42","1.94","9.33","0.79","1.98","0","2.49","0.31","0.75","0","1","0","0.5","0","0.34","61.3","-18.7","-70.6","-133.4","61.3","-18.7","-70.6","-133.4","-175.3","142.7","3.8","0","-68.1","50.6","44.3","0","37.9"
"1555347803416","04/15/19  17:03:23.416   ","0.52","61.4","0.184","34","0.3","0.178","100","3.45","32.2","1.32","8.89","0.48","2.15","0.37","2.49","0","1.07","0","1.12","0.28","0","0","0","61.3","-19.7","-70.8","-136.3","61.3","-19.7","-70.8","-136.3","-174.5","143.5","1.1","-1.1","-66.9","-1","39.6","0","40.1"
