"DoubleTime","StringTime","I3 Mag","I3 Ang","kW","I3 THD","I3 TDD","kvar","I3 %HD01","I3 %HD02","I3 %HD03","I3 %HD04","I3 %HD05","I3 %HD06","I3 %HD07","I3 %HD08","I3 %HD09","I3 %HD10","I3 %HD11","I3 %HD12","I3 %HD13","I3 %HD14","I3 %HD15","I3 %HD16","I3 %HD17","I3 H01 ANG","I3 H02 ANG","I3 H03 ANG","I3 H04 ANG","I3 H01 ANG:1","I3 H02 ANG:1","I3 H03 ANG:1","I3 H04 ANG:1","I3 H05 ANG","I3 H06 ANG","I3 H07 ANG","I3 H08 ANG","I3 H09 ANG","I3 H10 ANG","I3 H11 ANG","I3 H12 ANG","I3 H13 ANG"
"1555351984762","04/15/19  18:13:04.762   ","4.83","83","4.263","19.2","1.9","2.459","100","19.38","6.07","1.83","3.27","1.97","0.88","0.84","0.7","0","0","0","0","0","0","0","0","83","-87.2","-78.9","-81.8","80.9","-141","-38","84.7","-7.4","107.6","43.6","-54.4","-1.1","0","-179.9","0","0"
"1555351985719","04/15/19  18:13:05.719   ","5","81.9","4.184","18.3","1.9","2.402","100","18.48","2.24","0.59","3.83","1.67","0.79","0.75","0","0","0.28","0.21","0","0","0","0","0.33","82.3","-6.3","-44.3","-66.3","83.5","-57.9","-70.5","-89.4","0.1","-162.3","51.1","37.6","-79.6","0","0","0","-82.8"
"1555351987831","04/15/19  18:13:07.831   ","4.93","82.4","4.143","18.4","1.9","2.217","100","18.23","3.08","0.55","3.65","1.73","1.01","1","0.76","0","0","0","0.26","0","0","0","0.28","81.9","34.1","-20.2","-92.5","82.9","-19","-49.5","-66.1","0.5","-130.5","74","82.5","-39.2","-116.9","0","0","0"
"1555351988601","04/15/19  18:13:08.601   ","5.04","83","4.112","19.3","2","2.288","100","17.76","3.76","0.32","3.01","1.84","0.89","0.89","0.5","0","0","0","0.29","0","0","0","0","81.8","-148.2","-44.1","98","82.5","157.8","-46.3","122.9","0.7","48.1","62","-105.9","-70.9","0","132.8","0","-16.9"
"1555351989784","04/15/19  18:13:09.784   ","5.08","83","4.14","18.8","2","2.334","100","17.18","1.37","0.38","3.76","1.43","1.04","0.92","0.27","0","0.25","0","0","0","0","0","0","83.3","108.2","-60.9","113.3","82.5","56","-30.6","-108.9","-5.5","-41.3","47.1","142.6","0","0","144.4","0","0"
"1555351990746","04/15/19  18:13:10.746   ","5.14","82.1","4.155","18.8","1.9","2.274","100","17.79","4.24","0.59","3.17","1.95","1.25","1.07","0.58","0","0.21","0","0.3","0","0","0","0","82.2","-137.3","-53.8","79.3","83.4","109.9","-60.4","115.5","-9","8.6","21.1","-149.8","-126","0","0","0","-49.7"
"1555351991681","04/15/19  18:13:11.681   ","5","82.2","4.168","18.8","1.9","2.261","100","17.79","4.05","0.49","3.12","1.89","1.15","1.01","0.58","0","0.2","0","0.29","0","0","0","0","84.2","-84.7","-80.3","-86.8","83.9","-177.3","-17.6","0","-10.3","81.7","2.5","-97.8","98.4","40.5","0","0","52.4"
"1555351992741","04/15/19  18:13:12.741   ","5.04","83.1","4.188","19.8","2","2.241","100","19.05","5.88","1.66","3.28","1.95","0.88","0.86","0.74","0","0","0","0","0","0","0","0","82.3","-151.5","-41.6","99.7","83","152.5","-47","121.7","1.4","42.9","62.4","-111.9","-77.1","0","0","0","0"
"1555351993955","04/15/19  18:13:13.955   ","5.13","83.7","4.213","19.7","2","2.276","100","18.53","4.76","1.38","3.65","1.99","0.68","0.8","0.76","0","0.21","0","0.27","0","0","0","0.2","83.8","81.3","-56.4","146.5","83","22","-29.8","-78.3","-13.8","-75.7","-1.3","138.5","40.3","0","0","0","0"
"1555351995750","04/15/19  18:13:15.750   ","5.09","83.8","4.247","19.8","2","2.233","100","19.16","5.8","1.7","3.24","1.95","0.81","0.87","0.69","0","0","0","0","0","0","0","0","82.8","-153.4","-43.3","101.3","82.8","-153.4","-43.3","101.3","-11.3","114.9","20.5","-50.8","9.7","0","0","0","0"
"1555351996739","04/15/19  18:13:16.739   ","5.11","84.6","4.284","19.3","2","2.238","100","18.25","5","1.07","3.21","2.08","1.21","1.07","0.67","0","0","0","0.33","0","0.22","0","0","84.8","-66.7","-73.6","-91.6","83","178.4","-39.3","114.1","0.7","68","73.6","-84.1","-36.4","30.6","152.1","0","0"
"1555351997743","04/15/19  18:13:17.743   ","5.28","83.9","4.266","19","2","2.297","100","19.07","5.78","1.64","3.22","2.03","0.84","0.91","0.65","0","0","0","0.21","0","0","0","0","84.5","-98.2","-82","-66.9","83","-158.1","-43.5","106.6","-9.7","111.8","23.3","-50.1","-2.2","0","0","0","0"
"1555351998747","04/15/19  18:13:18.747   ","5.13","84.8","4.296","19.5","2","2.244","100","18.01","4.38","0.77","3.18","2.03","1.2","1.06","0.6","0","0","0","0.33","0","0.2","0","0","83.1","-136.9","-57.9","93.9","83.4","164.4","-41.7","122","2.2","52.5","68.1","-97.6","-58.2","22.9","0","0","0"
"1555351999736","04/15/19  18:13:19.736   ","5.18","85","4.3","19.5","2","2.251","100","18.61","5.28","1.28","3.24","2.13","1.23","1.05","0.63","0","0","0","0.33","0","0.21","0","0","85","-61.3","-71.1","-91.1","83.2","-177.5","-39.6","115.3","-0.8","75.6","63.9","-73.5","-28.3","31.8","154.3","0","0"
"1555352000641","04/15/19  18:13:20.641   ","5.19","84.4","4.305","19.4","2","2.236","100","19.16","5.59","1.61","3.62","2.11","1.04","0.98","0.57","0","0","0","0.3","0","0.24","0","0","84.6","-105.5","-82.6","0","84.6","-105.5","-82.6","0","-0.1","152.7","74.2","-14.3","0","0","-111.5","0","-122.1"
"1555352001746","04/15/19  18:13:21.746   ","5.19","84.8","4.343","19.1","2.1","2.418","100","17.75","2.85","0.2","3.02","1.73","0.57","0.89","0.26","0","0","0","0.28","0","0","0","0","83.6","-161.2","-42.9","107.4","84.9","131.2","-50.4","-177.8","12.6","31.3","91.7","177.2","-40","-43.7","102.8","-40.1","-92"
"1555352002736","04/15/19  18:13:22.736   ","5.39","83.6","4.355","19","2.1","2.428","100","17.89","3.05","0.26","2.85","1.77","0.58","0.89","0.29","0","0","0","0.33","0","0","0","0.23","83.5","-159","-40.8","105.7","84.8","81.1","-53.9","134.4","-11.6","-2.7","-15.3","-178.4","-147.8","0","126.5","0","-77.9"
"1555352003651","04/15/19  18:13:23.651   ","5.4","84.5","4.357","19.3","2.2","2.348","100","17.95","3.11","0.27","2.8","1.82","0.58","0.91","0.3","0","0","0","0.35","0","0","0","0.23","83.7","-158.1","-43.3","108","84.7","140.1","-49.9","121.7","0","33.2","50.2","-120.6","-92.2","0","120","0","-18.7"
"1555352004756","04/15/19  18:13:24.756   ","5.45","84.7","4.367","19.4","2","2.293","100","18.62","4.47","1.34","3.94","2.1","0.7","0.84","0.77","0","0.23","0","0.28","0","0","0","0.21","84.8","135.5","-51.7","120.5","84.4","14.1","-33.5","-75.4","-8.8","-84","-24.8","133","30.1","0","160.9","0","0"
"1555352005756","04/15/19  18:13:25.756   ","5.27","84.9","4.383","20.5","2","2.234","100","18.7","4.36","1.26","3.88","2.17","0.71","0.86","0.82","0","0.2","0","0.28","0","0","0","0.2","84.8","71.6","-47","0","85.2","-13.6","-25.5","-14","9.1","-126.9","64.4","97","-89.9","-171.4","153.5","155.9","0"
"1555352006668","04/15/19  18:13:26.668   ","5.29","84.8","4.413","20.1","2","2.232","100","18.67","4.18","1.05","3.9","2.25","0.88","0.92","0.84","0","0.24","0","0.28","0","0","0","0.24","84.7","62","-36.3","-117.4","84.9","-1.2","-39.5","-67","-0.8","-112.8","0","111.1","-1.2","0","0","0","0"
"1555352007859","04/15/19  18:13:27.859   ","5.32","85.8","4.413","19.2","2.1","2.247","100","19.31","4.89","1.82","3.54","1.47","0.41","0.85","0.45","0.24","0","0","0","0","0","0","0","84.1","-131.7","-70.5","83.1","84.1","166.4","-40.4","122.3","2.7","53.9","77.2","-93.6","-55.8","27.5","129.5","0","0"
"1555352008768","04/15/19  18:13:28.768   ","5.43","85.3","4.432","17.9","2.1","2.295","100","19.43","5.42","1.89","3.36","1.72","0.53","0.89","0.56","0","0","0","0","0","0","0","0","85.4","-25.1","-50.9","-67.8","83.9","-146.3","-48","102.5","-10.3","119.4","25.4","-40.3","21","0","0","0","0"
"1555352009694","04/15/19  18:13:29.694   ","5.29","85.8","4.395","19.9","2.1","2.247","100","19.42","5.64","1.73","3.22","2.03","0.74","0.94","0.66","0","0","0","0.28","0","0","0","0","85.7","-96.7","-83.7","-70","85.7","-96.7","-83.7","-70","-8.2","169.2","48.7","-4.3","-108.9","0","0","0","-106"
"1555352011037","04/15/19  18:13:31.037   ","5.32","84.8","4.448","18.3","2","2.267","100","18.72","1.76","0","3.65","1.74","0.39","0.82","0.3","0","0.25","0.21","0","0","0.21","0","0.23","85","-0.5","-38.2","-65.5","86","-61","-71.2","-88.8","-2.5","-163.2","51.4","41.5","-80.8","0","0","0","-82.3"
"1555352012748","04/15/19  18:13:32.748   ","5.47","84.4","4.461","19","2.1","2.236","100","18.83","4.28","1.56","3.84","1.79","0.58","0.82","0.65","0","0.24","0","0.24","0","0","0","0","84.7","149.6","-46.2","121.8","84.6","24.2","-26.1","-82.4","-13.1","-70.8","-22.2","144.6","58.4","0","128.7","0","0"
"1555352014116","04/15/19  18:13:34.116   ","5.51","84.1","4.407","19.5","2.2","2.382","100","18.47","2.51","1.4","3.74","1.41","0.3","0.75","0.44","0.23","0.24","0","0","0","0","0","0","85","122.2","-56.6","113.2","84.6","63.6","-34.7","0","-5.8","-26.5","31","160.6","-163.8","0","147.9","120.9","0"
"1555352015769","04/15/19  18:13:35.769   ","5.37","85.1","4.474","18.1","2.1","2.331","100","18.44","2.11","0.76","4.53","1.62","0.56","0.86","0","0","0.35","0.23","0","0","0","0","0.27","85.6","-24.8","-51.2","-67.9","85.9","-83.4","-80.7","-94.2","-11.4","-178.7","30.3","12.3","-103.9","0","0","0","-100.7"
"1555352016765","04/15/19  18:13:36.765   ","5.48","85.7","4.474","18.8","2.2","2.303","100","19.82","5.72","1.74","3.19","2.07","0.76","0.98","0.65","0","0","0","0.26","0","0.21","0","0","85.5","-99.1","-83.9","-79.2","84","-161.6","-40.2","108.2","-8.7","107.9","29","-54.1","2.9","0","167.5","0","0"
"1555352017718","04/15/19  18:13:37.718   ","5.44","84.9","4.428","20.3","2.2","2.291","100","19.38","5.33","1.44","3.21","2.17","1.1","1.06","0.62","0","0","0","0.34","0.2","0.23","0","0","84.5","-116.3","-86","0","84.5","-116.3","-86","0","-1.1","137.6","65","-23.6","-23.4","0","-132.2","0","-137.3"
"1555352018773","04/15/19  18:13:38.773   ","5.4","84.1","4.421","19.4","2.2","2.484","100","17.75","1.05","0.4","3.95","1.49","0.94","0.97","0.29","0","0.23","0","0","0","0","0","0","84.4","159.4","-42.2","121.4","85.5","96.8","-60.7","121.1","-11.6","2.7","-0.5","-157.7","-133.5","-170.4","132.8","0","-57.7"
"1555352019759","04/15/19  18:13:39.759   ","5.48","84.6","4.46","19.6","2.3","2.528","100","18.45","1.7","1.02","3.77","1.45","0.51","0.86","0.39","0","0","0.2","0","0","0","0","0","84.9","138.8","-51","118.7","83.8","31.7","-103.1","-98","-5.7","-59.1","66.3","138.6","9.8","-97.8","-95.9","0","-132.6"
"1555352020733","04/15/19  18:13:40.733   ","5.48","84.8","4.505","20.6","2.1","2.387","100","19.29","4.2","1.03","3.96","2.23","0.93","0.93","0.86","0","0.23","0","0.29","0.21","0","0","0.3","84.5","59.8","-28.4","-110.5","84.5","59.8","-28.4","-110.5","-6.5","-32.5","31.6","156.8","-165.3","0","136.8","117.3","0"
"1555352021764","04/15/19  18:13:41.764   ","5.46","85.2","4.475","19.7","2.1","2.252","100","18.99","3.17","0.65","3.83","1.96","1.05","1.06","0.88","0.2","0.23","0","0.34","0","0","0","0.35","84.4","36.5","-14.7","-93.3","84.5","-67.8","-32.2","-57.9","-7.7","-168.5","-10.8","38.3","-125.9","73.4","152.4","11.4","0"
"1555352023738","04/15/19  18:13:43.738   ","5.44","86","4.488","19.4","2.2","2.295","100","19.63","4.26","1.72","3.66","1.29","0","0.84","0.44","0","0","0","0","0","0","0","0.2","86.1","-63.5","-73.3","-91.6","86.1","-63.5","-73.3","-91.6","-4.3","-165","44.2","38.9","-80.3","0","0","0","-86.4"
"1555352024760","04/15/19  18:13:44.760   ","5.37","86","4.453","20.1","2.2","2.276","100","18.53","3.94","0.6","3.13","1.99","1.01","1.05","0.53","0","0","0","0.39","0","0.2","0","0","84.1","-146.8","-44.2","99.6","84.1","-146.8","-44.2","99.6","-10.5","118.1","27.1","-41.6","20.8","0","0","0","0"
"1555352025665","04/15/19  18:13:45.665   ","5.35","85.8","4.447","19.8","2.2","2.31","100","18.35","2.53","0","2.87","1.7","0.59","0.91","0.2","0","0.2","0","0.34","0","0","0","0","85.5","-103.9","-86.2","0","84.1","-166.8","-39.7","107.8","-6.9","97.7","37.1","-59.8","-8.8","0","150","0","0"
"1555352026751","04/15/19  18:13:46.751   ","5.6","83.9","4.433","19.6","2.2","2.4","100","19.01","3.41","1.59","3.81","1.51","0.42","0.77","0.5","0.26","0.22","0","0","0","0","0","0","85.4","106.9","-60","108.5","84.6","45.3","-13.7","-93.5","-9.4","-53.5","13.8","148.8","0","0","136.4","103.1","0"
"1555352027742","04/15/19  18:13:47.742   ","5.63","84.4","4.45","19.5","2.1","2.32","100","19.41","4.39","1.56","3.89","1.93","0.57","0.84","0.73","0","0.23","0","0.26","0","0","0","0","85.4","84.8","-56.9","127.2","84.6","21.5","-27.3","-74.8","-13","-74.4","-17","143","59.3","0","138.5","0","0"
"1555352028647","04/15/19  18:13:48.647   ","5.37","85.3","4.476","20.9","2.1","2.259","100","19.44","4.29","1.06","3.92","2.2","0.87","0.9","0.82","0","0.26","0","0.31","0.22","0","0","0.3","84.9","63.3","-34.1","-130.8","84.9","63.3","-34.1","-130.8","-7.2","-26.7","22.1","158.2","-176.8","0","176.8","0","0"
"1555352029729","04/15/19  18:13:49.729   ","5.4","84.5","4.503","19.9","2.2","2.299","100","18.71","2.13","0.72","4.56","1.7","0.55","0.94","0","0","0.32","0.23","0","0","0","0","0.29","85.5","-24.3","-51.2","-67.6","86","-83.7","-82.3","-100.7","-10.7","178.7","25.5","9.1","-102.8","0","0","0","-114.7"
"1555352030747","04/15/19  18:13:50.747   ","5.51","85.9","4.486","19.2","2.2","2.318","100","19.36","3.09","1.36","3.96","1.19","0.27","0.86","0.28","0","0.24","0","0","0","0","0","0.22","85.4","-105.3","-87.9","0","84","-168.4","-38.7","110.9","-7.1","93.4","39","-61","-14.3","0","152.6","0","0"
"1555352031651","04/15/19  18:13:51.651   ","5.44","84.9","4.455","20.3","2.2","2.272","100","19.8","4.69","1.8","3.66","1.41","0.29","0.84","0.45","0.22","0","0","0","0","0","0","0","86.2","-69.6","-76.9","-96","84.3","-130.1","-82.6","77.9","-3.7","121.4","50.2","-32.1","-3.7","0","-162.1","0","0"
"1555352032752","04/15/19  18:13:52.752   ","5.49","83.9","4.456","19.8","2.2","2.358","100","18.6","1.47","0.99","3.8","1.45","0.57","0.94","0.34","0","0.2","0","0","0","0","0","0","84.8","141.3","-48.7","119.4","84.8","141.3","-48.7","119.4","-2.3","33.8","55.3","-121.2","-90.4","0","101.4","0","-21.9"
"1555352033746","04/15/19  18:13:53.746   ","5.58","84","4.441","19.9","2.2","2.391","100","18.86","2.8","1.52","3.78","1.44","0.33","0.8","0.47","0.21","0.29","0","0","0","0","0","0","85.2","115.5","-57.9","110.2","84.6","55.6","-22.6","-99.1","-8.5","-41.7","37.3","152.4","167.8","0","121.8","0","0"
"1555352034654","04/15/19  18:13:54.654   ","5.43","84.6","4.49","21.2","2.2","2.302","100","19.22","4.2","1.59","3.87","1.75","0.56","0.81","0.62","0.21","0.25","0","0.22","0","0","0","0","85.5","90.7","-59.7","135.9","84.6","27.4","-20.1","-85.2","-14.6","-71.5","-8.5","144.3","83.2","0","117.2","0","0"
"1555352035838","04/15/19  18:13:55.838   ","5.51","86.2","4.508","19.4","2.2","2.319","100","19.71","3.91","1.62","3.73","1.2","0","0.81","0.36","0","0.22","0","0","0","0","0","0","86.3","-58.6","-70.9","-90.7","85.8","-160.7","2.3","-61.2","3.8","63.2","-125.1","-63.4","-23.3","125.2","80","-69.6","0"
"1555352036756","04/15/19  18:13:56.756   ","5.53","85.2","4.542","18.4","2.2","2.445","100","20.04","5.41","1.89","3.39","1.69","0.57","0.85","0.6","0.25","0","0","0","0","0","0","0","86","-84.5","-82.1","-102","84","-147.6","-43.8","103.5","-11.7","114.6","27","-43.3","14.6","0","174.8","0","0"
"1555352037669","04/15/19  18:13:57.669   ","5.36","85.8","4.507","20.4","2.2","2.394","100","19.7","5.54","1.45","3.14","2.07","0.94","1","0.73","0","0","0.22","0.23","0","0","0","0","86.4","-50.6","-66.7","-82.2","85.4","-109.1","-89.9","0","-1.5","149.2","59.9","-18.5","-79.4","0","-136.8","0","-151"
"1555352038752","04/15/19  18:13:58.752   ","5.43","84.5","4.466","20.2","2.2","2.335","100","18.9","4.3","0.74","3.19","1.96","1.24","1.12","0.7","0","0","0.23","0.28","0.2","0","0","0","84.6","158.1","-42.2","122.6","85.5","94.1","-58.4","131.6","-16.2","-2.2","-2.5","-168.4","-146.7","0","80.4","0","-73.6"
"1555352039741","04/15/19  18:13:59.741   ","5.54","84","4.458","20.2","2.3","2.39","100","18.78","2.09","1.34","3.69","1.42","0.34","0.89","0.42","0","0.26","0","0","0","0","0","0","85.3","128.4","-52.8","113.1","85.1","68.3","-38.9","0","-11.3","-22.9","19.8","163.3","-175.8","0","0","0","-83.2"
"1555352041875","04/15/19  18:14:01.875   ","5.53","86.2","4.508","19.3","2.2","2.276","100","19.64","5.41","1.37","3.2","2.03","1.07","1.02","0.78","0","0","0.24","0.2","0","0.2","0","0","85.2","-112.7","-93.5","54","84.2","-176.4","-36.8","112.9","-2.3","76.6","57.6","-74.8","-25.9","49.9","154","0","0"
"1555352042759","04/15/19  18:14:02.759   ","5.55","85.3","4.528","18.4","2.2","2.326","100","19.98","5.29","1.88","3.44","1.65","0.54","0.84","0.61","0.27","0","0","0","0","0","0","0","86.4","-83.1","-82.6","-101.6","84.3","-146.2","-46.4","101.1","-9.4","114","26.1","-40.4","16.7","0","171.7","0","0"
"1555352043702","04/15/19  18:14:03.702   ","5.54","86.2","4.5","20.4","2.2","2.277","100","19.81","5.5","1.38","3.18","2.04","1.05","1","0.77","0","0","0.22","0","0","0","0","0","85.4","-111.1","-93.8","0","84.3","-174.9","-38.5","113.8","-3","79.4","58.6","-71.9","-23","0","147.6","0","0"
"1555352044951","04/15/19  18:14:04.951   ","5.49","85.6","4.513","19.6","2.1","2.26","100","19.07","2.64","0.4","3.62","1.62","0.67","1.09","0.68","0","0.2","0","0.43","0.21","0","0","0.34","84.6","24.1","-22.3","-79.5","86.1","-37.2","-58.8","-74.1","1.4","-146.1","70.6","60.6","-62.4","-122.5","0","167.8","0"
"1555352045757","04/15/19  18:14:05.757   ","5.58","84.2","4.46","20.4","2.3","2.369","100","18.85","2.52","1.48","3.73","1.43","0.34","0.81","0.46","0.2","0.26","0","0","0","0","0","0","85.6","118.7","-56.4","109.6","84.8","58","-25.5","-99.3","-9.6","-37.6","47.4","152.9","153.6","0","105.6","0","0"
"1555352046744","04/15/19  18:14:06.744   ","5.49","85.7","4.489","21.2","2.2","2.273","100","19.25","4.33","1.5","3.85","1.83","0.61","0.84","0.63","0.2","0.21","0","0.25","0","0","0","0.2","84.9","23.1","-25.3","-78","86.4","-38.8","-60.5","-75.5","2.1","-148.1","70.8","58.8","-60.4","-125.4","0","173.3","0"
"1555352047772","04/15/19  18:14:07.772   ","5.43","85.1","4.497","19.5","2.2","2.306","100","19.93","4.62","1.86","3.53","1.41","0.28","0.81","0.46","0.22","0","0","0","0","0","0","0","86.5","-70.5","-77.4","-100.5","86.5","-70.5","-77.4","-100.5","-4.3","-170.8","32.3","22.1","-90.2","0","0","178.4","-95"
"1555352048767","04/15/19  18:14:08.767   ","5.58","85.9","4.52","19.1","2.2","2.277","100","19.89","5.58","1.63","3.12","1.99","0.78","0.93","0.78","0.23","0","0.23","0.2","0","0","0","0","85.8","-102.6","-88.1","0","84.1","-166.3","-36.2","110.6","-7.7","96.6","26.7","-58.5","-12","0","155.5","0","0"
"1555352049753","04/15/19  18:14:09.753   ","5.48","85","4.495","20.2","2.2","2.289","100","18.93","4.44","0.79","3.24","1.94","1.31","1.12","0.77","0","0","0.24","0.24","0.21","0.21","0.21","0","84.5","-138.2","-64.2","85.4","84.8","158.7","-41.6","122.6","0.9","47.1","72.5","-102.5","-64","38.2","113.6","0","0"
"1555352050705","04/15/19  18:14:10.705   ","5.59","84.4","4.478","19.8","2.2","2.38","100","18.97","2.28","1.46","3.7","1.39","0.39","0.83","0.43","0","0.28","0","0","0","0","0","0","85.5","121.9","-55","108.5","85.5","121.9","-55","108.5","-7","18","37.8","-143.5","-115.7","0","0","0","-45.2"
"1555352051772","04/15/19  18:14:11.772   ","5.51","85.7","4.495","21.1","2.2","2.275","100","19.48","4.25","1.55","3.81","1.79","0.59","0.8","0.66","0.23","0.22","0","0.23","0","0","0","0","85.8","87","-55.8","134","86.4","-39.7","-60.3","-75.3","2.2","-147.7","67.9","57.7","-65.2","-134","0","171.2","0"
"1555352052863","04/15/19  18:14:12.863   ","5.58","85.3","4.532","19.8","2.2","2.298","100","19.89","4.89","1.87","3.56","1.47","0.38","0.85","0.47","0.2","0","0","0","0","0","0","0","86.6","-75","-79.4","-100.6","86.4","171.5","-36.3","138.9","-9.9","68.4","-106.3","-40.4","-121.5","41.6","142.2","-27.1","0"
"1555352053677","04/15/19  18:14:13.677   ","5.58","84.9","4.568","19.4","2.2","2.45","100","19.52","3.18","1.4","3.88","1.18","0","0.9","0.31","0","0","0","0","0","0","0","0.21","86.5","-49.9","-66.5","-83.4","85.5","-109.6","-92.1","0","-1.5","146","59.1","-21","-137.8","0","-142","0","-146"
"1555352054766","04/15/19  18:14:14.766   ","5.48","86.7","4.536","20","2.2","2.404","100","18.66","3.69","0.43","3.1","1.85","1.06","1.09","0.69","0","0.2","0.22","0.27","0","0.2","0","0","84.4","-150.3","-40.7","101","85","145.8","-46.4","120.7","-1.8","38","59","-118","-81.8","29.8","91.4","0","-26.6"
"1555352055717","04/15/19  18:14:15.717   ","5.42","85.9","4.504","20.6","2.3","2.337","100","18.11","1.14","0.33","3.56","1.5","0.93","1.12","0","0","0.36","0","0","0","0.2","0","0","84.5","172","-38.5","118.1","85.9","106.2","-58.7","114.8","-12.4","6.2","18.6","-157.2","-136.8","0","0","0","-65.2"
"1555352056647","04/15/19  18:14:16.647   ","5.48","85.9","4.515","21.2","2.3","2.373","100","18.9","1.79","1.31","3.75","1.44","0.46","0.94","0.37","0","0.3","0","0","0","0","0","0","85.4","131.4","-51.8","115.6","85.5","70.1","-40.5","0","-12.7","-19.6","23.3","164.9","-179.8","0","0","0","-89.5"
"1555352057800","04/15/19  18:14:17.800   ","5.48","85","4.554","19.9","2.2","2.31","100","19.19","2.49","0.99","4.48","1.47","0.38","0.93","0.36","0","0.25","0","0","0","0","0","0.29","86.4","-34.8","-57","-73.8","86.2","-95.1","-86.7","-105.1","-7.9","167.4","31.5","-8.4","-110.4","0","0","0","0"
"1555352058740","04/15/19  18:14:18.740   ","5.59","85.2","4.554","18.8","2.2","2.336","100","20.04","4.77","1.83","3.67","1.43","0.45","0.85","0.45","0.25","0.22","0","0","0","0","0","0","86.7","-73.2","-79.3","-106.1","84.6","-136.1","-72.2","87.8","-4.3","116.1","44.2","-38.9","0","0","168.6","0","121.5"
"1555352059750","04/15/19  18:14:19.750   ","5.6","84.4","4.492","19.9","2.3","2.346","100","18.42","1.88","0","3.12","1.6","0.89","1.04","0.26","0","0","0","0","0","0.21","0","0","84.4","-176.1","-36.6","114.2","84.4","-176.1","-36.6","114.2","-0.9","77.5","85","-73.1","-26.7","44.8","124.3","0","71"
"1555352060752","04/15/19  18:14:20.752   ","5.53","84.6","4.503","20","2.3","2.387","100","18.82","1.39","1.09","3.85","1.43","0.57","0.99","0.3","0","0.24","0","0.21","0","0","0","0","85.3","139.3","-48.9","118.3","85.7","77","-48.3","143.8","-12.6","-11.4","6.1","173.5","-172.4","0","74","0","-60.6"
"1555352061744","04/15/19  18:14:21.744   ","5.6","85.9","4.512","20.9","2.2","2.328","100","19.35","3.81","1.62","3.87","1.63","0.63","0.83","0.54","0.25","0.35","0","0.29","0","0","0","0","86","97","-58.6","117.6","85.1","32.3","-14.8","-88.2","-12.5","-68","19.8","143","98.1","0","98.2","0","34.6"
"1555352062714","04/15/19  18:14:22.714   ","5.56","86.7","4.561","19.7","2.2","2.319","100","19.24","1.81","0.45","4.03","1.77","0.42","1.01","0.26","0","0.33","0","0","0","0","0","0.25","85.7","-9.8","-42.3","-62.7","86.6","-72.6","-78.3","-98.7","-2.6","-171.3","36.8","19.6","-92.1","0","0","176.8","0"
"1555352063752","04/15/19  18:14:23.752   ","5.61","86.4","4.576","19.6","2.3","2.319","100","19.53","3.42","1.48","3.85","1.21","0","0.84","0.31","0","0.24","0","0","0","0","0","0.2","86.8","-54.3","-68.9","-86.7","84.5","-179.3","-35.3","113.5","0.1","71","84","-76.6","-32.8","43.1","119.6","0","63"
"1555352064744","04/15/19  18:14:24.744   ","5.48","86.7","4.527","20.4","2.2","2.287","100","18.75","2.94","0","3.01","1.73","0.81","1.05","0.38","0","0","0","0","0","0","0","0","84.4","-161.6","-38.2","106.3","85.6","132.5","-51.7","114","-2.2","26.2","59.5","-129.7","-103.2","0","84.6","0","-7.4"
"1555352065651","04/15/19  18:14:25.651   ","5.71","84.7","4.51","19.8","2.3","2.365","100","18.39","0.92","0.65","4.02","1.49","0.88","1.07","0.24","0","0.23","0","0.2","0","0","0","0","84.5","-145.1","-46.6","97.1","85.1","151","-43.8","120.8","1.8","40.6","77.3","-111.7","-80.3","30.1","95.1","0","12.5"
"1555352066952","04/15/19  18:14:26.952   ","5.52","86.8","4.568","19.9","2.2","2.279","100","20.25","5.37","1.91","3.51","1.72","0.71","0.88","0.63","0.25","0.27","0","0.22","0","0","0","0","86.5","-86.5","-84","-102.7","84.4","-151.2","-37.8","101.8","-9.1","114.4","33.6","-47","11.9","0","135.4","0","0"
"1555352067747","04/15/19  18:14:27.747   ","5.5","85.3","4.58","19.1","2.2","2.252","100","19.5","1.75","0.43","3.92","1.74","0.38","0.97","0.32","0","0.33","0","0","0","0","0","0.23","86","-8.6","-43.1","-65.3","87","-70.9","-78.6","-101.3","-2.2","-172","41.8","23.8","-90.3","0","0","-174.8","0"
"1555352068732","04/15/19  18:14:28.732   ","5.62","86.6","4.311","19.4","2.3","2.249","100","19.9","5.41","1.39","3.15","2.11","1.15","1.06","0.75","0","0","0.21","0","0","0.2","0","0","85.4","-115.6","-95.5","0","84.7","179","-38","117.8","1.5","70.3","82","-79.2","-30.4","39.2","115","0","57.8"
"1555352069741","04/15/19  18:14:29.741   ","5.52","86.2","4.258","20.2","2.4","2.357","100","18.86","1.91","1.3","3.77","1.42","0.46","0.87","0.39","0","0.27","0","0.24","0","0","0","0","84.5","-164.9","-38.4","110.8","85.7","127.8","-53.5","114","-2.9","23","52.5","-135","-108.7","0","78","0","-16.2"
"1555352070758","04/15/19  18:14:30.758   ","5.73","84.7","4.261","19.9","2.2","2.414","100","19.54","4.41","1.45","3.95","1.9","0.72","0.84","0.67","0","0.39","0","0.36","0","0","0","0","86.1","81.7","-54.4","141.4","85.3","16.6","-31.6","-73.1","-10.5","-82.5","0","137.6","48.9","0","105.2","0","0"
