"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558525932217","05/22/19  11:52:12.217   ","10.67","-135.6","4.71","21.8","4.6","1.843","100","11.81","19.38","0.66","4.05","1.02","1.06","0.35","0.82","0.28","0","0","0.89","0","0.37","0","0.23","-136.4","15.7","-129.3","-42.8","77.4","17.8","-129.6","129.3","-172.6","-95.8","0","0","-166.5","0","91.9","-120.7","-62.2"
"1558525933467","05/22/19  11:52:13.467   ","10.56","-136.7","4.67","22.2","4.5","1.91","100","7.69","20.14","0.62","3.61","1.02","0.89","0.48","1.12","0","0.31","0","0.61","0","0.45","0","0.25","-136.4","82.4","-137.1","-99","72.6","138.9","-121.8","-144.2","154","0","-80.8","0","-167.4","0","65.9","-120.7","-60.8"
"1558525934218","05/22/19  11:52:14.218   ","10.6","-136.4","4.687","21.6","4.5","1.899","100","8.42","19.67","0.27","3.63","0.92","0.69","0.52","1.08","0","0.32","0","0.56","0","0.49","0","0.25","-135.9","134.1","-134.2","-47","76.9","-151.4","-163.5","-96.9","179.5","0","-69.7","0","-168.3","0","85.4","-120.6","-77.1"
"1558525935450","05/22/19  11:52:15.450   ","10.67","-135.4","4.712","21.8","4.9","1.762","100","10.76","18.55","1.71","3.88","0.55","0.89","0.44","0.86","0","0","0","0.77","0","0.46","0","0.2","-135.8","-130.8","-127.4","11.7","76","-123.9","-135.5","-30.8","-176.1","0","0","166.2","-168.1","0","78.6","-120.6","-64.6"
"1558525936216","05/22/19  11:52:16.216   ","10.56","-136.6","4.676","23.2","4.9","1.766","100","10.53","18.58","1.53","3.81","0.52","0.86","0.47","0.8","0","0","0.24","0.8","0","0.43","0","0","-136","-75.3","-132.4","-2.9","75.8","-78","-126.3","10.9","155.8","0","0","-166","-161.4","0","63.4","-120.6","0"
"1558525937466","05/22/19  11:52:17.466   ","10.58","-136.2","4.733","21.9","4.7","1.857","100","11.88","18.44","0.71","3.5","0.53","0.94","0.54","0.64","0","0","0","0.88","0","0.34","0","0.22","-136.7","-6.1","-130.5","-16.5","77.3","-9","-146.9","83.6","-173.6","0","0","0","-169.1","0","87.6","-120.6","0"
"1558525938216","05/22/19  11:52:18.216   ","10.62","-135.9","4.738","21.8","4.7","1.841","100","11.83","18.78","0.96","3.68","0.62","1.01","0.53","0.65","0.2","0","0","0.85","0","0.39","0","0.22","-136.5","35.9","-130.3","-50.3","78.2","24.7","-126.6","154.1","176.6","-121.8","0","0","-170.3","0","88.5","-120.6","-50.6"
"1558525939463","05/22/19  11:52:19.463   ","10.55","-136.6","4.694","22.5","4.5","1.916","100","7.6","20.07","0.98","3.97","1.15","1.07","0.61","0.88","0","0","0","0.73","0","0.38","0","0.24","-135.8","100.1","-136.7","0","75.5","-160.4","-128.5","-126.4","156.6","0","0","0","-155.9","0","71.3","-120.7","0"
"1558525940208","05/22/19  11:52:20.208   ","10.62","-136.2","4.426","21","4.4","1.865","100","8.22","18.8","1.32","3.9","1.05","1.03","0.69","0.53","0","0","0.27","0.97","0","0.24","0","0.26","-135.8","143.9","-133.4","-61.6","76.1","-146.7","-160.6","-91.1","-176.3","0","-68","0","-173.5","0","81.7","-120.5","0"
"1558525941472","05/22/19  11:52:21.472   ","10.67","-136","4.432","23.4","5","1.737","100","11.04","18.34","1.8","3.9","0.52","0.89","0.44","0.83","0.27","0","0","0.78","0","0.42","0","0.21","-136.1","-121.1","-129.2","14.8","74.5","-125","-134.5","-31.1","179.4","0","-57.3","166","-174","0","72.9","-120.5","-72"
