"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558527036471","05/22/19  12:10:36.471   ","16.11","-135.2","5.335","7","2.3","2.028","100","5.81","2.96","0.26","1.59","0.56","0.76","0.35","2.67","0","0.68","0","0","0","0","0","0.53","-135.1","141.8","-56.9","127.9","-27.8","-172.5","34.6","-97","-102.7","0","-161.7","0","0","0","0","-120.5","176.3"
"1558527037207","05/22/19  12:10:37.207   ","16.08","-135.2","5.355","7.2","2.3","2.028","100","5.48","3.15","0.31","1.75","0.67","0.62","0.23","2.6","0","0.62","0","0","0","0","0","0.62","-135.2","-62.1","-58.3","-34.8","-27","-4.3","19.7","41.2","-102","0","-156.1","0","0","0","0","-120.5","175.8"
"1558527038472","05/22/19  12:10:38.472   ","16.09","-135.2","5.342","7","2.3","2.003","100","5.85","2.8","0.35","1.71","0.45","0.66","0.37","2.54","0","0.72","0","0.21","0","0","0","0.59","-135.3","-131.6","-50.6","77.4","-27.7","-131.5","9.4","-24.8","-96.1","0","-160.7","0","160.5","0","0","-120.5","176.7"
"1558527039212","05/22/19  12:10:39.212   ","16.1","-135.1","5.365","7.5","2.4","2.09","100","5.7","2.6","0.3","1.47","0.56","0.66","0.34","2.59","0","0.72","0","0","0","0","0","0.56","-135.3","-32.3","-63.5","-49.7","-27.1","9.5","35.8","74.2","-101.4","0","-162.4","0","0","0","0","-120.6","179.9"
"1558527040472","05/22/19  12:10:40.472   ","16.09","-135.2","5.355","6.9","2.2","1.975","100","5.69","2.31","0","1.72","0.28","0.85","0.28","2.42","0","0.74","0","0.21","0","0","0","0.5","-135.3","-156.3","-55.8","78.1","-18.8","-140.8","12.1","-50.3","-98.5","0","-164.7","0","0","0","0","-120.5","179.5"
"1558527041211","05/22/19  12:10:41.211   ","16.1","-135.1","5.351","7.1","2.3","2.072","100","5.47","3.19","0.38","1.75","0.68","0.63","0.29","2.58","0","0.59","0","0","0","0","0","0.56","-135.2","0.4","-61.4","-94.6","-23.4","17.8","9.4","93.9","-100.2","0","-163.7","0","0","0","0","-120.5","176.5"
"1558527042468","05/22/19  12:10:42.468   ","16.1","-135.1","5.369","7.1","2.3","1.997","100","5.88","2","0.36","1.57","0.33","0.88","0.34","2.47","0","0.75","0","0","0","0","0","0.58","-135.4","-126.3","-49.4","80.4","-28.9","-132.6","12.5","-16.7","-97","0","-163.6","0","175.3","0","0","-120.6","-176.3"
"1558527043214","05/22/19  12:10:43.214   ","16.1","-135.2","5.332","7.1","2.3","2.037","100","5.79","3.19","0.33","1.61","0.59","0.72","0.28","2.57","0","0.6","0","0.26","0","0","0","0.68","-135.3","30.6","-47.9","-74.5","-26.9","47.9","13.1","129.5","-96.5","0","-167.7","0","-171.4","0","0","-120.6","168.1"
"1558527044464","05/22/19  12:10:44.464   ","16.11","-135.1","5.369","7.2","2.4","2.059","100","5.6","2.35","0.36","1.49","0.63","0.73","0.37","2.5","0","0.69","0","0","0","0","0","0.54","-135.4","-94.3","-49.2","0.4","-28.7","-76","6.7","12.3","-98.6","0","-166.1","0","0","0","0","-120.6","-178.8"
"1558527045328","05/22/19  12:10:45.328   ","16.1","-135.2","5.358","7.1","2.3","2.097","100","5.57","3.2","0.43","1.79","0.65","0.67","0.3","2.57","0","0.67","0","0","0","0","0","0.57","-135.3","6.9","-59.8","-92.4","-23","24.7","0.3","105.6","-99.6","0","-166.5","0","0","0","0","-120.6","171.6"
"1558527046453","05/22/19  12:10:46.453   ","16.06","-135.3","5.344","7","2.3","2.1","100","5.59","3.11","0.29","1.77","0.64","0.58","0.22","2.6","0","0.59","0","0","0","0","0","0.5","-135.3","-62.2","-56.9","-32.5","-28.5","-10.2","12.8","49.4","-103.1","0","-167.4","0","0","0","0","-120.6","175.8"
"1558527047212","05/22/19  12:10:47.212   ","15.99","-135.3","5.337","6.9","2.2","1.985","100","5.58","2.24","0.32","1.62","0.59","0.63","0.32","2.6","0","0.62","0","0","0","0","0","0.53","-135.1","94.4","-38.8","0","-30.9","134.2","16.3","-161.6","-98.4","0","-160.6","0","-160.5","0","0","-120.5","175.6"
"1558527048454","05/22/19  12:10:48.454   ","15.99","-135.3","5.33","6.9","2.3","2.061","100","5.53","3.21","0.29","1.63","0.65","0.74","0","2.54","0","0.68","0","0","0","0","0","0.52","-135.3","-29.3","-62.5","-30.8","-26.2","11","36.6","60","-102.7","0","-158.5","0","0","0","0","-120.5","179.4"
"1558527049213","05/22/19  12:10:49.213   ","16.03","-135.4","5.301","7.4","2.4","2.014","100","5.69","1.98","0.34","1.67","0.48","0.79","0.29","2.42","0","0.66","0","0","0","0","0","0.61","-135","129","-50.8","131.1","-27.6","-176.6","25.5","-115.3","-101.4","0","-161.5","0","0","0","0","-120.5","177.7"
"1558527050471","05/22/19  12:10:50.471   ","16.02","-135.4","5.329","6.8","2.2","2.015","100","5.61","2.95","0.3","1.88","0.48","0.73","0.24","2.48","0","0.75","0","0.24","0","0","0","0.61","-135.2","7.3","-58.5","-95.7","-23.6","23.8","6.3","99.9","-99.7","0","-164.4","0","0","0","0","-120.5","174.6"
"1558527051220","05/22/19  12:10:51.220   ","16.13","-135.3","5.327","7.3","2.4","2.045","100","5.61","2.49","0.27","1.74","0.66","0.51","0.26","2.59","0","0.59","0","0","0","0","0","0.59","-135.3","160.7","-62.1","99.9","-28.1","178.3","32.4","-110.6","-102.3","0","-159.8","0","0","0","0","-120.5","168.7"
"1558527052459","05/22/19  12:10:52.459   ","16.09","-135.4","5.314","7.4","2.2","1.989","100","5.69","2.23","0","1.83","0.33","0.86","0.24","2.39","0","0.71","0","0","0","0","0","0.6","-135.1","39.2","-49.1","-84.9","-27.8","62.2","12.5","128.7","-95.3","0","-149.3","0","118.1","0","-102.8","-120.5","173.5"
"1558527053215","05/22/19  12:10:53.215   ","16.17","-135.3","5.321","7.1","2.3","2.013","100","5.97","2.87","0.37","1.76","0.68","0.65","0.25","2.57","0","0.69","0","0","0","0","0","0.58","-135.4","-161.9","-56","71.4","-16.6","-143.4","9.3","-67.2","-101.6","0","-162.5","0","0","0","0","-120.6","-175"
"1558527054459","05/22/19  12:10:54.459   ","16.17","-135.2","5.316","7","2.3","2.002","100","5.53","1.97","0.32","1.69","0.53","0.81","0.31","2.48","0","0.66","0","0","0","0","0","0.58","-135.2","70.5","-41.3","-94.9","-33.7","89.3","13.8","177.9","-97.2","0","-158.3","0","0","0","0","-120.6","176.2"
"1558527055219","05/22/19  12:10:55.219   ","16.16","-135.3","5.339","6.9","2.2","1.987","100","5.82","2.68","0.39","1.81","0.5","0.61","0.33","2.47","0","0.72","0","0","0","0","0","0.62","-135.4","-130.5","-50.1","79.6","-27.8","-124.2","8.3","-19.8","-97.4","0","-157.8","0","0","0","0","-120.6","-178.4"
"1558527056469","05/22/19  12:10:56.469   ","16.17","-135.3","5.326","6.9","2.4","2.044","100","5.71","2.56","0.28","1.86","0.66","0.52","0.26","2.6","0","0.58","0","0","0","0","0","0.57","-135.1","109.6","-45.2","152.6","-31.1","148.1","19.3","-128.8","-100.8","0","-161.2","0","0","0","0","-120.6","175.5"
"1558527057220","05/22/19  12:10:57.220   ","16.06","-135.3","5.354","7","2.3","1.98","100","5.81","2.2","0.28","1.84","0.35","0.7","0.34","2.27","0","0.65","0","0","0","0","0","0.68","-135.4","-92.2","-48.5","17.9","-31.2","-74.5","16.7","5.2","-101.6","0","-167.5","0","0","0","0","-120.6","-178.7"
"1558527058481","05/22/19  12:10:58.481   ","16.05","-135.2","5.328","7","2.2","2.039","100","5.97","2.87","0.41","1.69","0.54","0.66","0.33","2.59","0","0.66","0","0","0","0","0","0.6","-135.3","146.7","-58.5","126.3","-29.7","-177.1","39.5","-103.7","-102.1","0","-163.6","0","0","0","0","-120.6","171.1"
"1558527059220","05/22/19  12:10:59.220   ","16.01","-135.3","5.358","7.3","2.4","2.061","100","5.47","2.15","0.42","1.55","0.55","0.83","0.37","2.56","0","0.67","0","0","0","0","0","0.58","-135.2","-51.8","-59.6","-32.6","-27.4","0.8","23.2","53","-101.8","0","-163.9","0","0","0","0","-120.6","178.1"
