"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558527721674","05/22/19  12:22:01.674   ","0.78","-155.4","0.247","23.5","0.4","0.225","100","1.59","7.42","1.12","14.04","0.69","7.1","0.55","11.78","0.53","6.71","0.8","6.26","0.22","2.93","0.24","1.65","-155.5","158.8","-94.5","-60.6","62.5","-135","73","121","-112.5","-8","-153.3","11.8","-177.1","-29.4","145.7","-120.5","55"
"1558527722514","05/22/19  12:22:02.514   ","0.79","-155.7","0.248","23.5","0.4","0.225","100","1.68","7.5","0","13.87","0.4","7.31","0","11.63","0.82","7.04","0.26","6.14","0.53","3.15","0","1.91","-155.9","-77","-92","107","62.5","75.3","73.7","-23.4","-109.1","-127","-160.5","-119.8","-169.7","-164.6","145.4","-120.4","69"
"1558527723760","05/22/19  12:22:03.760   ","0.79","-155.2","0.25","23.2","0.4","0.224","100","0.48","8.1","0.59","13.1","0.69","6.04","0.56","11.17","0.64","6.15","0.22","5.69","0.36","2.41","0.4","1.15","-155.4","-28.5","-92.4","101.7","62","108.3","74.5","-30.2","-111.9","-123.9","-157.5","-56.8","-172.1","-167.8","148.6","-120.5","52.9"
"1558527725803","05/22/19  12:22:05.803   ","0.79","-155.5","0.247","23.5","0.4","0.225","100","2.47","7.87","0.95","13.88","0.41","6.9","0","11.29","0.31","6.33","0.94","6.25","0","3.05","0.22","1.84","-155.7","-154.2","-93.1","-33","63.2","-173.5","74","0","-111.7","161.1","-157.7","18.3","-172.1","0","145.1","-120.5","65.9"
"1558527726874","05/22/19  12:22:06.874   ","0.79","-155.6","0.25","22.9","0.4","0.228","100","2.3","7.24","0.3","13.34","0.48","6.63","0","11.54","0.46","6.59","0.23","6.6","0.41","3.08","0.22","1.81","-155.4","-114.5","-89.3","52.8","63.2","151.9","76.4","129.5","-110.3","-151.4","-155.2","14.7","-166.8","-99.2","156.2","-120.5","64.7"
"1558527727828","05/22/19  12:22:07.828   ","0.79","-155.9","0.249","22.7","0.4","0.224","100","0.97","7.95","0.23","13.74","0.32","6.75","0.3","11.14","0","6.82","0.43","6.11","0.41","2.78","0","1.41","-155.4","-35.8","-89.8","0","63.8","95.4","77.2","34.2","-111.3","-130.7","-156.9","-23.5","-168.2","-160.4","157","-120.5","59.9"
"1558527728694","05/22/19  12:22:08.694   ","0.79","-155.4","0.247","23.2","0.4","0.226","100","1.72","7.71","1.68","13.86","0.72","6.84","0.78","11.56","0.56","6.65","0.96","6","0.41","3","0.27","1.63","-155.9","179.7","-91.6","-44.7","61.9","164.4","74","108.8","-111.8","66.9","-155.3","1.8","-171.7","0","149.7","-120.5","61.5"
"1558527729666","05/22/19  12:22:09.666   ","0.79","-155.3","0.248","23.1","0.4","0.227","100","2.66","7.28","0.51","13.95","0.71","7.19","0.26","11.44","0.54","6.7","0","6.6","0.38","3.24","0","1.9","-155.5","-119.4","-87.6","66.9","62.6","99.2","76.7","-22.9","-112.3","-118.4","-156.1","0","-169.3","168.5","156.5","-120.5","64.2"
"1558527730431","05/22/19  12:22:10.431   ","0.79","-155.6","0.249","23.2","0.4","0.226","100","0.99","7.43","0.49","13.71","0.44","6.92","0.69","11.17","0","6.75","0.53","6.51","0.21","3.18","0.21","1.72","-155.3","145.4","-92.3","167.4","63.3","69.4","72.7","-9.3","-111.3","-101.2","-154.5","-43.6","-168.9","-177.8","149.9","-120.4","60.6"
"1558527731665","05/22/19  12:22:11.665   ","0.79","-155.1","0.249","23.5","0.4","0.228","100","2.75","7.24","0.79","13.54","0.4","6.98","0.28","11.36","0","6.72","0.47","6.17","0.28","2.96","0.31","1.53","-155.7","124","-88.7","-34.1","62.1","-128.2","76.7","161.8","-111.5","76.6","-156.4","39.7","-167","-27.9","161.3","-120.4","64.2"
