"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558525058220","05/22/19  11:37:38.220   ","5.53","-148.9","2.972","17.3","1.9","1.719","100","16.96","1.17","1","1.14","1.36","1.17","1.03","1.17","0","0.88","0.2","0.94","0.21","0.3","0","0.27","-149.4","67","-34.6","-112.3","-99.6","70.3","7.8","-179.5","-116.9","0","-151","-5.5","176.9","101.2","153.5","-120.6","72.4"
"1558525059462","05/22/19  11:37:39.462   ","5.53","-149.1","2.982","17.6","1.9","1.71","100","16.13","3.27","0.52","0.5","1.97","0.54","0.91","1.7","0.24","0.68","0","0.67","0","0.41","0","0.3","-149.3","-74.1","165.2","-14.7","-123.4","-27.5","18.1","39.7","-129.6","0","-150.9","0","-178.6","0","134.8","-120.4","35.1"
"1558525060218","05/22/19  11:37:40.218   ","5.56","-149","2.961","16.9","1.9","1.714","100","17.07","0.85","0.81","1.14","1.25","1.23","1.01","1.1","0","0.87","0","0.92","0","0.3","0","0.29","-149.3","69.1","-29","-119.6","-95.6","73","9.9","-169","-119.2","0","-154.4","0","176.8","0","134.4","-120.5","65.6"
"1558525061482","05/22/19  11:37:41.482   ","5.52","-148.9","2.976","17.9","1.9","1.701","100","16.53","3.39","0.84","0.37","2.12","0.36","0.77","1.63","0.36","0.79","0.28","0.73","0","0.42","0","0.38","-150.3","-126.6","-69.8","74.9","-99.4","-132.1","20.6","-14.4","-104.6","0","-165.3","0","172.5","0","168.6","-120.5","43.1"
"1558525062221","05/22/19  11:37:42.221   ","5.54","-149","2.95","17.4","1.9","1.706","100","16.99","0.64","0.7","1.04","1.39","1.35","0.85","1.14","0","0.89","0","0.91","0.31","0.27","0","0.33","-149.3","77.3","-11.5","-137.2","-94.8","76.3","8","-156.7","-121.1","0","-156.1","0","178.7","114.2","131.6","-120.5","58.1"
"1558525063454","05/22/19  11:37:43.454   ","5.52","-148.9","2.985","17.3","1.9","1.724","100","16.39","3.46","0.89","0.33","2.15","0.41","0.78","1.61","0.23","0.72","0.28","0.81","0","0.47","0","0.24","-149.1","-64.9","176.2","-18.3","-129.6","-9.7","19.5","49.3","-135.7","0","-153.3","-133.4","-179.1","0","127.2","-120.5","33.1"
"1558525064215","05/22/19  11:37:44.215   ","5.55","-149","2.95","17.3","1.9","1.693","100","17.21","0.38","0.75","1.07","1.18","1.36","0.87","1.11","0","0.99","0","0.87","0.23","0.27","0","0.33","-149.1","81.2","30.8","-153","-94.8","86.9","10.6","-154.3","-126.6","0","-157.8","0","179","126.1","124","-120.5","61.1"
"1558525065452","05/22/19  11:37:45.452   ","5.51","-148.9","2.982","17.5","1.9","1.757","100","16.7","3.41","1.11","0.2","2.14","0.64","0.8","1.62","0","0.74","0.29","0.88","0","0.47","0","0.29","-149.1","-57.6","-177.9","-32.8","-146.6","-8.1","25","55","-137.5","0","-150.6","-122.2","172.7","0","125.3","-120.5","46.3"
"1558525066231","05/22/19  11:37:46.231   ","5.54","-149.3","2.943","17.1","1.9","1.718","100","16.87","0.48","0.67","1.03","1.08","1.45","0.83","1.1","0","0.99","0","0.86","0.24","0.32","0","0.3","-149.5","31.6","-71","-119.2","176.2","46.5","3.5","153.5","-113.6","0","-149.1","-87.2","166.4","87.7","159.9","-120.6","0"
"1558525067461","05/22/19  11:37:47.461   ","5.5","-149","2.982","17.3","2","1.751","100","17.07","3.37","1.13","0","2.26","1","0.68","1.58","0","0.83","0.41","0.95","0.22","0.43","0","0.2","-148.5","-91.6","46.1","161.6","-76.6","-33.7","28.8","6.2","-142.7","-143.1","-140.7","140.5","-167.7","-1.1","144.1","-120.4","41.1"
