"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558522536429","05/22/19  10:55:36.429   ","11.67","-130.6","2.695","6","1.4","0.575","100","0","3.77","0","2.4","0","1.03","0","3.54","0","1.01","0","0.3","0","0","0","0.61","-130.6","0","-49.6","0","-3.1","0","24.2","0","-98.9","0","-154.2","0","117.3","0","0","-120.7","174.4"
"1558522537453","05/22/19  10:55:37.453   ","11.66","-130.4","2.694","6","1.4","0.576","100","0","3.75","0","2.4","0","1.05","0","3.59","0","0.93","0","0.42","0","0","0","0.59","-130.6","0","-49.6","0","-3.9","0","24.1","0","-99.2","0","-156","0","132.1","0","0","-120.7","176"
"1558522538421","05/22/19  10:55:38.421   ","11.66","-130.6","2.694","5.9","1.4","0.574","100","0.22","3.7","0","2.44","0","1.03","0","3.56","0","1","0","0.41","0","0","0","0.59","-130.5","-145.3","-49.3","0","-3.6","0","27.4","0","-99.2","0","-156","0","140.8","0","0","-120.6","-175.2"
"1558522539439","05/22/19  10:55:39.439   ","11.66","-130.5","2.692","6","1.4","0.574","100","0","3.76","0","2.39","0","1.05","0","3.48","0","0.95","0","0.36","0","0","0","0.71","-130.6","0","-50.2","0","-4.5","0","23.7","0","-98.5","0","-154.6","0","117.7","0","0","-120.6","178.9"
"1558522540399","05/22/19  10:55:40.399   ","11.65","-130.5","2.689","6","1.4","0.576","100","0.26","3.71","0","2.49","0.2","1.05","0","3.52","0","1.05","0","0.42","0","0.22","0","0.65","-130.5","176.5","-50.2","0","-2.4","70.8","25.3","0","-98.9","0","-151.4","0","125.9","0","-136","-120.8","179.2"
"1558522541445","05/22/19  10:55:41.445   ","11.66","-130.5","2.693","6","1.4","0.576","100","0.22","3.79","0","2.47","0","1","0","3.49","0","0.98","0","0.31","0","0","0","0.75","-130.5","172","-50","0","-3.3","0","22.4","0","-98.3","0","-148.5","0","124.4","0","0","-120.7","178.5"
"1558522542399","05/22/19  10:55:42.399   ","11.67","-130.5","2.696","6","1.4","0.578","100","0","3.73","0","2.5","0","1.02","0","3.47","0","1.04","0","0.31","0","0.2","0","0.7","-130.6","0","-50","0","-4.1","0","23.8","0","-98.9","0","-151.8","0","108.4","0","-160.5","-120.7","177"
"1558522543454","05/22/19  10:55:43.454   ","11.67","-130.5","2.699","6","1.4","0.58","100","0","3.75","0","2.46","0","1.06","0","3.43","0","1.03","0","0.38","0","0","0","0.65","-130.6","0","-51.1","0","-3.6","0","24.4","0","-100.4","0","-151","0","132.4","0","0","-120.7","178.2"
"1558522544393","05/22/19  10:55:44.393   ","11.68","-130.5","2.702","5.9","1.4","0.58","100","0","3.72","0","2.48","0","1.05","0","3.51","0","1.01","0","0.3","0","0","0","0.77","-130.5","0","-49.8","0","-3.1","0","21.8","0","-98.9","0","-152.1","0","138.8","0","0","-120.6","178.9"
"1558522545440","05/22/19  10:55:45.440   ","11.68","-130.5","2.7","6","1.4","0.577","100","0.22","3.78","0","2.44","0","1.02","0","3.5","0","0.93","0","0.42","0","0","0","0.74","-130.5","-157","-50.5","0","-3.1","0","23.4","0","-98.9","0","-150.8","0","130.6","0","0","-120.6","179.1"
"1558522546430","05/22/19  10:55:46.430   ","11.67","-130.5","2.7","6","1.4","0.581","100","0","3.71","0","2.45","0","1.08","0","3.52","0","1.02","0","0.42","0","0.2","0","0.61","-130.5","-106.3","-49.7","0","-3.5","0","26.9","0","-99.5","0","-153.4","0","143.6","0","0","-120.5","-177.2"
"1558522547445","05/22/19  10:55:47.445   ","11.68","-130.5","2.701","6","1.4","0.58","100","0","3.78","0","2.42","0","1.05","0","3.53","0","0.97","0","0.41","0","0","0","0.67","-130.6","0","-50.7","0","-4.6","0","23.4","0","-98.5","0","-150.9","0","125","0","0","-120.6","-175.7"
"1558522548434","05/22/19  10:55:48.434   ","11.68","-130.5","2.7","6","1.4","0.583","100","0","3.76","0","2.45","0","1.05","0","3.44","0","0.92","0","0.4","0","0","0","0.7","-130.6","0","-50.5","0","-4.8","0","22.8","0","-98.1","0","-147.3","0","123.5","0","0","-120.6","179.5"
"1558522549448","05/22/19  10:55:49.448   ","11.7","-130.5","2.708","6","1.4","0.583","100","0.2","3.77","0","2.54","0","1.01","0","3.5","0","1.06","0","0.35","0","0","0","0.74","-130.6","-126.8","-50.8","0","-3.9","0","22.7","0","-97.3","0","-152.1","0","122.6","0","0","-120.5","179.1"
"1558522550427","05/22/19  10:55:50.427   ","11.7","-130.6","2.711","6","1.4","0.583","100","0","3.8","0","2.46","0","0.96","0","3.45","0","0.95","0","0.32","0","0","0","0.7","-130.7","0","-50.7","0","-5.5","0","22.2","0","-98.3","0","-150.7","0","129.7","0","0","-120.7","175.6"
"1558522551469","05/22/19  10:55:51.469   ","11.7","-130.4","2.708","5.9","1.4","0.583","100","0","3.82","0","2.42","0","1.04","0","3.53","0","0.93","0","0.42","0","0","0","0.59","-130.5","0","-50.1","0","-3.1","0","26.4","0","-98.3","0","-155.4","0","142.9","0","0","-120.5","178.2"
"1558522552430","05/22/19  10:55:52.430   ","11.7","-130.4","2.709","6","1.4","0.585","100","0","3.75","0","2.53","0","1.04","0","3.52","0","0.99","0","0.31","0","0","0","0.71","-130.5","-176.9","-50.3","0","-4.5","0","28.4","0","-97.4","0","-149.5","0","126.3","0","0","-120.5","-176.9"
"1558522553499","05/22/19  10:55:53.499   ","11.71","-130.5","2.708","6","1.4","0.583","100","0","3.8","0","2.48","0","0.95","0","3.5","0","1.02","0","0.38","0","0","0","0.67","-130.6","0","-49.9","0","-5.6","0","25.4","0","-98.4","0","-147.4","0","134.1","0","0","-120.5","-178.7"
"1558522554382","05/22/19  10:55:54.382   ","11.7","-130.5","2.71","6","1.4","0.585","100","0.22","3.76","0","2.5","0","1.01","0","3.53","0","1.04","0","0.31","0","0","0","0.7","-130.5","0","-50.4","0","-4.7","0","26.1","0","-98.2","0","-148.9","0","134.5","0","0","-120.5","-178.2"
"1558522555526","05/22/19  10:55:55.526   ","11.71","-130.5","2.71","6","1.4","0.584","100","0","3.78","0","2.46","0","0.99","0","3.5","0","1","0","0.26","0","0.2","0","0.67","-130.5","0","-50.1","0","-4.2","0","25.8","0","-95.8","0","-144.8","0","114.6","0","-156","-120.5","-170.8"
"1558522556420","05/22/19  10:55:56.420   ","11.69","-130.6","2.706","6","1.4","0.585","100","0","3.78","0","2.48","0","0.97","0","3.56","0","1.06","0","0.24","0","0","0","0.71","-130.5","0","-50.4","0","-4.1","0","23.8","0","-96.6","0","-149.5","0","126.7","0","0","-120.5","176.2"
"1558522557571","05/22/19  10:55:57.571   ","11.7","-130.5","2.707","6","1.4","0.583","100","0.21","3.78","0","2.49","0","0.98","0","3.46","0","0.99","0","0.33","0","0.23","0","0.59","-130.5","0","-50","0","-2.4","0","28","0","-96.1","0","-149.8","0","130.5","0","0","-120.5","174.5"
"1558522558515","05/22/19  10:55:58.515   ","11.7","-130.5","2.709","6","1.4","0.585","100","0","3.78","0","2.48","0","0.97","0","3.51","0","0.97","0","0.37","0","0","0","0.59","-130.5","0","-50.7","0","-2.4","0","27.4","0","-97.1","0","-151.9","0","136.6","0","0","-120.5","-174.8"
"1558522559586","05/22/19  10:55:59.586   ","11.7","-130.4","2.712","6","1.4","0.587","100","0","3.75","0","2.45","0","1","0","3.53","0","1.02","0","0.45","0","0","0","0.75","-130.6","0","-49.8","0","-3.8","0","28.2","0","-97.1","0","-156.2","0","149.1","0","-139.1","-120.5","-175.4"
"1558522560545","05/22/19  10:56:00.545   ","11.71","-130.6","2.709","6","1.4","0.585","100","0","3.78","0","2.45","0","1.02","0","3.5","0","0.93","0","0.5","0","0","0","0.75","-130.4","0","-49.9","0","-3.6","0","24.8","0","-96.1","0","-151.5","0","122.1","0","0","-120.4","177.3"
"1558522561616","05/22/19  10:56:01.616   ","11.7","-130.5","2.704","6","1.4","0.585","100","0","3.76","0","2.43","0","0.98","0","3.48","0","1.04","0","0.35","0","0","0","0.69","-130.5","0","-50","0","-2.5","0","21.5","0","-97.2","0","-148.6","0","121","0","0","-120.4","-177"
"1558522562224","05/22/19  10:56:02.224   ","11.71","-130.5","2.711","6","1.4","0.586","100","0","3.74","0","2.45","0","0.98","0","3.46","0","1.01","0","0.4","0","0","0","0.66","-130.5","0","-49.9","0","-4.8","0","24.7","0","-96.8","0","-150.6","0","141.7","0","0","-120.4","-174.6"
"1558522563444","05/22/19  10:56:03.444   ","11.71","-130.5","2.71","6","1.4","0.586","100","0","3.77","0","2.51","0","1.01","0","3.43","0","0.97","0","0.49","0","0","0","0.73","-130.6","0","-50.1","0","-4.4","0","23.5","0","-96.1","0","-152.5","0","123.5","0","0","-120.5","176.1"
"1558522564395","05/22/19  10:56:04.395   ","11.7","-130.5","2.712","6","1.4","0.585","100","0.21","3.76","0","2.52","0","0.93","0","3.53","0","1.02","0","0.29","0","0","0","0.74","-130.5","-114.6","-50.1","0","-4.1","0","25.1","0","-97.5","0","-147.8","0","132.4","0","0","-120.5","178.3"
"1558522565435","05/22/19  10:56:05.435   ","11.71","-130.6","2.705","6","1.4","0.588","100","0","3.75","0","2.53","0","1","0","3.5","0","0.97","0","0.41","0","0.24","0","0.7","-130.5","0","-51","0","-4.3","0","27.9","0","-95.8","0","-151","0","116.9","0","0","-120.4","179.8"
"1558522566426","05/22/19  10:56:06.426   ","11.71","-130.4","2.71","6","1.4","0.589","100","0.21","3.75","0","2.49","0","1.04","0","3.53","0","0.96","0","0.54","0","0.26","0","0.58","-130.5","0","-49.7","0","-3.6","0","28.3","0","-97.3","0","-146.9","0","136","0","-135.3","-120.4","-177.8"
"1558522567441","05/22/19  10:56:07.441   ","11.7","-130.5","2.708","6","1.4","0.585","100","0","3.77","0","2.45","0","1.04","0","3.52","0","0.93","0","0.57","0","0.2","0","0.71","-130.5","0","-50.2","0","-3.4","0","26","0","-98.6","0","-147.9","0","140.2","0","-130.5","-120.5","-170.5"
"1558522568427","05/22/19  10:56:08.427   ","11.7","-130.5","2.709","6","1.4","0.588","100","0","3.74","0","2.48","0","1.02","0","3.51","0","1","0","0.43","0","0","0","0.73","-130.6","0","-50.3","0","-5","0","24.3","0","-97.8","0","-148.3","0","124","0","-148.7","-120.5","-177.4"
"1558522569450","05/22/19  10:56:09.450   ","11.71","-130.6","2.714","6","1.4","0.587","100","0","3.79","0","2.47","0","0.97","0","3.53","0","0.99","0","0.36","0","0","0","0.67","-130.5","0","-50.2","0","-3.7","0","19.8","0","-96","0","-144.9","0","105.6","0","0","-120.4","174.8"
