"DoubleTime","StringTime","I1 Mag","I1 Ang","kW","I1 THD","I1 TDD","kvar","I1 %HD01","I1 %HD02","I1 %HD03","I1 %HD04","I1 %HD05","I1 %HD06","I1 %HD07","I1 %HD08","I1 %HD09","I1 %HD10","I1 %HD11","I1 %HD12","I1 %HD13","I1 %HD14","I1 %HD15","I1 %HD16","I1 %HD17","I1 H01 ANG","I1 H02 ANG","I1 H03 ANG","I1 H04 ANG","I1 H05 ANG","I1 H06 ANG","I1 H07 ANG","I1 H08 ANG","I1 H09 ANG","I1 H10 ANG","I1 H11 ANG","I1 H12 ANG","I1 H13 ANG","I1 H14 ANG","I1 H15 ANG","V1 Ang","I1 H17 ANG"
"1558523460340","05/22/19  11:11:00.340   ","6.84","-26.5","3.012","10.3","1.4","1.909","100","8.98","4","0.49","1.55","1.05","0.42","0.38","1.89","0","0.35","0","0","0","0.25","0","0.71","-26.8","-119.1","-42.6","46.1","161.7","24.1","99.9","5.6","-78.9","0","107.5","0","175.4","0","0","0","101.3"
"1558523461485","05/22/19  11:11:01.485   ","6.84","-27.4","3.002","10.2","1.4","1.756","100","9.62","3.41","0.73","1.78","0.9","0.7","0.38","1.91","0.2","0.34","0","0.3","0","0","0","0.79","-22.4","24.2","-53.5","-77.2","164.7","-176.2","120.1","152.2","-81.8","-138.6","119.8","0","143.5","0","0","0","98.2"
"1558523462343","05/22/19  11:11:02.343   ","6.43","-22.6","2.997","10.6","1.4","1.83","100","9.79","2.93","1.03","1.13","0.7","1.03","0.26","1.75","0","0.43","0","0.2","0","0","0","0.78","-24.3","-66.5","-34.8","-62.8","152.4","38.8","62.7","10.6","-69.8","0","122.2","0","168.2","0","-72.3","0","103.8"
"1558523463458","05/22/19  11:11:03.458   ","6.43","-23.1","2.979","10.8","1.4","1.815","100","9.01","4.23","0.62","1.8","1.03","0.43","0.41","2.11","0","0.26","0","0","0","0.26","0","0.64","-23","72.6","-47.4","-153.2","169.8","-145.4","107.6","-160","-77.7","0","117.3","0","-165.7","0","-90.1","0","97.2"
"1558523464339","05/22/19  11:11:04.339   ","6.49","-23.9","3.001","11.3","1.5","1.785","100","9.49","3.36","0.78","1.77","0.9","0.66","0.46","2.02","0","0.33","0","0.3","0","0","0","0.83","-23.6","-16.9","-45.7","-55.9","152.9","130.3","112.9","91.2","-73.5","0","119.3","0","158.9","0","-81.1","0","84.4"
"1558523465457","05/22/19  11:11:05.457   ","6.51","-24.3","2.991","11.1","1.4","1.804","100","9.8","3.39","1.04","0.84","0.53","0.92","0.32","1.94","0","0.21","0","0","0","0.24","0","0.84","-23.9","122","-35.6","116.9","162.5","-131.3","54.9","-173.6","-71.3","0","132.1","0","-165","0","-66.5","0","93.6"
"1558523466345","05/22/19  11:11:06.345   ","6.54","-24","2.995","10.7","1.4","1.76","100","9.93","4.59","0.49","1.53","1.24","0.66","0.43","2.2","0","0.37","0","0.34","0","0","0","0.89","-22.4","21.5","-53.8","-81","161.6","-178","116.6","140.6","-81.8","0","100.4","0","154.4","0","0","0","91.8"
"1558523467466","05/22/19  11:11:07.466   ","6.56","-23.9","2.995","11.6","1.5","1.764","100","9.94","3.79","0.75","1.49","0.86","0.58","0.33","2.04","0","0.4","0","0.39","0","0","0","0.89","-23.6","163.2","-43.3","122.9","157.3","-64","109.4","-97.7","-71.6","0","107.7","0","146.4","0","0","0","100.9"
"1558523468347","05/22/19  11:11:08.347   ","6.52","-23","2.988","11","1.4","1.79","100","9.34","4.36","0.49","1.59","1.33","0.36","0.49","2.3","0","0.4","0","0.26","0","0.23","0","0.75","-22.5","59.4","-51.1","-130.7","167.4","-152.5","110.9","-166.7","-78.6","0","98.9","0","177.5","0","-122.1","0","87.2"
"1558523469471","05/22/19  11:11:09.471   ","6.56","-22.8","3.012","10.8","1.4","1.745","100","10.18","4.53","0.43","1.32","1.26","0.54","0.43","2.15","0","0.21","0","0.34","0","0.21","0","0.88","-22.8","-163.4","-46","115.6","155.7","-9.7","112.6","-42.7","-78","0","137.5","0","149.8","0","0","0","94.3"
"1558523470342","05/22/19  11:11:10.342   ","6.48","-22.7","2.996","10.9","1.4","1.821","100","10.18","3.51","0.83","1.19","0.62","0.73","0.3","2.06","0","0","0.21","0","0","0.25","0","0.83","-23.6","94.8","-42","-179.8","153.1","-137.5","85.5","-153.1","-72.1","0","125.1","0","-171.5","0","-81.1","0","102.8"
"1558523471483","05/22/19  11:11:11.483   ","6.49","-23.1","3.024","10.8","1.4","1.752","100","9.89","4.22","0.48","1.4","1.04","0.56","0.53","2.13","0","0.35","0","0.25","0","0.23","0","0.84","-22.8","-131.9","-47.4","68","163.1","17","106.6","-2.4","-79.4","0","118.3","0","-170.5","0","0","0","85.9"
"1558523472333","05/22/19  11:11:12.333   ","6.47","-23.1","3.01","11.2","1.5","1.796","100","9.78","3.39","1.11","1.16","0.58","0.82","0.32","1.79","0","0.31","0","0.21","0","0","0","0.89","-23.8","130.8","-31.1","107.9","174.3","-130.7","60.9","-167.6","-72.9","0","0","0","-155.9","0","0","0","99.4"
"1558523473473","05/22/19  11:11:13.473   ","6.47","-22.3","3.039","10.4","1.4","1.813","100","9.21","3.47","0.45","2.06","1.03","0.47","0.33","1.93","0","0.56","0","0.31","0","0.22","0","0.73","-23","-108.9","-42.8","27.5","165.2","33.8","98.2","21.4","-82.5","0","117.8","0","143.9","0","-97.6","0","101.4"
"1558523474338","05/22/19  11:11:14.338   ","6.51","-23.8","3.046","11.3","1.5","1.9","100","9.48","3.92","0.96","1.3","0.75","0.57","0.4","1.85","0","0.32","0","0.31","0","0","0","0.85","-27.6","152.5","-39.6","120.1","-169.7","-86.3","85.1","-117.5","-72.8","0","100.4","0","0","0","-70.1","0","96.1"
"1558523475520","05/22/19  11:11:15.520   ","6.83","-26.5","3.064","10.5","1.5","1.87","100","9.74","4.64","0.38","1.16","1.09","0.61","0.42","2.02","0","0.37","0","0.39","0","0","0","0.8","-26.4","-129.1","-45.6","62.8","161.2","18.5","99.9","5.8","-79.4","0","111.5","0","158.8","0","0","0","92.7"
"1558523476557","05/22/19  11:11:16.557   ","6.84","-26.2","3.051","10.4","1.5","1.89","100","9.47","4.98","0.43","1.22","1.19","0.58","0.47","2.11","0","0.27","0","0.25","0","0.24","0","0.79","-26.5","81.4","-43.9","-159","163.9","-141.4","104.2","-152.9","-74","0","106.4","0","175.8","0","-97.6","0","91.8"
"1558523477621","05/22/19  11:11:17.621   ","6.57","-22.4","3.052","10.6","1.4","1.746","100","10.38","4.56","0.46","1.36","1.2","0.58","0.45","2.2","0","0.28","0","0.31","0","0.28","0","0.75","-22.4","-154.1","-46.3","104.5","163.8","3","115.1","-30","-79.9","0","103","0","168.2","0","0","0","105.8"
"1558523478617","05/22/19  11:11:18.617   ","6.51","-22.9","3.031","11.1","1.5","1.759","100","9.89","4.36","0.46","1.59","1.28","0.63","0.38","2.11","0","0.33","0","0.36","0","0","0","0.83","-22.2","51.7","-53.3","-113.1","167.6","-156.4","112.2","-173.6","-80.9","0","111.3","0","161.4","0","0","0","87.3"
"1558523479635","05/22/19  11:11:19.635   ","6.54","-22","3.062","10.7","1.4","1.758","100","10.34","4.44","0.41","1.4","1.17","0.65","0.39","2.14","0","0.39","0","0.36","0","0","0","0.84","-22.5","-142.3","-47.9","88.8","163","11.6","112.9","-16.5","-81.4","0","110.6","0","150.5","0","0","0","91.8"
