"DoubleTime","StringTime","I3 Mag","I3 Ang","kW","I3 THD","I3 TDD","kvar","I3 %HD01","I3 %HD02","I3 %HD03","I3 %HD04","I3 %HD05","I3 %HD06","I3 %HD07","I3 %HD08","I3 %HD09","I3 %HD10","I3 %HD11","I3 %HD12","I3 %HD13","I3 %HD14","I3 %HD15","I3 %HD16","I3 %HD17","I3 H01 ANG","I3 H02 ANG","I3 H03 ANG","I3 H04 ANG","I3 H01 ANG:1","I3 H02 ANG:1","I3 H03 ANG:1","I3 H04 ANG:1","I3 H05 ANG","I3 H06 ANG","I3 H07 ANG","I3 H08 ANG","I3 H09 ANG","I3 H10 ANG","I3 H11 ANG","I3 H12 ANG","I3 H13 ANG"
"1555349796583","04/15/19  17:36:36.583   ","5.02","82.3","2.815","19.5","1.9","1.69","100","19.03","5.69","1.17","3.61","1.95","0.98","0.77","0.72","0","0.23","0","0","0","0","0","0.23","83.5","-101.5","-85.7","23.7","81.8","-157","-40.5","98.5","-13.5","99.9","6","-64.7","5.2","148","147.1","0","0"
"1555349797366","04/15/19  17:36:37.366   ","4.81","83","2.843","19.2","1.9","1.701","100","18.45","2.91","0.57","3.66","1.23","0.7","0.88","0.31","0","0","0","0.31","0","0.2","0","0","83.2","82.1","-61.5","-158.5","83.2","82.1","-61.5","-158.5","-22.9","-4.3","5.3","161.8","-142.8","0","0","0","-128.8"
"1555349798592","04/15/19  17:36:38.592   ","4.77","84.1","2.846","19.7","1.9","1.754","100","19.05","2.28","0.66","3.45","1.38","0.61","0.89","0","0","0.24","0","0.29","0","0","0","0","82.8","1.9","-43.8","-66.9","84.1","-51.4","-70.2","-77.4","-1.7","-151.6","40.1","42.1","-86.2","0","166.9","0","-19.4"
"1555349799522","04/15/19  17:36:39.522   ","4.81","84.4","2.844","18.7","1.9","1.707","100","18.55","2.85","0.53","3.65","1.25","0.64","0.87","0.3","0","0","0.2","0.29","0","0","0","0","83.3","80.6","-61.4","-155","83.3","80.6","-61.4","-155","-23.1","-3.9","0.6","156.7","-157","0","0","-103.3","-134.6"
"1555349800377","04/15/19  17:36:40.377   ","4.96","82.8","2.831","19.8","2","1.766","100","18.06","3.31","0.26","3.69","1.62","1.09","0.8","0.63","0","0.22","0","0.22","0","0","0","0.28","82","-147","-40.4","82.6","82","-147","-40.4","82.6","-11","104.7","13.7","-58.5","0","146","145.7","0","0"
"1555349801603","04/15/19  17:36:41.603   ","4.9","82.5","2.836","20.5","1.9","1.788","100","18.43","2.97","1.51","4.14","1.5","0.4","0.85","0.39","0","0.33","0","0","0","0","0","0.21","83.2","128.8","-58.3","120.7","83.2","128.8","-58.3","120.7","-8.3","30.6","45.9","-137.7","-88.3","-27.8","0","0","-65.5"
"1555349802387","04/15/19  17:36:42.387   ","4.87","82.2","2.819","19.7","1.9","1.703","100","19","4.06","1.61","4.02","1.26","0.27","0.85","0.5","0.21","0.24","0","0","0","0","0","0","84.1","-46.2","-66.4","-73.9","84.1","-46.2","-66.4","-73.9","-1.4","-146.3","46.1","53.8","-76.5","0","154.4","0","-22.1"
"1555349803591","04/15/19  17:36:43.591   ","4.97","82","2.832","19.2","1.9","1.694","100","18.2","4.51","0.44","3.94","1.8","1.35","0.85","0.74","0.23","0.22","0","0.23","0","0","0","0.28","82.5","-124.9","-82.2","60","82.5","-124.9","-82.2","60","0.9","118.5","43.1","-52.8","0","0","165.5","0","0"
"1555349804390","04/15/19  17:36:44.390   ","4.91","84.2","2.848","18.4","1.9","1.704","100","18.56","4.37","0.41","4.1","1.85","1.18","0.71","0.5","0","0","0","0.24","0","0","0","0","82.7","57.7","-37.8","-115.2","82.7","57.7","-37.8","-115.2","-11.6","-40.1","73.2","131.8","43.8","13.7","0","0","-158.4"
"1555349805831","04/15/19  17:36:45.831   ","4.81","83.1","2.823","20.7","2","1.806","100","17.73","0.82","0.61","4.31","1.35","1.04","1","0","0.25","0.4","0","0","0","0","0","0.3","82.3","173.4","-43.7","118.1","82.3","173.4","-43.7","118.1","-3.6","65.3","44","-88.5","-40.9","0","153.4","0","0"
"1555349806534","04/15/19  17:36:46.534   ","4.78","83.9","2.858","18.5","1.9","1.682","100","18.26","3.97","0.42","4.09","1.74","1.15","0.81","0.51","0","0","0","0.24","0","0","0","0","83.4","101","-64.5","170.1","82.4","49.9","-27.3","-108.7","-12.1","-55.3","57.3","122.4","37","-10.9","-158.3","0","-171.6"
"1555349807832","04/15/19  17:36:47.832   ","5.02","82.7","2.829","19.8","1.9","1.698","100","19.19","5.85","1.58","3.75","1.88","0.7","0.69","0.71","0.22","0.22","0","0","0","0","0","0","83.9","-35.6","-59.6","-69","84.1","-87.4","-84","0","-11","-177.5","3","-9.3","-124.8","130.3","169","0","-75.2"
"1555349808402","04/15/19  17:36:48.402   ","4.84","82.5","2.826","20","1.9","1.747","100","19","5.71","1.21","3.68","1.95","0.97","0.73","0.76","0.21","0.22","0","0","0","0","0","0.2","83.7","-100.2","-86.5","26.9","83.7","-100.2","-86.5","26.9","-12.6","164.4","8.5","-26.3","-134.6","114.2","172.9","0","0"
"1555349809364","04/15/19  17:36:49.364   ","4.96","82.6","3.284","19.2","1.9","1.815","100","19.2","5.61","1.79","3.8","1.75","0.6","0.72","0.64","0","0.22","0","0","0","0","0","0","83.4","-26.9","-54","-65.7","83.4","-26.9","-54","-65.7","-2.8","-131.8","55.3","73.3","-57.2","0","148.6","0","0"
"1555349810364","04/15/19  17:36:50.364   ","5.02","81.9","3.212","19.8","1.9","1.822","100","18.61","2.36","0.85","3.89","1.49","0.77","0.93","0.22","0.24","0.2","0","0.24","0","0","0","0","83","-5.3","-43.6","-63.3","83","-5.3","-43.6","-63.3","-5.3","-114.7","63.4","101.4","-17.7","0","0","0","0"
"1555349811366","04/15/19  17:36:51.366   ","4.9","82.5","3.167","19.3","1.9","1.764","100","18.77","2.31","0.44","3.23","1.29","0.39","0.94","0","0","0","0.2","0.31","0","0","0","0","83.1","68.7","-48.7","-130.5","83.1","68.7","-48.7","-130.5","-16.1","-18.3","60.6","144.8","0","0","0","-116.8","-132.6"
"1555349812366","04/15/19  17:36:52.366   ","4.89","84.5","3.182","18.5","1.9","1.73","100","18.64","4.89","1.06","3.94","1.99","0.76","0.66","0.62","0.22","0","0","0.22","0","0","0","0","83.5","77.3","-56.1","-158.2","83.5","77.3","-56.1","-158.2","-20.8","-7.8","18.8","155.4","-175.7","0","0","-103.5","-132.6"
"1555349813369","04/15/19  17:36:53.369   ","4.94","84.9","3.233","18.5","1.9","1.748","100","18.5","4.88","1.15","4.03","2","0.74","0.68","0.63","0","0","0","0.22","0","0","0","0","83.8","134.4","-54.6","124.2","83.8","134.4","-54.6","124.2","-6.3","33.9","52.1","-129.8","-83.3","0","0","0","-52.4"
"1555349814362","04/15/19  17:36:54.362   ","4.97","83.8","3.243","19.6","1.9","1.782","100","18.12","2.55","1.45","4.09","1.41","0.38","0.87","0.34","0","0.34","0","0","0","0","0","0.2","84","128.8","-55.3","124.1","84","128.8","-55.3","124.1","-7.8","28.1","46.2","-139.2","-88.2","-18.1","0","0","0"
"1555349815563","04/15/19  17:36:55.563   ","4.98","84.4","3.276","18","1.9","1.775","100","18.48","2.11","0.62","3.76","1.44","0.58","0.93","0","0.24","0","0","0.3","0","0","0","0","83.6","60.8","-39.2","-102.9","84","2","-40.5","-67.3","-6.3","-108.8","0","111.2","4.5","0","175.8","0","0"
"1555349816601","04/15/19  17:36:56.601   ","5.13","85.2","3.324","18.5","2","1.787","100","18.07","3.29","0.47","3.94","1.4","0.83","0.9","0.36","0","0","0.22","0.31","0","0","0","0","83.8","33.7","-28","-96.6","84.8","-22.3","-51.1","-63.8","-0.7","-129.3","66.9","80.6","-39.6","-122.7","156.9","0","0"
"1555349817561","04/15/19  17:36:57.561   ","5.08","85.5","3.334","18","1.9","1.806","100","18.44","2.14","0.58","3.61","1.36","0.51","0.92","0","0.2","0","0","0.32","0","0","0","0","84.3","3.9","-40.2","-68","84.3","3.9","-40.2","-68","-6.7","-108.8","0","112.2","7.2","0","175.6","0","0"
"1555349818613","04/15/19  17:36:58.613   ","5.19","85.6","3.358","18.6","2","1.811","100","18.28","2.74","0.42","3.47","1.22","0.41","0.88","0.26","0","0","0.24","0.32","0","0.2","0","0","84.1","22.5","-33.1","-82.5","85.4","-35.6","-57.9","-65.7","0.2","-139.9","52.2","65.9","-62.8","-140.7","154.8","0","0"
"1555349819604","04/15/19  17:36:59.604   ","5.1","85.7","3.365","18.2","2","1.817","100","17.94","2.34","1.15","4.63","1.41","0.62","0.99","0.38","0.31","0.22","0","0.21","0","0","0","0","85.4","-21.1","-50.5","-62.4","85.4","-21.1","-50.5","-62.4","0","-129.7","70.5","84.8","-40.8","-121.1","157.7","0","0"
"1555349820601","04/15/19  17:37:00.601   ","5.14","85.9","3.386","19.2","2","1.823","100","18.04","2.21","0.99","4.24","1.48","0.6","0.97","0.39","0.25","0","0","0.22","0","0","0","0","85.2","-12.3","-46.2","-63.5","86","-71.7","-77.9","-78.1","-5.2","-162.5","16.1","11.2","-105.7","152.8","155.1","108.9","-50.6"
"1555349821605","04/15/19  17:37:01.605   ","5.21","84.4","3.375","19","2","1.763","100","18.89","4.52","1.75","3.8","1.42","0.29","0.86","0.52","0.23","0.21","0.21","0","0","0","0","0","86.1","-68.7","-76.4","-80.8","86.1","-68.7","-76.4","-80.8","-4","-160.7","18.8","19.1","-103.8","154.4","151.6","112.9","-52.6"
"1555349822583","04/15/19  17:37:02.583   ","5.22","84.6","3.39","19.4","2","1.771","100","18.98","4.59","1.72","3.86","1.46","0.31","0.85","0.53","0.23","0.23","0","0","0","0","0","0","86.2","-69.9","-77.3","-82.2","84.6","-128.5","-102","74","-0.8","116.8","25","-47.3","0","152.9","153.6","14","0"
"1555349823771","04/15/19  17:37:03.771   ","5.27","84.4","3.43","19.1","2","1.802","100","18.28","3.48","1.48","4.11","1.51","0.38","0.78","0.48","0.25","0.31","0","0","0","0","0","0","85.5","102.4","-59.6","154.2","84.5","41","-26.9","-97","-15.4","-66.8","46.7","130.4","44.5","-20.4","-158.7","0","169"
"1555349824592","04/15/19  17:37:04.592   ","5.46","84.7","3.406","19","2.1","1.851","100","17.99","3.56","0.23","3.71","1.66","1.08","0.82","0.71","0.27","0","0.21","0.27","0","0","0","0.31","84.5","-144.9","-60.8","89.3","84.9","154.9","-44.8","124.7","-1.6","46.6","65.6","-104.7","-62.8","24.6","144.8","0","0"
"1555349825586","04/15/19  17:37:05.586   ","5.27","85.6","3.455","19.3","2.1","1.904","100","18.2","1.34","1.35","4.28","1.26","0.64","0.93","0","0.26","0.34","0.21","0","0","0","0","0.23","85.3","139.9","-49.7","124.6","85.3","139.9","-49.7","124.6","-4","37.7","55.8","-122.6","-75","5.6","0","0","-26.7"
"1555349826767","04/15/19  17:37:06.767   ","5.25","86.6","3.499","19.1","2.1","1.834","100","18.99","4","1.7","3.72","1.26","0","0.86","0.5","0.25","0.24","0.24","0","0","0","0","0","85.6","0.3","-40.1","-66.8","86.7","-61.7","-74","-77.7","-1.1","-155.3","26.7","32.1","-96.9","156.3","143.7","0","-40.4"
"1555349827757","04/15/19  17:37:07.757   ","5.34","84.8","3.459","19.4","2.1","1.787","100","19.15","4.96","1.8","3.81","1.65","0.47","0.85","0.6","0.25","0.22","0","0","0","0","0","0","86.6","-81.6","-83.9","-71.8","86.6","-81.6","-83.9","-71.8","-7.1","-169.9","4.3","-0.7","-115","142.6","0","85.5","-61.8"
"1555349828705","04/15/19  17:37:08.705   ","5.31","85.9","3.471","19.6","2.1","1.84","100","19","5.22","1.4","3.69","1.89","0.69","0.73","0.7","0.21","0.26","0","0.22","0","0","0","0","86.2","-102.4","-93.2","51","86.2","-102.4","-93.2","51","-2.7","162.6","15.9","-27.5","-123.2","128.9","177.6","47.2","-90.5"
"1555349829586","04/15/19  17:37:09.586   ","5.29","85.6","3.5","19.3","2.1","1.81","100","19.17","4.27","1.75","3.8","1.35","0.24","0.88","0.53","0.26","0.24","0.24","0","0","0","0","0","86.9","-67.1","-76.6","-79.6","86.9","-67.1","-76.6","-79.6","-2.1","-157.5","19","22.4","-100.7","151.6","141.5","0","-53.8"
"1555349830572","04/15/19  17:37:10.572   ","5.38","84.9","3.481","19.3","2.1","1.779","100","19.31","5.28","1.65","3.71","1.78","0.58","0.79","0.65","0.24","0","0","0","0","0","0","0","86.6","-91.8","-88.5","0","84.8","-154","-45.2","93.9","-9.3","110.2","-9.3","-57.2","0","121.3","141.2","-0.4","0"
"1555349831595","04/15/19  17:37:11.595   ","5.47","85.6","3.463","19.6","2.2","1.86","100","17.92","1.38","0.69","3.91","1.19","0.63","1","0","0.34","0.34","0.32","0","0","0","0","0.28","84.9","-179.7","-38.4","111.7","84.9","-179.7","-38.4","111.7","-0.7","67.7","49.9","-82.5","-29","57.3","141.7","3.1","0"
"1555349832578","04/15/19  17:37:12.578   ","5.37","85.9","3.494","20.6","2.1","1.883","100","18.22","0.79","1.03","4.34","1.27","0.83","1.08","0","0.32","0.29","0.24","0","0","0","0","0.28","85.2","150.4","-46.2","122.5","85.9","86.7","-58.9","-170.3","-20.8","6.4","16.5","166.2","-117.4","0","-126.3","-116.4","-124.3"
"1555349833586","04/15/19  17:37:13.586   ","5.47","85.4","3.549","20.2","2","1.781","100","18.95","4.34","0.75","3.93","1.95","0.95","0.7","0.59","0.22","0","0","0.24","0","0","0","0","85.2","58.3","-34.1","-102","85.2","58.3","-34.1","-102","-12.1","-40.5","63.3","135.9","40.9","-15.4","-142.9","-159.7","-171.2"
"1555349834580","04/15/19  17:37:14.580   ","5.48","86.3","3.548","18.9","2.2","1.815","100","18.84","3.03","0.46","3.58","1.33","0.73","0.87","0.31","0","0","0.22","0.3","0","0.22","0","0","85.3","25.7","-29.8","-87.2","86.9","-36.4","-58.4","-65.7","2","-139.2","52.8","67.2","-61.3","-144.6","145.7","0","0"
"1555349835423","04/15/19  17:37:15.423   ","5.33","85.9","3.538","19.5","2.1","1.813","100","19.05","2.03","0.82","3.66","1.32","0.65","0.97","0.22","0.26","0.24","0.24","0.27","0","0.21","0","0.21","85.2","58.6","-35.9","-105.6","85.2","58.6","-35.9","-105.6","-12.2","-39.3","66.9","135.5","36.1","-18.2","-150","-163.6","-172.9"
"1555349836593","04/15/19  17:37:16.593   ","5.42","84.9","3.5","19.5","2.2","1.808","100","19.48","5.32","1.55","3.62","1.9","0.67","0.77","0.7","0.21","0.24","0","0","0","0","0","0","86.6","-97.6","-92","45.7","84.7","-160.7","-39.6","99.3","-8.5","100.7","-12.5","-63.8","8.2","107.4","138.2","-1.2","0"
"1555349837586","04/15/19  17:37:17.586   ","5.48","85.9","3.49","19.7","2.2","1.91","100","18.1","0.57","0.84","4.37","1.18","0.77","1.12","0","0.41","0.37","0.26","0","0","0","0","0.25","85.1","164.8","-40.9","118.9","85.1","164.8","-40.9","118.9","-0.4","52.1","65.2","-98.7","-47","41.6","127.1","0","0"
"1555349838591","04/15/19  17:37:18.591   ","5.37","85.9","3.545","20.5","2.1","1.836","100","18.89","1.66","1.52","4.04","1.3","0.39","0.94","0.28","0.27","0.33","0.22","0","0","0","0","0","85.7","127.3","-53.4","120.7","85.6","66.4","-41.8","-111.1","-13.7","-24.1","65","142","0","-11.9","-131.2","-142.2","-156.6"
"1555349839624","04/15/19  17:37:19.624   ","5.51","86.1","3.558","18.9","2.2","1.821","100","18.92","2.55","1.31","4.32","1.28","0.48","0.96","0.56","0.29","0.21","0.24","0.27","0","0","0","0","85.1","27.8","-25","-89.2","86.8","-34.2","-56.7","-64.3","1.7","-138.1","54.9","70.3","-60.1","-139.7","153.9","0","0"
"1555349840704","04/15/19  17:37:20.704   ","5.56","84.8","3.514","20.2","2.2","1.816","100","18.79","4.4","0.6","3.82","1.85","1.3","0.83","0.73","0.29","0.2","0","0.35","0","0","0","0.26","85.3","-131.3","-116.2","70.7","85.3","-131.3","-116.2","70.7","-0.9","116.4","20.3","-49.8","0","141.6","155.3","11.4","0"
"1555349841793","04/15/19  17:37:21.793   ","5.38","86","3.532","20.6","2.1","1.81","100","19.35","4.4","0.97","3.85","1.96","0.8","0.69","0.65","0.23","0","0","0.23","0","0","0","0","85.6","66.2","-43.5","-112","85.6","66.2","-43.5","-112","-13","-24.8","69","141.7","0","-16.6","-122.5","-152.5","-153.3"
"1555349842757","04/15/19  17:37:22.757   ","5.45","84.9","3.553","20.2","2.2","1.828","100","18.98","2.98","0.43","3.56","1.33","0.77","0.88","0.34","0.21","0","0.21","0.32","0","0","0","0","85.1","26.1","-26.4","-86.9","85.1","26.1","-26.4","-86.9","-17.5","-81.1","20","128.8","40.1","-39.2","-149.5","-171.3","163.9"
"1555349843607","04/15/19  17:37:23.607   ","5.38","85.7","3.548","20.4","2.1","1.822","100","19.09","2.33","1.59","4.03","1.41","0.23","0.83","0.35","0.27","0.33","0","0","0","0","0","0","86.2","114.9","-57.2","127.2","85.3","53.2","-27.6","-103.7","-12.5","-47.9","63","131.2","50.1","-21.5","-141.6","-168.8","-174"
"1555349844598","04/15/19  17:37:24.598   ","5.47","85.1","3.58","19.2","2.2","1.785","100","19.26","2.42","0.46","3.27","1.21","0.46","0.9","0","0.2","0.23","0.28","0.32","0","0.27","0","0","85.3","13.7","-34.1","-75","85.3","13.7","-34.1","-75","-12","-98","0","119.2","23.2","-54.2","-168.4","-166.8","0"
"1555349845614","04/15/19  17:37:25.614   ","5.4","87.2","3.56","20","2.2","1.833","100","18.95","2.26","1.22","4.34","1.42","0.51","1.07","0.45","0.39","0.23","0.24","0.24","0","0","0","0","86.6","-25.7","-52.2","-64.8","86.9","-87.9","-89.1","0","-7.5","-177.3","3.5","-10.5","-122.2","137.3","153.6","79.8","-73.3"
"1555349846604","04/15/19  17:37:26.604   ","5.36","86.4","3.536","20.3","2.2","1.79","100","19.05","4.65","0.77","3.69","1.9","1.22","0.85","0.78","0.26","0.21","0.2","0.29","0","0","0","0.23","85.5","-125.9","-120.1","69.6","85.5","-125.9","-120.1","69.6","1.3","120.7","24.4","-43.5","0","152.4","158.2","24.3","0"
"1555349847772","04/15/19  17:37:27.772   ","5.49","85.4","3.575","19.1","2.2","1.778","100","19.32","4.44","0.99","3.9","1.97","0.82","0.69","0.6","0.25","0","0","0.24","0","0","0","0","85.7","66.4","-42.9","-108.8","85.8","2.1","-38.3","-66.2","-5.5","-111.5","0","110","9.2","-73.4","-170.8","-156.3","0"
"1555349848760","04/15/19  17:37:28.760   ","5.37","86.4","3.583","19.1","2.2","1.831","100","19.21","2.68","1.35","4.25","1.23","0.44","0.96","0.54","0.31","0.26","0.24","0.25","0","0","0","0","87.1","-39.2","-60.4","-67.8","87.1","-39.2","-60.4","-67.8","2.1","-142","52.9","65.4","-67.3","-151.5","144.4","0","0"
"1555349849676","04/15/19  17:37:29.676   ","5.48","85","3.534","20.2","2.2","1.792","100","19.81","4.9","1.85","3.71","1.57","0.46","0.89","0.59","0.26","0.26","0.2","0","0","0","0","0","86.4","-16.7","-47.7","-63.3","87.3","-79.2","-85.4","-74.8","-5.1","-166.8","8.5","3.9","-114","140.6","0","90.6","-65.5"
"1555349850913","04/15/19  17:37:30.913   ","5.47","87.3","3.586","18.9","2.2","1.8","100","19.31","4.05","0.51","3.79","1.87","0.94","0.76","0.54","0.23","0","0","0.3","0","0","0","0","85.3","49.1","-22.5","-102.7","85.3","49.1","-22.5","-102.7","-13.3","-57","57.6","129.3","53.9","-21.5","-145.2","-171.7","-173"
"1555349851601","04/15/19  17:37:31.601   ","5.39","85.1","3.544","19.8","2.2","1.793","100","19.75","5.39","1.62","3.59","1.87","0.68","0.76","0.68","0.25","0.24","0","0.2","0","0","0","0","86.8","-97.1","-92.4","43.8","85","-160.3","-36.3","99.5","-8.1","101.4","-10.4","-62.7","13.3","118.2","142.7","2","0"
"1555349852609","04/15/19  17:37:32.609   ","5.6","88","3.521","19.9","2.3","1.903","100","18.51","0.39","0.84","4.35","1.19","0.84","1.08","0","0.3","0.36","0.27","0","0","0","0","0.3","85.5","157.3","-43.3","122.1","85.5","157.3","-43.3","122.1","-0.8","49.4","66.7","-105.1","-60","31.2","126.6","0","0"
"1555349853583","04/15/19  17:37:33.583   ","5.41","85.9","3.555","20.7","2.2","1.865","100","19.22","2.51","1.62","4.12","1.42","0.28","0.86","0.38","0.26","0.39","0","0","0","0","0","0","85.9","113.9","-58.7","125.7","85.3","51.6","-25.6","-104.3","-14.3","-52.3","59.3","130.1","48.5","-27.8","-169.5","-170.8","-179.1"
"1555349854996","04/15/19  17:37:34.996   ","5.54","85.5","3.579","20.7","2.1","1.815","100","19.42","4.26","0.65","3.96","1.92","1.03","0.68","0.61","0.21","0","0","0.25","0","0","0","0","85.2","54.5","-28.3","-103.3","85.2","54.5","-28.3","-103.3","-13.8","-47.6","55.5","132.3","51","-16.9","-165","-158.1","179.2"
"1555349855601","04/15/19  17:37:35.601   ","5.38","87.1","3.578","20.3","2.2","1.823","100","19.21","2.38","1.26","4.42","1.31","0.62","0.97","0.5","0.37","0.28","0.23","0.27","0.21","0","0","0","86.8","-30.8","-55.8","-65.4","87","-92","-91.4","0","-8.5","178.5","2","-14.2","-130.8","131.9","135","76.9","-76.7"
"1555349856591","04/15/19  17:37:36.591   ","5.37","86.1","3.556","20.4","2.2","1.797","100","19","4.34","0.55","3.87","1.8","1.37","0.81","0.76","0.28","0.25","0","0.33","0","0","0","0","85.2","-133.2","-123.2","70.2","85.2","-133.2","-123.2","70.2","-3.1","114.7","14.9","-50.9","0","142.3","145.7","9.6","0"
"1555349857579","04/15/19  17:37:37.579   ","5.6","85.6","3.521","20.4","2.3","1.898","100","18.6","1.75","0.55","3.61","1.33","0.73","0.94","0.31","0.28","0.36","0.22","0","0","0","0","0.25","84.9","-173.4","-36","107.6","85.9","119.3","-56.8","121.5","-10.8","20.4","40.6","-147.5","-96.9","-32","0","0","-73"
"1555349858352","04/15/19  17:37:38.352   ","5.36","86.1","3.547","20","2.3","1.837","100","18.73","3.11","0","3.61","1.55","1.13","0.85","0.66","0.29","0.29","0.24","0.27","0","0","0","0.25","86.9","-90.3","-89.9","0","86.9","-90.3","-89.9","0","-8.1","-179.4","3.6","-14.8","-128.9","135.5","147.9","84.4","-72.5"
"1555349859595","04/15/19  17:37:39.595   ","5.56","86","3.598","19.1","2.2","1.82","100","19.3","3.39","0.39","3.84","1.57","1.11","0.86","0.46","0.23","0","0","0.31","0","0","0","0","85.1","34.5","-19.2","-95.8","86.6","-27.8","-53.7","-64.2","0.5","-133.3","61.4","76.5","-52.4","-124","135.9","0","0"
"1555349860585","04/15/19  17:37:40.585   ","5.37","87.1","3.581","20","2.2","1.854","100","20.03","4.47","1.82","3.77","1.41","0.35","0.93","0.54","0.29","0.31","0.23","0","0","0","0","0","87.2","-69.4","-79.1","-89.3","87.2","-69.4","-79.1","-89.3","-2.4","-160.2","20.7","18.3","-108","156.1","131.4","0","-49.9"
"1555349861588","04/15/19  17:37:41.588   ","5.37","84.9","3.547","20","2.3","1.802","100","19.72","5.16","1.26","3.58","1.94","0.86","0.75","0.75","0.23","0.35","0","0.27","0","0","0","0","86.3","-109.4","-102.3","60.2","85","-172.9","-36.9","108.7","-3.6","78.9","5.6","-74.9","-16.3","76.9","135.2","2.1","0"
"1555349862577","04/15/19  17:37:42.577   ","5.65","85.1","3.529","20.1","2.3","1.914","100","19.01","0.97","1.2","4.3","1.33","0.81","1.04","0","0.25","0.43","0.2","0","0","0","0","0.23","84.9","-154","-35.6","94.5","85.7","141.6","-48.8","123.8","-3.7","38.6","51","-119.8","-76.2","5.5","120.1","0","-35.6"
"1555349863706","04/15/19  17:37:43.706   ","5.43","86","3.598","19","2.2","1.849","100","19.28","2.4","1.26","4.57","1.42","0.53","1.05","0.47","0.38","0","0.2","0.2","0","0","0","0","86.7","-29.7","-54","-65.4","86.7","-29.7","-54","-65.4","0.2","-134.5","57.1","75.6","-56.9","-131.1","143.4","0","0"
"1555349864871","04/15/19  17:37:44.871   ","5.54","86.1","3.555","21.2","2.3","1.931","100","18.52","0.49","0.76","4.47","1.27","0.99","1.14","0","0.39","0.5","0.24","0","0","0","0","0.29","85.2","161.6","-42.6","122.7","86.1","95.3","-60.8","-179.8","-19.5","7","13.5","177.2","-122.5","0","0","0","-112.4"
"1555349865592","04/15/19  17:37:45.592   ","5.37","86.9","3.567","20.7","2.2","1.809","100","19.86","3.44","1.62","3.93","1.18","0.21","0.9","0.52","0.24","0.26","0.22","0","0","0","0","0","87.2","-52.8","-69.5","-77.3","86","-113.4","-107.3","61.5","0.7","140.8","28.2","-37.9","-125.9","145.4","165.7","43.1","0"
"1555349866582","04/15/19  17:37:46.582   ","5.48","85.1","3.544","20.1","2.3","1.821","100","18.85","2.88","0","3.47","1.55","0.95","0.89","0.6","0.26","0.25","0.25","0.22","0","0","0","0.28","84.8","-159.1","-38.7","101.4","84.8","-159.1","-38.7","101.4","-9.5","103.1","-6.7","-60.4","10.9","130.3","141.6","5.3","0"
"1555349867585","04/15/19  17:37:47.585   ","5.52","84.9","3.557","21.2","2.3","1.936","100","18.59","0.45","0.78","4.42","1.32","1","1.1","0","0.3","0.45","0.2","0","0","0","0","0.3","85.3","155.4","-44.2","122.7","86.3","90.2","-59.2","-169.2","-19.7","4.6","13.2","171.7","-142.9","0","0","-89","-115.2"
"1555349868582","04/15/19  17:37:48.582   ","5.41","85.8","3.588","20.8","2.2","1.809","100","19.43","3.94","0.45","3.99","1.83","1.08","0.79","0.56","0.2","0","0","0.31","0","0","0","0","85.3","45.1","-19.8","-97.5","85.3","45.1","-19.8","-97.5","-14.9","-63.6","47.9","131.5","55.9","-2","0","0","-178.5"
"1555349869595","04/15/19  17:37:49.595   ","5.55","87.1","3.606","19.9","2.2","1.836","100","19.78","2.05","0.6","3.45","1.32","0.39","1.01","0","0.26","0","0.25","0.35","0.2","0.22","0","0","85.8","0.6","-39.6","-65.8","87.3","-63.1","-75.9","-86.1","-0.6","-157.4","27.4","27.8","-95.4","166","139","122.7","-39"
"1555349870590","04/15/19  17:37:50.590   ","5.4","86.5","3.574","20.7","2.2","1.804","100","20","5.38","1.34","3.55","1.96","0.84","0.74","0.77","0.26","0.3","0.22","0.23","0","0","0","0","86.6","-106.3","-100.2","64.4","86.6","-106.3","-100.2","64.4","-1.6","154.5","20.3","-29.4","-129.5","142","161.8","55.4","0"
"1555349871587","04/15/19  17:37:51.587   ","5.66","85.1","3.541","20.1","2.2","1.865","100","18.88","3.22","0","3.48","1.61","1.11","0.9","0.72","0.24","0.32","0.29","0.22","0","0","0","0.28","84.9","-154","-40.6","95.1","85.7","140.9","-48.8","122.5","-4.4","37.7","53.6","-120.8","-77.6","1.4","123.9","0","-34"
"1555349872625","04/15/19  17:37:52.625   ","5.45","85.4","3.593","20.1","2.2","1.827","100","19.53","3.82","1.58","4.11","1.65","0.56","0.83","0.54","0.26","0.34","0","0","0","0","0","0","86.3","93.2","-59.4","178.6","85.3","28.8","-21.6","-89","-17.6","-78.8","10","130.5","58.9","-15.3","0","0","175.9"
"1555349873845","04/15/19  17:37:53.845   ","5.64","85.1","3.544","20.1","2.3","1.843","100","18.99","3.78","0.24","3.53","1.71","1.32","0.92","0.78","0.23","0.25","0.28","0.25","0","0","0","0.32","85.2","-145.7","-61.9","89.6","85.8","150","-46.7","123.7","-1.3","43.5","61","-111.4","-67.8","20.5","124.6","0","-14.1"
"1555349874604","04/15/19  17:37:54.604   ","5.55","86.7","3.599","19.9","2.2","1.849","100","20.02","4.3","1.84","3.65","1.4","0.22","0.92","0.51","0.22","0","0","0","0","0","0","0","87.3","-68.5","-79.7","-91.7","87.3","-68.5","-79.7","-91.7","-1.2","-162.2","21.6","16.8","-100.8","161.1","146.7","117.7","-50.2"
