DoubleTime,StringTime,V1,V1:1,V2,I1 %HD03,I1 %HD05,I1 %HD07,I1,I2,I3,I1 Ang,I2 Ang,I3 Ang,kW L1,kW L2,kW L3,kvar L1,kvar L2,kvar L3,PF L1,PF L2,PF L3,I1 THD,I2 THD,I3 THD,I2 %HD03,I2 %HD05,I2 %HD07,I PSEQ,I NSEQ,I ZSEQ,I1 TDD,I2 TDD,I3 TDD,I1 KF,I2 KF,I3 KF,I3 %HD03,I3 %HD05,I3 %HD07,In
1.58732E+12,04/19/20  17:03:10.825,231,231,231,14.03,3,3.72,2,1,3,7.3,155.8,-118,1,0,1,0,0,0,-0.992,-0.774,-0.999,16.1,66.6,17.2,45.24,38.41,28.35,1,2,1,0.6,1.4,1.2,2.2,13.1,1.9,7.65,12.92,4.2,3
1.58732E+12,04/19/20  17:03:13.907,231,231,231,14.19,2.72,3.59,2,1,3,7.3,155.5,-118,1,0,1,0,0,0,-0.992,-0.805,-0.999,15.7,72.7,16.5,49.31,38.2,27.76,1,2,1,0.8,1.4,1.2,2,15.8,1.9,6.83,11.25,4.53,3
1.58732E+12,04/19/20  17:03:16.837,231,231,231,13.92,2.69,3.5,2,1,3,7.3,157.7,-118.2,1,0,1,0,0,0,-0.992,-0.781,-0.999,15.9,70,16.4,47.97,37.36,27.66,1,2,1,0.6,1.4,1.2,2,13,1.9,6.55,10.74,4.24,3
1.58732E+12,04/19/20  17:03:19.924,231,231,230,20.7,5.88,4.33,2,1,3,13.3,156.1,-117.8,0,0,1,0,0,0,-0.972,-0.805,-0.999,23.7,72.3,18.3,49.27,38.64,28.45,1,2,1,0.8,1.4,1,3.2,13.1,1.9,8.48,12.25,4.16,3
1.58732E+12,04/19/20  17:03:22.794,231,231,230,20.74,5.89,4.57,1,1,3,11.5,155.4,-117.5,0,0,1,0,0,0,-0.979,-0.807,-0.999,23.8,72.5,17.8,49.23,38.17,27.6,1,2,1,0.6,1.4,1.2,3.2,13.1,1.8,7.99,11.55,4.22,3
1.58732E+12,04/19/20  17:03:25.935,231,231,231,20.63,6.32,4.41,2,1,3,11.6,155.5,-118.2,0,0,1,0,0,0,-0.98,-0.803,-0.999,23.4,71.5,16.3,49.25,37.8,27.75,1,2,1,0.8,1.4,1.2,3.1,13.1,2,6.48,11.35,4.26,3
1.58732E+12,04/19/20  17:03:28.797,231,231,230,20.49,6.04,4.58,2,1,3,11.5,156.1,-117.8,0,0,1,0,0,0,-0.979,-0.767,-0.999,23.7,63.5,16.6,44.96,36.75,27.18,1,2,1,0.6,1.4,1.2,3.2,13.1,2,6.74,11.46,4.46,3
1.58732E+12,04/19/20  17:03:31.899,231,231,231,20.5,5.82,4.29,1,1,3,11.7,155.5,-117.7,0,0,1,0,0,0,-0.98,-0.807,-0.999,23,71.7,18,48.97,37.75,27.46,1,2,1,0.6,1.4,1.2,3.1,13.1,1.9,8.09,11.85,4.38,3
1.58732E+12,04/19/20  17:03:34.784,231,231,230,20.17,5.69,4,2,1,3,11.6,157.2,-117.7,0,0,1,0,0,0,-0.979,-0.783,-0.999,23.1,62.1,17.9,44.73,35.22,26.56,1,2,1,0.8,1.4,1.2,3.2,13.5,1.9,8.11,11.99,4.38,3
1.58732E+12,04/19/20  17:03:37.957,231,231,230,20.71,5.88,4.26,2,1,3,11.8,155.2,-118,0,0,1,0,0,0,-0.978,-0.806,-0.999,23.2,71.5,16.6,49.26,37.58,27.69,1,2,1,0.6,1.4,1.2,3.1,13.4,2,6.82,10.85,4.44,3
1.58732E+12,04/19/20  17:03:40.858,231,231,230,20.48,5.67,4.23,2,1,3,11.7,158.3,-118.2,0,0,1,0,0,0,-0.98,-0.773,-0.998,23.2,66.7,16.4,49.15,38.46,28.36,1,2,1,0.6,1.4,1.2,2.9,13.3,1.9,6.45,11.16,4.37,3
1.58732E+12,04/19/20  17:03:43.923,231,231,230,20.77,6.15,4.25,2,1,3,11.5,154.6,-117.8,0,0,1,0,0,0,-0.982,-0.806,-0.999,23.2,71.7,18.5,49.07,38.46,28.01,1,2,1,0.6,1.4,1.2,2.9,12.8,1.9,8.69,11.98,4.24,3
1.58732E+12,04/19/20  17:03:46.852,231,231,230,20.37,5.56,4.12,2,1,3,11.6,155.2,-118,0,0,1,0,0,0,-0.98,-0.772,-0.999,22.8,65.9,18.4,46.06,38.78,28.45,1,2,1,0.6,1.4,1.2,3,13.5,1.9,8.55,12.57,4.27,3
1.58732E+12,04/19/20  17:03:49.927,231,231,231,20.65,5.63,4.17,2,1,3,13.4,155.7,-118.1,0,0,1,0,0,0,-0.973,-0.804,-0.998,23.5,72.5,16.6,48.61,38.3,28.38,1,2,1,0.6,1.4,1.2,3,13.1,1.9,6.78,11.02,4.43,3
1.58732E+12,04/19/20  17:03:52.801,231,231,230,20.91,5.68,3.95,1,1,3,13.4,158.3,-118,0,0,1,0,0,0,-0.974,-0.815,-0.999,24,73.2,16.4,49.72,38.62,28.74,1,2,1,0.6,1.4,1.2,3,13,1.9,7.1,11.26,4.24,3
1.58732E+12,04/19/20  17:03:55.930,231,231,230,20.78,5.69,4.29,2,1,3,13.4,155.3,-117.8,0,0,1,0,0,0,-0.974,-0.788,-0.999,23.3,55.8,17.4,43.23,32.21,24.6,1,2,1,0.8,1.2,1.2,3.2,13.3,2,7.95,12.07,4.45,3
1.58732E+12,04/19/20  17:03:58.800,231,231,230,20.59,5.66,3.88,1,1,3,13.3,157.9,-118.3,0,0,1,0,0,0,-0.973,-0.769,-0.999,23.3,66.4,17.3,44.88,35.01,27.89,1,2,1,0.6,1.4,1.2,3.1,13.4,1.9,7.57,12.06,4.35,3
1.58732E+12,04/19/20  17:04:01.923,231,231,230,20.54,5.88,4.31,2,1,3,13.4,157.4,-117.8,0,0,1,0,0,0,-0.973,-0.803,-0.999,23.5,71.3,17.8,48.65,37.42,27.86,1,2,1,0.6,1.4,1.2,3.1,13.4,1.8,8.13,11.65,4.27,3
1.58732E+12,04/19/20  17:04:04.778,231,231,231,21.36,6.55,4.6,1,1,3,13.6,155.8,-117.5,0,0,1,0,0,0,-0.973,-0.801,-0.999,23.2,71.5,17.9,49.03,37.44,27.76,1,2,1,0.6,1.4,1.2,3.1,13.2,1.9,8.18,11.12,4.28,3
1.58732E+12,04/19/20  17:04:07.934,231,231,230,21.29,6.02,4.34,2,1,3,13.4,155.7,-118.1,0,0,1,0,0,0,-0.972,-0.873,-0.999,23.2,50.4,16.4,44.29,34.29,23.64,1,2,1,0.6,1.2,1.2,3,12.3,1.9,6.39,10.93,4.39,3
1.58732E+12,04/19/20  17:04:10.830,231,231,230,16.78,4.01,3.26,2,1,3,10.9,155.4,-117.7,0,0,1,0,0,0,-0.982,-0.769,-0.999,19.3,66.4,16.4,44.95,38.21,28.74,1,2,1,0.6,1.4,1.2,2.3,13.2,1.9,8.06,10.88,4.26,3
1.58732E+12,04/19/20  17:04:13.924,231,231,230,17.06,3.91,3.26,2,1,3,10.9,155.4,-117.9,0,0,1,0,0,0,-0.982,-0.812,-0.999,19.4,72.4,16.9,50.85,37.72,24.98,1,2,1,0.6,1.2,1.2,2.3,12.9,2,7.43,11.7,4.47,3
1.58732E+12,04/19/20  17:04:16.848,231,231,231,16.73,4.18,3.68,2,1,3,10.8,156.6,-118.2,0,0,1,0,0,0,-0.982,-0.772,-0.999,18.8,66,16.3,43.99,38.09,29.04,1,2,1,0.6,1.4,1.2,2.3,13.6,1.9,6.61,10.95,4.23,3
1.58732E+12,04/19/20  17:04:19.932,231,231,231,8.92,1.89,2.37,3,1,3,0.1,155.5,-117.8,1,0,1,0,0,0,1,-0.8,-0.999,10.4,71.2,18.3,48.41,37.77,28.21,1,2,1,0.6,1.4,1.2,1.5,12.7,1.9,8.44,12.77,4.17,3
1.58732E+12,04/19/20  17:04:22.800,231,231,230,12.32,2.14,3.04,3,1,3,6.3,158.3,-117.8,1,0,1,0,0,0,-0.994,-0.769,-0.999,13.5,66.2,17.7,43.62,34.77,28.86,1,2,1,0.6,1.4,1.2,1.7,12.9,1.9,7.99,12.37,4.34,3
1.58732E+12,04/19/20  17:04:25.917,231,231,230,16.9,4.23,3.46,2,1,3,11,155.7,-117.6,0,0,1,0,0,0,-0.982,-0.804,-0.999,18.6,72.3,17.8,48.79,38.1,28.72,1,2,1,0.6,1.4,1.2,2.3,12.8,1.9,8.07,11.89,4.33,3
1.58732E+12,04/19/20  17:04:28.874,231,231,231,16.85,4.1,3.55,2,1,3,10.7,158.4,-118.2,0,0,1,0,0,0,-0.982,-0.788,-0.999,19.2,66.7,18.1,49.47,37.9,28.09,1,2,1,0.8,1.4,1.2,2.3,13.1,1.9,8.37,12.71,4.22,3
1.58732E+12,04/19/20  17:04:31.920,231,231,231,20.8,6.03,4.31,2,1,3,13.3,155.7,-117.8,0,0,1,0,0,0,-0.972,-0.81,-0.999,23.5,71.9,16.2,48.88,37.69,27.9,1,2,1,0.6,1.4,1.2,3,13.7,1.9,6.74,10.82,4.17,3
1.58732E+12,04/19/20  17:04:34.805,231,231,231,21.01,6.18,4.53,1,1,3,13.2,155.5,-117.8,0,0,1,0,0,0,-0.974,-0.773,-0.999,23.9,66.6,16.4,46.87,38.17,28.86,1,2,1,0.6,1.4,1.2,3,13.3,1.8,6.65,10.82,4.28,3
1.58732E+12,04/19/20  17:04:37.939,231,231,230,20.75,6.15,4.38,2,1,3,13.2,155.5,-118.2,0,0,1,0,0,0,-0.973,-0.811,-0.999,23.4,72.5,16.2,48.8,37.56,28.14,1,2,1,0.6,1.4,1.2,3.1,13.2,1.9,6.32,11.25,4.3,3
1.58732E+12,04/19/20  17:04:40.811,231,231,230,21.59,6.65,4.48,1,1,3,13.2,155.4,-118,0,0,1,0,0,0,-0.973,-0.809,-0.999,23.3,71.7,16.3,48.68,38.01,28.42,1,2,1,0.8,1.4,1.2,3.1,12.9,1.9,6.78,11.18,4.3,3
1.58732E+12,04/19/20  17:04:43.919,231,231,230,21.03,6.32,4.35,1,1,3,13.2,155.2,-117.9,0,0,1,0,0,0,-0.974,-0.797,-0.999,23,72.1,18,48.79,38.03,28.41,1,2,1,0.6,1.4,1.2,3,12.7,1.9,8.57,12.11,4.24,3
1.58732E+12,04/19/20  17:04:46.839,231,231,230,20.52,5.71,4.37,2,1,3,13.2,155.7,-118.1,0,0,1,0,0,0,-0.973,-0.808,-0.999,23.5,71.3,16.4,49.44,38.1,28.43,1,2,1,0.6,1.4,1.2,3,12.9,1.9,6.99,11.16,4.22,3
1.58732E+12,04/19/20  17:04:49.911,231,231,230,21.02,6,4.21,2,1,3,13.3,158.6,-117.6,0,0,1,0,0,0,-0.973,-0.798,-0.999,23.3,72.1,17.4,49.01,38.33,28.9,1,2,1,0.6,1.4,1.2,3,12.5,1.8,8.15,11.48,4.07,3
1.58732E+12,04/19/20  17:04:52.788,231,231,230,20.85,5.85,4.31,1,1,3,13.4,155.7,-117.9,0,0,1,0,0,0,-0.972,-0.768,-0.999,24.1,63.5,17.9,44.19,37.92,29.11,1,2,1,0.6,1.4,1,3,13.5,1.9,8.45,11.86,4.11,3
1.58732E+12,04/19/20  17:04:55.914,231,231,230,13.64,2.48,3.33,2,1,3,7,155.7,-117.5,1,0,1,0,0,0,-0.993,-0.805,-0.999,15.6,72,17.6,49.56,37.69,28.63,1,2,1,0.8,1.4,1.2,1.9,12.5,1.9,8.13,10.61,4.26,3
1.58732E+12,04/19/20  17:04:58.794,231,231,230,13.82,2.65,3.28,2,1,3,7.1,157.5,-117.6,0,0,1,0,0,0,-0.992,-0.765,-0.999,15.3,65.5,18.1,43.65,36.51,28.21,1,2,1,0.8,1.4,1,2.3,12.9,1.8,8.62,11.31,4.11,3
1.58732E+12,04/19/20  17:05:01.930,231,231,230,20.82,5.95,4.03,2,1,3,13.4,155.9,-117.8,0,0,1,0,0,0,-0.973,-0.802,-0.999,23.5,71.7,16.5,48.12,37.74,28.92,1,2,1,0.6,1.4,1.2,3,12.7,1.9,7.39,10.84,4.18,3
1.58732E+12,04/19/20  17:05:04.786,231,231,230,20.93,5.87,4.14,1,1,3,13.3,156.3,-117.6,0,0,1,0,0,0,-0.973,-0.764,-0.999,23.5,66,17.2,44.01,36.81,27.98,1,2,1,0.6,1.4,1.2,2.9,12.7,1.8,7.97,10.46,4.13,3
1.58732E+12,04/19/20  17:05:07.947,231,231,230,21.43,5.69,4.13,2,1,3,12.9,155.4,-118.2,0,0,1,0,0,0,-0.973,-0.805,-0.999,23.8,72.4,16,49.32,37.83,28.53,1,2,1,0.8,1.4,1.2,2.9,12.7,1.9,6.52,10.67,4.2,3
1.58732E+12,04/19/20  17:05:10.840,231,231,230,20.82,6.07,4.73,2,1,3,13.4,155.2,-117.6,0,0,1,0,0,0,-0.973,-0.811,-0.999,23.6,72.1,16.5,49.89,38.05,29.59,1,2,1,0.6,1.4,1,2.9,12.9,1.8,7.48,10.72,4.03,3
1.58732E+12,04/19/20  17:05:13.933,231,231,230,21.11,6.02,4.19,2,1,3,13.3,155.4,-117.8,0,0,1,0,0,0,-0.973,-0.811,-0.999,24.2,72.6,16,48.61,38.21,29.07,1,2,1,0.6,1.4,1.2,2.9,12.7,2,6.73,10.94,4.19,3
1.58732E+12,04/19/20  17:05:16.810,231,231,230,20.91,5.81,4.18,2,1,3,13.4,158.1,-118,0,0,1,0,0,0,-0.974,-0.774,-0.999,23.5,67.1,16.2,44.32,35.45,29.42,1,2,1,0.8,1.4,1.2,3.1,12.8,1.9,6.61,9.94,3.97,3
1.58732E+12,04/19/20  17:05:19.921,231,231,230,20.71,5.87,4.58,1,1,3,13.4,155.4,-118.1,0,0,1,0,0,0,-0.974,-0.81,-0.999,24.3,73.7,16.2,49.66,38.45,29.6,1,2,1,0.6,1.4,1.2,3,15,1.9,6.67,11.14,4.11,3
1.58732E+12,04/19/20  17:05:22.793,231,231,230,21.46,6.81,4.72,1,1,3,13.4,158.5,-117.9,0,0,1,0,0,0,-0.973,-0.777,-0.999,23.1,66.6,16.2,44.2,35.08,29.07,1,2,1,0.6,1.4,1.2,2.9,12.9,1.9,6.56,10.64,4.16,3
1.58732E+12,04/19/20  17:05:25.924,231,231,230,21.19,6.12,4.31,2,1,3,13.4,155.7,-118,0,0,1,0,0,0,-0.973,-0.803,-0.999,23.4,72.4,16.4,48.95,38.05,28.7,1,2,1,0.6,1.4,1.2,2.9,13.2,1.9,7.34,11.07,4.06,3
1.58732E+12,04/19/20  17:05:28.821,231,231,230,20.82,5.83,4.19,2,1,3,13.3,155.7,-118,0,0,1,0,0,0,-0.973,-0.77,-0.998,24,66.5,16.3,45.84,38.14,29.06,1,2,1,0.8,1.4,1.2,1.4,12.7,1.9,6.77,10.91,4.19,3
1.58732E+12,04/19/20  17:05:31.906,231,231,230,13.53,2.55,3.34,2,1,3,7,155.7,-118.1,0,0,1,0,0,0,-0.992,-0.81,-0.999,15.4,72.1,16.9,49.1,38.01,28.75,1,2,1,0.6,1.4,1.2,1.8,12.8,1.8,7.23,11.71,4.02,3
1.58732E+12,04/19/20  17:05:34.811,231,231,230,21.02,5.97,4.1,2,1,3,13.3,157.7,-118.1,0,0,1,0,0,0,-0.973,-0.768,-0.999,23.9,72.3,16.1,49.17,38.09,28.62,1,2,1,0.6,1.4,1.2,2.8,13,1.9,6.85,11.15,4.19,3
1.58732E+12,04/19/20  17:05:37.909,231,231,230,20.86,6.11,4.21,1,1,3,13.4,155.7,-117.9,0,0,1,0,0,0,-0.972,-0.798,-0.999,23.1,72.7,17.1,49.03,38.6,29.07,1,2,1,0.6,1.4,1.2,3,13.5,1.9,7.51,11.86,4.17,3
1.58732E+12,04/19/20  17:05:40.805,231,231,230,20.72,6.04,4.2,1,1,3,13.2,156.3,-118.2,0,0,1,0,0,0,-0.974,-0.767,-0.999,24,64.4,16.3,44.49,37.06,27.85,1,2,1,0.8,1.4,1.2,2.9,13.2,1.9,6.3,11.07,4.22,3
1.58732E+12,04/19/20  17:05:43.933,231,231,230,20.7,6.32,4.42,2,1,3,13.5,155.3,-118.2,0,0,1,0,0,0,-0.973,-0.803,-0.999,23,71.8,17.1,49.02,37.74,28.08,1,2,1,0.6,1.4,1.2,3.1,13,1.9,7.25,11.58,4.21,3
1.58732E+12,04/19/20  17:05:46.819,231,231,230,20.87,5.73,4.32,2,1,3,13.3,155.4,-118,0,0,1,0,0,0,-0.973,-0.801,-0.999,23.5,71.7,16.4,49.82,37.94,28.34,1,2,1,0.8,1.4,1.2,3,13.1,1.9,7.14,11.09,4.27,3
1.58732E+12,04/19/20  17:05:49.919,231,231,230,20.82,6.24,4.59,1,1,3,13.4,155.6,-118.1,0,0,1,0,0,0,-0.973,-0.797,-0.999,22.7,71.6,16.4,49.59,37.51,27.64,1,2,1,0.6,1.4,1.2,3.1,13,1.9,6.99,11.29,4.36,3
1.58732E+12,04/19/20  17:05:52.808,231,231,230,20.87,5.95,4.52,2,1,3,13.3,158.2,-117.8,0,0,1,0,0,0,-0.973,-0.769,-0.999,24.5,66.7,17.3,44.96,37.52,27.9,1,2,1,0.6,1.4,1.2,3.1,12.7,1.9,7.5,11.05,4.35,3
1.58732E+12,04/19/20  17:05:55.953,231,231,230,20.79,6.02,4.39,2,1,3,13.3,155.4,-118.1,0,0,1,0,0,0,-0.974,-0.805,-0.999,23.7,72.3,16.4,49.06,37.94,28.43,1,2,1,0.6,1.4,1.2,3,12.8,1.9,6.69,11,4.28,3
1.58732E+12,04/19/20  17:05:58.803,231,231,230,20.61,5.63,4.13,1,1,3,13.3,155.8,-117.5,0,0,1,0,0,0,-0.973,-0.798,-0.999,22.2,71.9,17.8,48.71,37.9,28.63,1,2,1,0.8,1.4,1.2,3,12.9,1.9,8.32,10.99,4.22,3
1.58732E+12,04/19/20  17:06:01.912,231,231,230,21.01,6.63,4.41,2,1,3,13.3,159,-117.6,0,0,1,0,0,0,-0.972,-0.795,-0.999,23.7,72.7,16,48.39,37.74,27.86,1,2,1,0.6,1.4,1.2,2.8,12.3,1.9,7.71,10.69,4.17,3
1.58732E+12,04/19/20  17:06:04.815,231,231,230,10,2.1,2.46,3,1,3,0.6,158,-117.5,1,0,1,0,0,0,-0.999,-0.76,-0.999,12.2,65.7,17.9,48.52,38.05,29,1,2,1,0.6,1.4,1.2,1.7,13.1,1.8,8.43,12.67,4.06,3
1.58732E+12,04/19/20  17:06:07.919,231,231,230,14.12,2.58,3.45,2,1,3,7.2,155.3,-117.5,1,0,1,0,0,0,-0.992,-0.798,-0.999,15.1,72,17.7,48.83,38.21,28.68,1,2,1,0.6,1.4,1.2,1.9,12.4,1.9,8.06,10.98,4.13,3
1.58732E+12,04/19/20  17:06:10.852,231,231,230,20.99,6.05,4.86,2,1,3,13.2,158.4,-118,0,0,1,0,0,0,-0.973,-0.767,-0.999,23.6,62.1,17.7,44.56,37.35,28.78,1,2,1,0.8,1.4,1.2,3,12.6,1.9,6.61,12.26,3.89,3
1.58732E+12,04/19/20  17:06:13.933,231,231,230,21.05,6.4,4.43,2,1,3,13.3,155.4,-117.5,0,0,1,0,0,0,-0.973,-0.805,-0.999,23.5,72.1,17.8,48.64,38.78,29.15,1,2,1,0.6,1.4,1,2.9,12.8,1.8,8.38,12.08,4.03,3
1.58732E+12,04/19/20  17:06:16.883,231,231,230,21,6.2,4.54,1,1,3,13.3,155.5,-118,0,0,1,0,0,0,-0.972,-0.804,-0.999,23.6,72.4,15.9,49.08,38.65,29.11,1,2,1,0.6,1.4,1.2,3,12.7,1.9,6.54,10.81,4.22,3
1.58732E+12,04/19/20  17:06:19.924,231,231,230,21.1,6.28,4.46,2,1,3,13.2,158.9,-117.7,0,0,1,0,0,0,-0.973,-0.807,-0.999,23.6,71.9,17.6,49.18,38.44,29.25,1,2,1,0.6,1.4,1.2,2.8,13,1.8,8.01,11.96,4.29,3
1.58732E+12,04/19/20  17:06:22.826,231,231,230,21.29,6.88,4.62,2,1,3,13.4,155.6,-118.1,0,0,1,0,0,0,-0.973,-0.797,-0.999,23.3,72.2,16.3,49.15,38.96,28.94,1,2,1,0.6,1.4,1.2,2.9,12.8,1.9,6.27,11,4.21,3
1.58732E+12,04/19/20  17:06:25.920,231,231,231,20.06,5.7,4.26,2,1,3,13,155.7,-118.2,0,0,1,0,0,0,-0.974,-0.807,-0.999,22.7,72.2,16.3,48.9,38.39,28.57,1,2,1,0.6,1.4,1.2,3.1,13,1.9,6.34,11.04,4.11,3
1.58732E+12,04/19/20  17:06:29.608,231,231,230,20.41,6.24,4.41,2,1,3,13.3,155.6,-118.2,0,0,1,0,0,0,-0.973,-0.814,-0.999,23.5,71.4,16.6,49.16,37.43,27.19,1,2,1,0.6,1.4,1.2,3,12.8,1.8,8.31,10.95,4.24,3
1.58732E+12,04/19/20  17:06:31.929,231,231,230,20.67,5.98,4.18,2,1,3,13.4,155.7,-118.1,0,0,1,0,0,0,-0.973,-0.806,-0.999,23.2,71.3,16.1,48.89,38.1,28.64,1,2,1,0.8,1.4,1.2,3,13.7,1.8,6.68,10.79,4.18,3
1.58732E+12,04/19/20  17:06:34.908,231,231,230,20.82,6.16,4.41,1,1,3,13.1,156.1,-118,0,0,1,0,0,0,-0.974,-0.771,-0.999,23.7,65.9,16.2,44.33,37.07,27.24,1,2,1,0.6,1.4,1.2,3,13,1.9,6.62,11.95,4.16,3
1.58732E+12,04/19/20  17:06:37.896,231,231,230,20.77,6.61,4.68,2,1,3,13.2,155.4,-117.5,0,0,1,0,0,0,-0.973,-0.799,-0.999,23.4,72,17.7,48.62,37.76,28.72,1,2,1,0.6,1.4,1.2,3,12.7,1.8,8.25,11.35,4.1,3
1.58732E+12,04/19/20  17:06:41.638,231,231,230,13.7,2.76,3.4,2,1,3,7.1,155.6,-117.8,1,0,1,0,0,0,-0.992,-0.801,-0.999,15.4,71.8,17,48.88,37.98,28.28,1,2,1,0.6,1.4,1.2,1.9,16.1,1.8,7.66,10.74,4.2,3
1.58732E+12,04/19/20  17:06:43.944,231,231,230,13.7,2.93,3.38,2,1,3,7.2,155.7,-118.2,0,0,1,0,0,0,-0.972,-0.802,-0.999,22.7,72,16.3,48.72,37.92,28.12,1,2,1,0.6,1.4,1.2,3,13.2,1.9,6.31,11.23,4.2,3
1.58732E+12,04/19/20  17:06:47.067,231,231,230,20.96,6.51,4.44,2,1,4,13.1,154.8,-118.2,0,0,1,0,0,0,-0.972,-0.798,-0.999,24.1,72.4,16.1,50.02,38.45,27.99,1,2,1,0.8,1.4,1.2,3.2,13.5,1.9,6.08,11.38,4.16,3
1.58732E+12,04/19/20  17:06:49.950,231,231,231,20.94,6.25,4.67,1,1,3,13.4,155.7,-117.6,0,0,1,0,0,0,-0.973,-0.805,-0.999,23.8,72.2,17.5,48.97,37.91,28.18,1,2,1,0.6,1.4,1.2,3.1,13.8,1.8,8.18,11.13,4.1,3
1.58732E+12,04/19/20  17:06:52.897,231,231,231,20.83,6.09,4.61,2,1,3,13.3,155.9,-118,0,0,1,0,0,0,-0.973,-0.803,-0.999,24.4,72.1,16.6,49.37,38.02,28.27,1,2,1,0.6,1.4,1.2,3,13.4,1.9,6.45,11.38,4.39,3
1.58732E+12,04/19/20  17:06:55.978,231,231,230,20.85,6.05,4.43,2,1,3,13.3,155.6,-118,0,0,1,0,0,0,-0.972,-0.801,-0.999,23.5,71.4,16.9,48.7,37.56,27.8,1,2,1,0.6,1.4,1.2,3.1,13.2,1.9,6.91,11.51,4.27,3
1.58732E+12,04/19/20  17:06:58.808,231,231,230,20.71,6.01,4.39,1,1,3,13.3,155.8,-118.3,0,0,1,0,0,0,-0.973,-0.798,-0.999,23.3,71.9,16.4,48.66,37.76,27.47,1,2,1,0.8,1.4,1.2,3,13.3,1.9,6.62,11.26,4.37,3
1.58732E+12,04/19/20  17:07:01.929,231,231,230,21.55,7.01,4.56,2,1,3,13.1,159.1,-118.3,0,0,1,0,0,0,-0.972,-0.802,-0.999,23.8,72.2,16.3,49.18,38.33,28.28,1,2,1,0.8,1.4,1.2,3.1,13.5,1.9,6.5,11.09,4.25,3
1.58732E+12,04/19/20  17:07:04.819,231,231,230,20.41,5.81,4.24,2,1,3,13.3,158.8,-117.6,0,0,1,0,0,0,-0.973,-0.794,-0.999,23.8,72,17.7,49.81,37.68,28.15,1,2,1,0.6,1.4,1.2,3.1,13.3,1.8,8.37,12.34,4.08,3
1.58732E+12,04/19/20  17:07:07.917,231,231,230,21.01,6.15,4.19,2,1,3,13.3,155.7,-117.7,0,0,1,0,0,0,-0.974,-0.802,-0.999,23.7,70.6,17.6,48.69,36.89,27.7,1,2,1,0.6,1.4,1,3,13.3,1.9,8.44,10.81,4.05,3
1.58732E+12,04/19/20  17:07:10.839,231,231,231,20.97,5.81,4.34,2,1,3,13.2,155.3,-118,0,0,1,0,0,0,-0.973,-0.801,-0.999,22.9,72,16.9,49.86,37.91,27.95,1,2,1,0.6,1.4,1.2,3,13.2,1.9,7.39,11.65,4.14,3
1.58732E+12,04/19/20  17:07:13.916,231,231,231,20.79,6.06,4.42,3,1,3,0.4,155.7,-118,1,0,1,0,0,0,1,-0.801,-0.999,11,71.3,17.4,49.3,37.13,27.55,1,2,1,0.6,1.4,1.2,1.5,13.3,1.8,7.8,12.02,4.24,3
1.58732E+12,04/19/20  17:07:16.867,231,231,231,13.89,2.7,3.61,2,1,3,7.1,156.2,-118.1,0,0,1,0,0,0,-0.992,-0.796,-0.999,15.5,71.6,16.3,49.06,37.76,28.15,1,2,1,0.6,1.4,1.2,1.9,12.9,1.9,6.78,10.85,4.17,3
1.58732E+12,04/19/20  17:07:19.802,231,231,230,20.89,6.08,4.64,2,1,3,13.2,155.9,-117.6,0,0,1,0,0,0,-0.973,-0.797,-0.999,23.6,72.2,17.9,50.33,37.16,26.92,1,2,1,0.6,1.4,1.2,3,13,1.8,8.4,12.42,4.23,3
1.58732E+12,04/19/20  17:07:22.921,231,231,230,21.37,5.88,4.47,2,1,3,13.5,156,-117.6,0,0,1,0,0,0,-0.973,-0.804,-0.999,23.5,71.9,17.5,49.32,38.1,29.2,1,2,1,0.6,1.4,1.2,3,12.8,1.8,8.29,11.76,4.22,3
1.58732E+12,04/19/20  17:07:25.928,231,231,230,21.42,6.08,4.42,2,1,3,13.4,155.6,-117.9,0,0,1,0,0,0,-0.972,-0.77,-0.999,23.7,66.2,16.1,49.22,38.16,28.24,1,2,1,0.6,1.4,1.2,2.9,12.7,1.8,6.84,10.46,4.19,3
1.58732E+12,04/19/20  17:07:28.895,231,231,230,20.82,6.2,4.51,1,1,3,13.6,156,-117.8,0,0,1,0,0,0,-0.973,-0.802,-0.999,24.3,72.3,17.7,49.36,37.66,27.66,1,2,1,0.8,1.4,1.2,3.1,13.4,1.9,7.94,12.32,4.36,3
1.58732E+12,04/19/20  17:07:31.975,231,231,231,20.65,6,5.05,1,1,3,13.4,157.2,-117.6,0,0,1,0,0,0,-0.974,-0.798,-0.999,24,72.5,17.8,49.6,37.88,28.33,1,2,1,0.6,1.4,1.2,3.1,13.2,1.8,8.23,11.69,4.22,3
1.58732E+12,04/19/20  17:07:34.916,231,231,231,20.72,5.98,4.44,2,1,3,13,155.5,-118.2,0,0,1,0,0,0,-0.972,-0.802,-0.999,23.4,72.3,15.9,49.38,37.51,28.37,1,2,1,0.6,1.4,1.2,3,13.5,1.9,6.49,10.85,4.22,3
1.58732E+12,04/19/20  17:07:37.874,231,231,230,20.75,5.94,4.3,1,1,3,13.3,155.5,-118,0,0,1,0,0,0,-0.974,-0.8,-0.999,22.9,70.8,17.6,48.79,36.93,27.37,1,2,1,0.6,1.4,1.2,3.1,13.2,1.8,7.58,12.17,4.1,3
