"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555350382550","04/15/19  17:46:22.550   ","5.48","-144.9","3.862","20.1","2.2","1.831","100","19.25","2.33","0.65","3.49","1.72","0","0.94","0.94","0.25","0.37","0","0.54","0","0","0","0.26","-146.1","171.5","-115.7","114.3","-119.7","-175.6","124.1","-89","-85.5","0","-90.6","-20.1","142.9","0","0","0","22.4"
"1555350383550","04/15/19  17:46:23.550   ","5.58","-145.3","3.824","19.9","2.2","1.904","100","19.24","1.96","1.82","2.85","1.26","1.1","0.81","0.48","0.28","0.36","0","0","0.31","0.21","0","0","-144.8","123.2","-176.9","138.1","-123.7","160.8","43.8","-97.9","-67.2","34.9","-95","0","0","-120.4","97","0","0"
"1555350384544","04/15/19  17:46:24.544   ","5.55","-145.5","3.802","19.8","2.2","1.858","100","18.59","0.84","0","3.16","1.6","0.71","0.91","0.82","0.23","0.46","0","0.46","0","0","0","0","-145.8","7.7","-81.3","-89.9","-113.4","19.9","-96.2","131.5","-88.4","-128.7","177.3","0","126.8","0","89.9","14","4.2"
"1555350385547","04/15/19  17:46:25.547   ","5.59","-146.1","3.822","19.7","2.2","1.962","100","19.42","2.81","1.62","3.5","1.56","0.6","0.98","0.64","0","0.25","0","0.3","0.22","0.38","0","0.29","-145.4","-42.6","-114","-49.5","-127.1","-1.9","76.4","76.1","-108.9","0","-143.7","0","104.1","81.2","110.9","0","5.9"
"1555350386537","04/15/19  17:46:26.537   ","5.48","-145.8","3.861","19.6","2.2","1.84","100","19.3","1.6","0.8","3.51","1.16","0.66","0.86","0.53","0","0.4","0","0.37","0","0.29","0","0.32","-146.3","-156.4","-85.3","98.2","-122.9","-148.1","0","-35.8","-57.7","0","0","0","131.5","0","0","0","0"
"1555350387539","04/15/19  17:46:27.539   ","5.51","-145","3.844","20","2.2","1.861","100","19.85","3.21","0.81","2.9","1.84","0.28","0.87","1.14","0.25","0.26","0","0.54","0","0","0","0","-145.2","149.2","-136.4","134.1","-131.9","-175.7","91","-82.9","-87.8","0","-87.6","-55.5","119.3","-76.6","0","0","8.5"
"1555350388535","04/15/19  17:46:28.535   ","5.6","-145.8","3.807","19.9","2.2","1.874","100","19.12","1.19","1.27","2.89","1.23","1.14","0.73","0.47","0.24","0.43","0","0.25","0.25","0","0","0","-145.8","34.5","-61.3","-62.3","-118.8","49.6","-2.3","150","-55.9","-112","-143.5","0","148.5","0","0","0","13.4"
"1555350389543","04/15/19  17:46:29.543   ","5.59","-145.6","3.826","20.1","2.2","2.056","100","18.74","2.66","0.69","3.13","1.72","0.31","1","1.03","0.26","0.39","0","0.6","0","0","0","0.28","-145.5","-19.2","-95.6","-59.2","-122.1","2.6","143.9","107","-111.7","0","0","127.4","105.1","107.9","67.3","0","5"
"1555350390536","04/15/19  17:46:30.536   ","5.54","-145.9","3.859","19.8","2.1","1.977","100","19.4","1.96","1.33","3.6","1","0.62","0.93","0","0.2","0.33","0","0.22","0","0.38","0","0.25","-146.5","-136.3","-80.3","95.2","-123.5","-131.8","0","-20","-44.2","55.3","-130.9","0","154.8","0","0","0","-3.6"
"1555350391534","04/15/19  17:46:31.534   ","5.48","-144.8","3.894","20","2.2","1.962","100","18.33","3.98","0.65","3.52","2.35","0.57","0.8","1.11","0.32","0.62","0.25","0.63","0.25","0","0.29","0","-145.8","168.6","-118.8","115","-123.1","-177.5","121.9","-84.9","-86.1","0","-90.9","-30.5","139.6","0","0","0","16.1"
"1555350392727","04/15/19  17:46:32.727   ","5.51","-146","3.877","19.2","2.3","1.881","100","19.42","1.76","1.28","3.6","1.01","0.61","0.89","0.24","0","0.39","0","0.25","0","0.35","0","0.25","-145.9","-77.6","-139","-30.5","-121.5","-50.9","17.5","39.7","-28.4","0","-149.5","0","165.7","0","45.7","0","9.5"
"1555350393544","04/15/19  17:46:33.544   ","5.57","-145.3","3.817","20.6","2.2","1.905","100","17.75","3.33","0.9","3.01","2.15","0.55","0.5","1.22","0.58","0.42","0.28","0.48","0","0","0","0","-145.7","-3.8","-87","-85.9","-114.9","7.4","-175.1","127.4","-100.9","-119.6","0","134.3","116.4","0","76","13.5","9.3"
"1555350394538","04/15/19  17:46:34.538   ","5.57","-146.1","3.841","19.8","2.1","1.905","100","19.36","2.24","1.63","3.78","1.23","0.49","0.91","0.2","0.22","0","0","0","0","0.33","0","0","-146.7","-124","-84","82.9","-120.4","-124","0","-9.5","-34.9","67","-127.7","0","161.5","0","0","0","1.5"
"1555350395339","04/15/19  17:46:35.339   ","5.48","-145.2","3.851","19.3","2.2","1.972","100","19.39","4.49","1.42","3.08","2.01","0.31","0.77","1.01","0.26","0.3","0","0.59","0","0","0","0.33","-145.6","-47.6","-119.3","-47.6","-128.7","-5.1","60.8","71.1","-104.2","-139.9","-132.5","0","114.2","68.1","68.4","0","0.2"
"1555350396553","04/15/19  17:46:36.553   ","5.65","-145.6","3.84","19.8","2.2","1.898","100","19.28","2.11","1.8","2.89","1.48","1.23","0.74","0.61","0.33","0.35","0.2","0","0.33","0.2","0","0","-145.4","67.6","-50","0","-109.3","65.5","10.5","-173.4","-30.8","-69.6","-116.2","0","-179.5","0","0","0","0"
"1555350397544","04/15/19  17:46:37.544   ","5.58","-145.5","3.812","20.7","2.2","1.89","100","18.72","0.45","0.34","3.05","1.53","0.9","0.86","0.79","0.22","0.45","0.2","0.47","0","0","0","0","-146.3","-15.3","-84","-9.5","-116","20","33.6","58.1","-43.8","-16.9","-28.4","0","104.5","0","98.6","0","67.7"
"1555350398341","04/15/19  17:46:38.341   ","5.6","-146.1","3.829","20.8","2.2","1.882","100","19.21","0.54","0.92","3.06","1.4","1.05","0.73","0.59","0.27","0.4","0","0.35","0","0","0.22","0","-145.2","91.4","168","136.4","-112.6","93.8","27.4","-144.9","-12.6","-20.5","-96.8","0","-149.8","0","0","-138.8","0"
"1555350399610","04/15/19  17:46:39.610   ","5.56","-144.9","3.895","20.3","2.2","1.897","100","20.05","3.66","0.7","2.72","2.09","0.22","0.69","1.1","0.33","0.25","0","0.53","0","0","0.22","0.2","-144.9","139.7","-149.8","137","-132","-178.3","75.7","-93.2","-74","65.4","-69.6","-17.2","0","-77","0","0","0"
"1555350400539","04/15/19  17:46:40.539   ","5.63","-145.8","3.863","20.5","2.3","1.935","100","20.03","3.17","0.85","3.26","1.87","0.3","0.85","1.14","0.27","0.27","0","0.59","0","0","0","0.2","-145.3","90.6","168.5","140.2","-113.9","94.9","27","-151.3","-12","0.3","-100.8","-10.7","-158","0","0","-142.1","0"
"1555350401494","04/15/19  17:46:41.494   ","5.62","-146","3.825","20.1","2.2","1.887","100","19.37","1.27","1.31","3.12","1.2","1.16","0.72","0.48","0.32","0.38","0.25","0.22","0.27","0","0.24","0","-145.1","102.4","165.4","139.6","-116.8","119.8","34.4","-134.6","-15.1","14.5","-99.1","-7.9","-150.6","-128.5","0","-132","0"
"1555350402945","04/15/19  17:46:42.945   ","5.63","-145.9","3.831","20.8","2.2","1.946","100","19.67","4.14","1.27","3.09","1.91","0.32","0.86","1.05","0.27","0.28","0","0.6","0","0","0","0.3","-145.5","-39.5","-110.1","-49.2","-128.6","-0.8","92.7","78.4","-111.4","0","-132.1","0","103","99.9","75.2","0","4.1"
"1555350403558","04/15/19  17:46:43.558   ","5.56","-146.2","3.898","19.2","2.3","1.859","100","19.66","2.63","0.73","3.53","1.76","0","0.94","1.09","0.27","0.35","0","0.63","0","0","0","0.31","-146.8","-129.3","-81.2","88.5","-123","-125.9","0","-14.2","-37.2","68.1","-130.6","0","162.3","0","0","0","7.8"
"1555350404387","04/15/19  17:46:44.387   ","5.6","-145.5","3.906","20.5","2.3","1.872","100","19.49","2.57","1.64","3.77","1.48","0.61","0.88","0.47","0.27","0.27","0","0.22","0.24","0.4","0","0.3","-146.9","-115.2","-89.7","72","-119","-117.4","-8.8","-6.7","-31.3","0","-130.2","0","162.1","0","0","0","7.3"
"1555350405551","04/15/19  17:46:45.551   ","5.64","-145.8","3.866","20.1","2.3","2.018","100","19.59","2.06","1.84","2.94","1.45","1.22","0.73","0.58","0.32","0.36","0.21","0","0.34","0","0","0","-147.5","48.8","-116.8","-132.7","-131.4","45.6","110.9","167.5","-39","-88.8","-125.4","-50.9","150.9","0","0","0","8.5"
"1555350406541","04/15/19  17:46:46.541   ","5.67","-146.3","3.871","21","2.3","2.083","100","19.5","4.76","1.42","3.14","2.1","0.29","0.7","0.98","0.37","0.25","0","0.57","0","0.2","0.24","0.3","-145.4","-52","-122.2","-46.8","-127","-8.7","57","64.8","-104.8","-142.8","-121.4","0","117","69.4","70.4","0","7.1"
"1555350407552","04/15/19  17:46:47.552   ","5.63","-146.7","3.907","19.6","2.3","1.888","100","19.59","2.9","1.64","3.63","1.67","0.65","0.93","0.65","0.2","0.27","0","0.3","0.25","0.34","0","0.3","-145","-153.2","-52.2","123.8","-102.1","-151.7","-30.5","-26.4","-65.3","85.4","-129.1","65.1","161","0","0","0","0"
"1555350408747","04/15/19  17:46:48.747   ","5.6","-145.5","3.844","21","2.3","1.948","100","19.39","4.89","1.34","3.13","2.08","0.25","0.73","0.94","0.36","0","0","0.61","0","0.26","0.22","0.35","-145.9","7.6","-81.3","-88.7","-114.9","19.8","-99.2","131.7","-86.4","-123.4","0","0","127.9","0","99.1","12.4","12"
