"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555424219357","04/16/19  14:16:59.357   ","4.24","-151.9","0.944","20.6","1.8","0.66","100","0.42","13.55","0.3","8.31","0","2.36","0.21","12.09","0","2.73","0.23","1.62","0","0.75","0","1.86","-151.9","-83.7","-56.3","-2.7","-23.5","0","4.2","162.8","-54.5","0","-152.7","-95.5","-71.7","0","-103.1","0","-163.4"
"1555424220345","04/16/19  14:17:00.345   ","4.23","-152","0.947","20.7","1.7","0.654","100","0","13.53","0.2","8.3","0.23","2.29","0","12.04","0","2.99","0","1.62","0","0.76","0","2.15","-151.8","0","-56","-29.2","-24.1","0","11.4","0","-55.8","81.3","-154.5","-130","-80.8","0","-99.3","0","-166.2"
"1555424221387","04/16/19  14:17:01.387   ","4.25","-152","0.946","20.4","1.7","0.654","100","0.66","13.84","0.34","8.51","0.3","1.86","0","11.81","0.26","2.5","0","1.61","0","0.8","0","2.37","-152","-161.6","-56.2","-2.9","-23.3","0","2.4","0","-55.9","0","-152.1","0","-53.6","0","-86.2","0","-162.1"
"1555424222354","04/16/19  14:17:02.354   ","4.23","-151.9","0.946","20.8","1.8","0.656","100","0.28","13.68","0","8.38","0.27","2.22","0","11.92","0","3.02","0.29","1.5","0","0.71","0","2.18","-152","-64.1","-56.2","-2.4","-23.5","0","-0.1","0","-54.9","0","-149.3","0","-49.2","0","-114.3","0","-159"
"1555424223365","04/16/19  14:17:03.365   ","4.23","-151.9","0.944","20.6","1.7","0.66","100","0.37","13.62","0.44","8.42","0","2.11","0","11.94","0.21","3.06","0","2.03","0","0.47","0","2.48","-151.9","160.5","-56.3","-22.9","-22.8","0","6.7","0","-55.3","37.4","-148.6","0","-66.3","0","-112.3","0","-168.3"
"1555424224365","04/16/19  14:17:04.365   ","4.24","-151.9","0.944","20.7","1.8","0.653","100","0.6","13.68","0.36","8.39","0.25","2.31","0","11.98","0","2.71","0","1.11","0","0.69","0","2.24","-152","-138.4","-56","-5.3","-23.7","0","6.5","0","-55.8","77.2","-154.7","0","-71.3","0","-95.2","0","-165.5"
"1555424225364","04/16/19  14:17:05.364   ","4.23","-151.8","0.942","20.6","1.8","0.659","100","0","13.7","0.33","8.45","0","2.11","0","12.21","0","2.67","0.26","1.45","0","0.76","0","2.01","-152","0","-56.6","-11.7","-23.4","0","-1.1","0","-54.7","0","-153.1","-115.5","-63.3","0","-103.3","0","-164.8"
"1555424226369","04/16/19  14:17:06.369   ","4.24","-152","0.944","20.6","1.7","0.659","100","0.46","13.59","0.35","8.53","0","2.42","0","12.07","0","2.89","0","1.53","0","0.59","0","2.28","-152","169","-56.4","-6.8","-24.6","0","3","0","-54.4","0","-149.4","0","-59","0","-95.3","0","-167.7"
"1555424227350","04/16/19  14:17:07.350   ","4.24","-151.9","0.947","20.8","1.7","0.663","100","0.51","13.61","0.27","8.27","0","2.23","0","12.25","0","2.83","0","1.33","0","0.69","0","2.4","-152.1","-112.8","-56.5","10.3","-24.7","0","11.9","0","-55.6","0","-151.5","0","-66.7","0","-110","0","-161.4"
"1555424228346","04/16/19  14:17:08.346   ","4.23","-152","0.943","20.7","1.7","0.655","100","0","13.55","0.3","8.23","0","2.53","0","12.34","0","2.69","0","1.5","0","0.81","0","2.54","-152","0","-56.6","-29.2","-23.3","0","11.6","0","-55.9","0","-153.2","0","-68.5","0","-99.5","0","-158.6"
"1555424229351","04/16/19  14:17:09.351   ","4.24","-152","0.942","20.6","1.7","0.658","100","0.44","13.69","0.47","8.3","0","2.29","0","11.94","0","2.76","0","1.68","0","0.66","0","2.28","-151.9","-169.4","-57.1","-19.9","-24.6","0","6.2","0","-55.2","0","-151.8","0","-64.3","0","-103.8","0","-162.4"
"1555424230350","04/16/19  14:17:10.350   ","4.21","-151.8","0.943","20.9","1.8","0.659","100","0.36","13.71","0.36","8.04","0.22","2.61","0","11.71","0","2.49","0.24","1.2","0","0.75","0","2.61","-151.8","-97.8","-57.7","-3.3","-21.2","120.6","2.2","0","-56.9","0","-144.6","0","-101","0","-67.8","0","-166.6"
"1555424231359","04/16/19  14:17:11.359   ","4.23","-151.9","0.941","20.6","1.8","0.654","100","0","13.76","0.38","8.5","0","2.12","0","12.15","0","2.62","0","0.82","0","0.77","0","2.07","-151.9","0","-56","-17.1","-25.3","0","14.4","0","-55.9","0","-153.8","0","-84.5","0","-109.9","0","-174.1"
"1555424232331","04/16/19  14:17:12.331   ","4.23","-151.8","0.941","20.9","1.8","0.657","100","0.65","13.66","0.41","8.44","0.29","2.18","0","12.24","0","3.07","0","1.51","0","0.73","0","2.38","-152","-147.5","-56.4","1","-24","116.6","7","0","-55.2","0","-154.4","0","-74.8","0","-97.6","0","-167.1"
"1555424233363","04/16/19  14:17:13.363   ","4.23","-152","0.939","20.9","1.8","0.656","100","0.34","13.58","0.33","8.42","0.22","2.26","0","12.57","0","2.58","0","1.14","0","0.81","0","2.12","-152","-60.2","-57","-3.2","-24.2","106.3","9.4","0","-55.5","0","-152.9","0","-71.2","0","-100.8","0","-162.9"
"1555424234337","04/16/19  14:17:14.337   ","4.22","-151.9","0.943","20.8","1.8","0.657","100","0.41","13.62","0.3","8.36","0","2.22","0","12.18","0","3.08","0","1.45","0","0.74","0","2.2","-152","172.7","-56.4","5.3","-22.9","0","10.9","0","-54.7","32.6","-157.3","0","-66.3","0","-103.2","0","-164.4"
"1555424235371","04/16/19  14:17:15.371   ","4.23","-152.1","0.946","20.7","1.8","0.658","100","0.66","13.61","0.33","8.42","0.31","2.39","0","12.12","0","3","0","1.59","0","0.82","0","2.16","-151.8","-144.9","-57.2","-1.7","-21.8","0","10.8","0","-53.3","0","-154.1","0","-52.5","0","-121.8","0","-159.8"
"1555424236322","04/16/19  14:17:16.322   ","4.22","-152","0.944","20.9","1.8","0.658","100","0","13.54","0","8.36","0.34","2.47","0.22","12.31","0","2.72","0","1.06","0","0.81","0","2.18","-151.9","0","-57","0","-22.1","87.7","14.3","-14.4","-54.6","0","-159.9","0","-78.6","0","-109.8","0","-162.5"
"1555424237357","04/16/19  14:17:17.357   ","4.23","-151.9","0.941","20.7","1.7","0.66","100","0.64","13.6","0.23","8.49","0.28","2.28","0","12.23","0","2.61","0","1.21","0","0.7","0","2.11","-151.9","-175.9","-56.4","-15.7","-22.4","103.3","11.2","0","-54.6","0","-159.2","0","-75.7","0","-105.5","0","-168.5"
"1555424238329","04/16/19  14:17:18.329   ","4.23","-151.9","0.945","20.7","1.8","0.653","100","0.65","13.64","0","8.64","0.25","1.95","0","12.14","0","3.16","0","1.67","0","0.75","0","2.1","-151.9","-119.2","-56.1","18.8","-22.8","119.3","8.6","0","-54.6","0","-153.4","0","-60.6","0","-106.2","0","-161.6"
"1555424239426","04/16/19  14:17:19.426   ","4.22","-151.9","0.945","20.6","1.8","0.65","100","0","13.68","0.28","8.74","0","1.88","0.25","12.06","0","2.82","0","1.14","0","0.82","0","2.23","-151.7","0","-56","-14.5","-23.7","0","15.3","-93.2","-54.5","0","-151.3","0","-78.9","0","-95.3","0","-160.1"
"1555424240367","04/16/19  14:17:20.367   ","4.22","-151.9","0.944","20.8","1.8","0.656","100","0.57","13.49","0.38","8.49","0","2.2","0","12.32","0","2.77","0","1.24","0","0.82","0","2.31","-151.9","-159.6","-56.7","-17.6","-22.9","0","16.5","0","-56.2","0","-155.6","0","-60.9","0","-106.6","0","-161.9"
"1555424241346","04/16/19  14:17:21.346   ","4.21","-151.8","0.942","20.7","1.8","0.653","100","0.4","13.47","0.24","8.63","0.21","2.15","0","12.19","0","3.11","0.28","1.78","0","0.91","0","2.18","-151.9","-97.6","-56.8","-5.9","-22.6","157.5","5.2","0","-55","0","-155.5","-126.5","-68.3","0","-106.3","0","-170.9"
"1555424242317","04/16/19  14:17:22.317   ","4.23","-152","0.943","20.8","1.8","0.661","100","0.23","13.64","0.34","8.54","0.22","2.06","0","12.29","0","2.87","0","1.44","0","0.84","0","2","-152","161.6","-56.4","-14.6","-23.2","114.5","9.4","0","-55.3","0","-152.6","0","-68.1","0","-111.3","0","-164.2"
