"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555423002182","04/16/19  13:56:42.182   ","8.78","-123.8","2.416","2.5","0.4","0.339","100","0.28","0.78","0","1.02","0","0.52","0","2.02","0","0.21","0","0.57","0","0.37","0","0.35","-123.8","-111","175.4","0","-93.2","0","55.6","0","-109.3","0","160.3","0","-128.8","0","-177.1","0","107.1"
"1555423003391","04/16/19  13:56:43.391   ","8.77","-123.7","2.414","2.6","0.5","0.34","100","0","0.81","0","0.98","0","0.53","0","2.03","0","0.22","0","0.56","0","0.33","0","0.37","-123.9","0","-179.9","0","-97.3","0","58.5","0","-112.6","0","0","0","-132.2","0","-175.1","0","105.3"
"1555423004179","04/16/19  13:56:44.179   ","8.76","-123.7","2.413","2.5","0.4","0.337","100","0.3","0.69","0","0.95","0","0.49","0","2.01","0","0","0","0.53","0","0.37","0","0.32","-123.8","-156.3","177.3","0","-93.6","0","56.2","0","-112.8","0","0","0","-133","0","-173","0","108.2"
"1555423005381","04/16/19  13:56:45.381   ","8.76","-123.7","2.409","2.6","0.5","0.336","100","0.4","0.77","0","0.95","0","0.55","0","1.98","0","0.3","0","0.66","0","0.35","0","0.33","-123.8","-118.7","177.3","0","-96.8","0","58.9","0","-112.7","0","172.8","0","-131.9","0","-167.2","0","100.6"
"1555423006197","04/16/19  13:56:46.197   ","8.78","-123.7","2.413","2.6","0.4","0.331","100","0","0.73","0","0.92","0","0.56","0","2","0","0.26","0","0.6","0","0.35","0","0.37","-123.7","0","173.7","0","-97.9","0","57.1","0","-113.4","0","175.7","0","-131.7","0","-167.2","0","103.6"
"1555423007377","04/16/19  13:56:47.377   ","8.78","-123.7","2.408","2.5","0.4","0.33","100","0.3","0.79","0","0.93","0","0.56","0","2.05","0","0.21","0","0.6","0","0.34","0","0.35","-123.8","-165.5","176.9","0","-98.7","0","61.2","0","-110","0","169.6","0","-125.4","0","-172","0","107.1"
"1555423008172","04/16/19  13:56:48.172   ","8.78","-123.7","2.431","2.6","0.5","0.456","100","0.23","0.76","0","1.01","0","0.49","0","2","0","0.23","0","0.56","0","0.32","0","0.33","-123.7","-89.4","176.1","0","-98.5","0","61.2","0","-110.8","0","159.7","0","-128.5","0","-167.5","0","101.6"
"1555423009716","04/16/19  13:56:49.716   ","8.78","-123.7","2.434","2.6","0.5","0.459","100","0","0.78","0","0.94","0","0.48","0","2","0","0.26","0","0.63","0","0.33","0","0.39","-123.6","0","172.9","0","-97.6","0","64.3","0","-109.7","0","168.3","0","-125.7","0","-167.5","0","109.6"
"1555423010177","04/16/19  13:56:50.177   ","8.77","-123.7","2.443","2.6","0.5","0.451","100","0.32","0.75","0","0.93","0","0.56","0","2.02","0","0.24","0","0.54","0","0.33","0","0.37","-123.7","-141.9","179.1","0","-99.3","0","58","0","-110.6","0","-173.1","0","-127.4","0","-172.5","0","104.9"
"1555423011375","04/16/19  13:56:51.375   ","8.79","-123.6","2.414","2.6","0.5","0.331","100","0.28","0.73","0","0.96","0","0.5","0","2","0","0.23","0","0.56","0","0.3","0","0.32","-123.7","-105","175.7","0","-96.7","0","59.4","0","-110.4","0","162.5","0","-126.5","0","-167.3","0","110.1"
"1555423012308","04/16/19  13:56:52.308   ","8.78","-123.7","2.41","2.6","0.5","0.326","100","0","0.74","0","0.96","0","0.52","0","2.07","0","0.27","0","0.58","0","0.32","0","0.35","-123.7","0","177.7","0","-101","0","65.3","0","-114.4","0","-175.6","0","-133.3","0","-169.6","0","108.1"
"1555423013369","04/16/19  13:56:53.369   ","8.78","-123.6","2.404","2.5","0.4","0.328","100","0.26","0.72","0","0.92","0","0.5","0","2.09","0","0","0","0.46","0","0.32","0","0.36","-123.6","-143.4","175.3","0","-100.4","0","65.5","0","-110.7","0","155.8","0","-128.1","0","-169.7","0","111.2"
"1555423014179","04/16/19  13:56:54.179   ","8.77","-123.7","2.41","2.5","0.4","0.329","100","0","0.69","0","0.97","0","0.45","0","2.04","0","0.21","0","0.48","0","0.32","0","0.32","-123.6","0","178.1","0","-99.6","0","65","0","-111.9","0","163.9","0","-137.5","0","-167.4","0","103.2"
"1555423015375","04/16/19  13:56:55.375   ","8.77","-123.7","2.413","2.6","0.4","0.329","100","0","0.8","0","0.93","0","0.5","0","2.07","0","0.21","0","0.65","0","0.35","0","0.32","-123.6","0","172.4","0","-102.1","0","57.9","0","-108.9","0","0","0","-130","0","-169.2","0","106"
"1555423016274","04/16/19  13:56:56.274   ","8.77","-123.7","2.411","2.5","0.4","0.327","100","0.31","0.7","0","0.91","0","0.51","0","2.06","0","0.25","0","0.49","0","0.34","0","0.32","-123.6","-132.6","173.7","0","-101.4","0","59.2","0","-111.7","0","170.9","0","-131.1","0","-168","0","109.5"
"1555423017365","04/16/19  13:56:57.365   ","8.78","-123.6","2.404","2.5","0.4","0.331","100","0","0.75","0","0.84","0","0.53","0","2.05","0","0.21","0","0.54","0","0.37","0","0.36","-123.6","-62.3","175.6","0","-99","0","59.7","0","-109.6","0","161.2","0","-126.2","0","-167.1","0","110.9"
"1555423018175","04/16/19  13:56:58.175   ","8.79","-123.6","2.417","2.5","0.4","0.332","100","0.34","0.7","0","0.95","0","0.44","0","1.98","0","0.29","0","0.57","0","0.31","0","0.36","-123.7","-172.7","175.5","0","-99.4","0","61.4","0","-111","0","159.7","0","-127.8","0","-168.6","0","101.6"
"1555423019657","04/16/19  13:56:59.657   ","8.78","-123.7","2.41","2.5","0.4","0.332","100","0.28","0.77","0","0.88","0","0.52","0","1.93","0","0.31","0","0.53","0","0.32","0","0.36","-123.7","-149.1","177.7","0","-99.3","0","63.8","0","-111.2","0","163.7","0","-132.3","0","-177.5","0","106"
"1555423020178","04/16/19  13:57:00.178   ","8.78","-123.6","2.404","2.5","0.4","0.326","100","0","0.7","0","0.89","0","0.51","0","1.96","0","0.23","0","0.51","0","0.35","0","0.36","-123.7","0","174.2","0","-100.4","0","57.4","0","-112.2","0","164.8","0","-135.1","0","-175.6","0","109.1"
"1555423021377","04/16/19  13:57:01.377   ","8.78","-123.6","2.411","2.5","0.4","0.334","100","0.21","0.79","0","0.95","0","0.47","0","1.98","0","0.32","0","0.64","0","0.34","0","0.35","-123.7","-179.9","171.3","0","-97.1","0","55.6","0","-113.8","0","-175","0","-128.2","0","-176.1","0","110.1"
"1555423022173","04/16/19  13:57:02.173   ","8.78","-123.8","2.41","2.5","0.4","0.329","100","0.29","0.7","0","0.95","0","0.45","0","1.97","0","0.3","0","0.62","0","0.37","0","0.37","-123.8","-88.2","171.1","0","-98.6","0","59.9","0","-113.1","0","169.2","0","-130.2","0","-165.6","0","112.1"
"1555423023374","04/16/19  13:57:03.374   ","8.78","-123.6","2.416","2.5","0.4","0.33","100","0","0.73","0","0.87","0","0.53","0","1.98","0","0.24","0","0.51","0","0.38","0","0.38","-123.7","0","175.4","0","-99.6","0","57.4","0","-112.5","0","161","0","-127.1","0","-170.9","0","113.7"
"1555423024231","04/16/19  13:57:04.231   ","8.77","-123.6","2.404","2.5","0.4","0.331","100","0.26","0.73","0","0.94","0","0.47","0","2.01","0","0.26","0","0.55","0","0.32","0","0.32","-123.7","-155.5","173","0","-98","0","57.6","0","-110.7","0","173.8","0","-128.3","0","-178","0","105.1"
"1555423025371","04/16/19  13:57:05.371   ","8.79","-123.6","2.43","2.6","0.4","0.46","100","0.24","0.83","0","0.91","0","0.59","0","1.96","0","0.26","0","0.63","0","0.37","0","0.42","-123.7","-111.5","171.1","0","-98.5","0","55","0","-112.3","0","168.6","0","-136.3","0","-172.4","0","101.6"
"1555423026186","04/16/19  13:57:06.186   ","8.79","-123.6","2.437","2.6","0.4","0.452","100","0","0.76","0","0.94","0","0.59","0","1.97","0","0.25","0","0.56","0","0.34","0","0.42","-123.7","0","172.9","0","-98.9","0","62.9","0","-113.1","0","175.4","0","-132.1","0","-168","0","116.4"
"1555423027520","04/16/19  13:57:07.520   ","8.78","-123.7","2.435","2.6","0.4","0.452","100","0.22","0.8","0","0.98","0","0.45","0","1.96","0","0.3","0","0.58","0","0.32","0","0.36","-123.8","0","169.3","0","-95.1","0","61","0","-113.6","0","172.9","0","-123.1","0","-168.4","0","115.3"
"1555423028214","04/16/19  13:57:08.214   ","8.77","-123.7","2.411","2.5","0.4","0.332","100","0","0.79","0","0.95","0","0.47","0","1.96","0","0.32","0","0.55","0","0.32","0","0.32","-123.7","0","172.8","0","-93.9","0","61.9","0","-110.8","0","166.1","0","-126.2","0","-175.7","0","102.5"
"1555423029389","04/16/19  13:57:09.389   ","8.79","-123.7","2.406","2.6","0.4","0.329","100","0","0.72","0","0.98","0","0.52","0","2.02","0","0.27","0","0.48","0","0.33","0","0.33","-123.7","0","173.6","0","-93.4","0","62.8","0","-113.9","0","175","0","-129.9","0","-176.8","0","100.6"
"1555423030187","04/16/19  13:57:10.187   ","8.77","-123.7","2.405","2.5","0.4","0.329","100","0.24","0.74","0","0.97","0","0.46","0","1.94","0","0.29","0","0.44","0","0.35","0","0.34","-123.7","-136.6","175.9","0","-94.6","0","59.4","0","-112","0","170","0","-127.3","0","-172.2","0","107.3"
"1555423031378","04/16/19  13:57:11.378   ","8.77","-123.7","2.414","2.5","0.4","0.331","100","0.22","0.81","0","1","0","0.45","0","1.97","0","0.3","0","0.46","0","0.32","0","0.3","-123.8","-101","174.1","0","-93.2","0","58.4","0","-110.8","0","165","0","-125.8","0","-175.1","0","102.8"
