"DoubleTime","StringTime","I3 Mag","I3 Ang","kW","I3 THD","I3 TDD","kvar","I3 %HD01","I3 %HD02","I3 %HD03","I3 %HD04","I3 %HD05","I3 %HD06","I3 %HD07","I3 %HD08","I3 %HD09","I3 %HD10","I3 %HD11","I3 %HD12","I3 %HD13","I3 %HD14","I3 %HD15","I3 %HD16","I3 %HD17","I3 H01 ANG","I3 H02 ANG","I3 H03 ANG","I3 H04 ANG","I3 H01 ANG:1","I3 H02 ANG:1","I3 H03 ANG:1","I3 H04 ANG:1","I3 H05 ANG","I3 H06 ANG","I3 H07 ANG","I3 H08 ANG","I3 H09 ANG","I3 H10 ANG","I3 H11 ANG","V3 Ang","I3 H13 ANG"
"1558525589698","05/22/19  11:46:29.698   ","5.41","87","3.296","20.1","2.1","1.812","100","18.57","0.8","0.69","2.05","1.45","0.56","1.2","0.34","0","0.23","0","0.26","0","0.24","0","0","86.2","50.2","-137.4","-121.1","87.5","-80.7","-67.1","-58.1","-24.6","-178.1","-25.8","18.8","-135.9","0","77.2","119.5","0"
"1558525590409","05/22/19  11:46:30.409   ","5.32","86.8","3.295","20.1","2.1","1.807","100","18.36","1.14","0.57","1.77","1.51","0.66","1.18","0.31","0","0.24","0","0.24","0","0.24","0","0","86.6","57.7","-131.4","-126.1","86.6","57.7","-131.4","-126.1","-3.1","-42.1","100.3","160.4","-24.9","0","-163.6","119.5","60.6"
"1558525591669","05/22/19  11:46:31.669   ","5.48","87","3.265","19.9","2.1","1.767","100","19.14","1.22","0.54","2.5","1.71","0.32","1.1","0","0","0.3","0","0","0","0","0","0.25","86.5","-131.2","-4.2","81.4","87.4","161.6","-51.6","120.9","0.4","50.1","154.7","-88.3","-28.8","67","0","119.5","-107.5"
"1558525592512","05/22/19  11:46:32.512   ","5.4","87.4","3.237","20.7","2.2","1.759","100","19.47","0.97","0.32","2.19","1.7","0.44","1.12","0.2","0.2","0.34","0","0","0","0","0","0.24","86.8","-121.7","-16.6","71.2","87.2","170.4","-46.2","122","-1.4","58.7","168.3","-79.3","-14.1","67.7","81.6","119.6","-93"
"1558525593707","05/22/19  11:46:33.707   ","5.38","86.9","3.283","20.1","2.1","1.786","100","18.4","0.96","0.55","1.92","1.52","0.61","1.15","0.33","0","0","0","0.21","0","0.2","0","0","86.3","53.4","-131.6","-128.3","88.9","-59.5","-75.3","-66.6","-40.4","-144.3","153","83.4","-109.6","138.9","77.1","119.5","0"
"1558525594582","05/22/19  11:46:34.582   ","5.25","88.2","3.288","18.8","2.1","1.773","100","18.5","1.55","0.47","1.49","1.55","0.62","1.08","0.26","0","0","0","0.24","0","0.23","0","0","85.8","-1.1","-40.5","-66.2","87.3","-67.3","-65.5","-69","-16","-169.4","25.6","33.8","-120.2","0","86.7","119.5","-32.1"
"1558525595738","05/22/19  11:46:35.738   ","5.42","85.6","3.233","20.6","2.1","1.74","100","19.89","3.87","1.74","1.94","1.38","0.66","0.99","0.46","0.22","0.23","0","0","0","0","0","0","86.9","175.2","-44.1","122.1","88.2","111.6","-83","93.9","-10","15.8","61","-146","-77.9","0","0","119.5","168.5"
"1558525596587","05/22/19  11:46:36.587   ","5.25","86.9","3.227","19.8","2.1","1.758","100","19.53","2.94","1.54","2.2","1.21","0.57","0.94","0.39","0","0.21","0","0","0","0","0","0","86.6","-172.2","-37.5","118.7","86.6","-172.2","-37.5","118.7","-14.3","78.9","-153.5","-53.7","28.3","0","90.8","119.5","-163.3"
"1558525597792","05/22/19  11:46:37.792   ","5.36","88","3.289","19","2.1","1.728","100","19.32","1.59","1.55","2.14","1.28","0.42","0.84","0.5","0.2","0","0","0.2","0","0","0","0","87.3","-56.3","-61.2","-67.4","86.8","-117.8","-29.7","54.6","-18.9","154.3","-168.7","-17.2","166.8","-63.5","99.1","119.6","0"
"1558525598223","05/22/19  11:46:38.223   ","5.29","86.1","3.237","20.2","2.1","1.753","100","19.45","2.47","0.6","2.38","2.02","0.4","1.18","0.73","0","0.38","0","0.33","0.21","0","0","0.28","87.4","-81.2","-70.2","-53.8","86.3","-146.1","-8.1","93.2","-21.8","116.1","-149","-34.4","73.3","0","105.7","119.5","0"
"1558525599501","05/22/19  11:46:39.501   ","5.25","86.4","3.251","20.6","2.1","1.834","100","18.62","0.32","0.71","2.38","1.4","0.29","1.08","0.44","0","0","0","0.2","0","0","0","0","85.8","36.1","-102.5","-97.5","86.4","-27.8","-48.2","-59.9","-3.2","-139.8","143.3","76.3","-73.2","-149","89.5","119.6","-53.5"
"1558525600223","05/22/19  11:46:40.223   ","5.26","86.8","3.265","20.3","2.1","1.8","100","19.3","4.61","0.95","1.5","2.23","0.71","1.16","0.66","0","0","0","0.25","0.2","0.33","0","0","88.2","114.2","-81.5","95.5","86.2","52.4","-128.6","-124.5","-7.6","-48.2","107.2","156","7.9","0","0","119.6","0"
"1558525601491","05/22/19  11:46:41.491   ","5.23","86.9","3.235","19.7","2.1","1.747","100","19.32","1.05","0.49","2.35","1.72","0.3","1.06","0","0","0.32","0","0","0","0","0","0.2","86.5","-126.2","-10.6","65.3","87.2","167.1","-48","120.4","-3.6","52.7","168.8","-80.5","-18.7","69.5","77.1","119.5","-90.8"
"1558525602222","05/22/19  11:46:42.222   ","5.41","85.7","3.224","19.3","2.1","1.727","100","19.81","3.82","1.34","2.15","2.23","0.3","0.9","0.75","0","0.37","0","0.33","0","0","0","0","87","-49.2","-58.7","-66","87","-110.6","-52.1","-1.5","-23.5","166.2","-157.2","-7.1","-161","-40.5","103.8","119.5","0"
"1558525603483","05/22/19  11:46:43.483   ","5.24","87.3","3.224","19.6","2.2","1.793","100","18.56","2.09","0.37","1.32","1.79","0.42","0.98","0","0","0","0","0.28","0","0.23","0","0.2","87.2","73.7","-106.7","-144.6","85.6","9.7","-42.3","-69","-12.4","-88.8","173.9","121.6","3","-142.5","108","119.6","-9.9"
"1558525604226","05/22/19  11:46:44.226   ","5.35","86.2","3.246","19.4","2.2","1.751","100","19.93","5.01","1.85","1.63","2","0.7","1.04","0.58","0.21","0.22","0","0","0","0","0","0","87.8","88.7","-96.5","127.9","87.8","88.7","-96.5","127.9","-30.2","0","48.5","-169.3","-101","0","0","119.4","-108.2"
"1558525605476","05/22/19  11:46:45.476   ","5.22","88","3.259","18.5","2","1.692","100","19.4","1.96","0.65","2.32","2.01","0.55","1.12","0.84","0.29","0.38","0","0","0","0","0","0","87.4","-87","-73.6","-48.4","86.3","-152.4","-15","99.7","-20.4","111.7","-121.5","-34.8","59.1","0","107.7","119.6","0"
"1558525606226","05/22/19  11:46:46.226   ","5.44","86.4","3.239","18.3","2.1","1.692","100","19.18","2.51","1.69","2.12","1.39","0.59","0.84","0.46","0.27","0.23","0.21","0","0","0","0","0","85.8","-4.8","-40.7","-64.1","87.5","-70.1","-68.5","-62.5","-14.4","-169.1","6.4","39.1","-116.2","0","100.9","119.6","-15.4"
"1558525607482","05/22/19  11:46:47.482   ","5.38","87.1","3.206","19.7","2.1","1.715","100","19.27","4.78","1.12","1.48","2.36","0.63","1.12","0.55","0","0.27","0","0.39","0","0.26","0","0.21","88.1","116.5","-78.9","95.3","86.2","55.4","-123.4","-137.3","-7","-41.6","118.2","159.8","11.8","0","0","119.5","50.9"
"1558525608234","05/22/19  11:46:48.234   ","5.29","87.5","3.217","19.8","2.1","1.718","100","19.15","2.22","1.13","2.58","1.27","0.46","0.96","0.37","0","0.26","0","0","0","0","0","0","88","134.1","-67.8","107.8","88","134.1","-67.8","107.8","-8","28.9","129.8","-110.4","-53","0","45.8","119.5","-36.1"
"1558525609490","05/22/19  11:46:49.490   ","5.34","87.5","3.246","19.1","2.1","1.702","100","20.05","3.79","1.7","2.18","2.08","0.37","0.92","0.75","0","0.29","0","0.27","0","0","0","0","86.8","-36.7","-53.2","-64","87.2","-98.7","-70","-44.5","-24.6","178.8","-71","11.5","-140.3","12","113.3","119.6","0"
"1558525610225","05/22/19  11:46:50.225   ","5.25","88","3.251","19.7","2","1.768","100","18.04","0.7","0.52","2.14","1.44","0.61","1.03","0.35","0","0","0","0","0","0","0","0","86.1","-15.9","-44.4","-61.3","86.1","-15.9","-44.4","-61.3","0.4","-131","152.5","87.8","-51.4","-152.7","92.3","119.6","55.8"
"1558525611520","05/22/19  11:46:51.520   ","5.38","85.6","3.197","20.8","2.1","1.713","100","19.61","3.96","1.8","1.95","1.47","0.75","1.05","0.41","0","0.3","0","0","0","0","0","0","87.9","111.5","-82.7","100.5","87.9","111.5","-82.7","100.5","-17.4","17.3","82.1","-137.2","-73.7","0","22","119.6","54.1"
"1558525612218","05/22/19  11:46:52.218   ","5.17","86.6","3.185","20.8","2.1","1.713","100","19.35","1.3","0.58","2.04","1.88","0.38","0.96","0.66","0.28","0.25","0","0","0","0.22","0","0","87.2","-97.2","-73.1","-45.9","86.5","-162.9","-30.6","117.1","-27.6","95.7","-119.6","-40.7","45.5","0","101.9","119.5","0"
"1558525613488","05/22/19  11:46:53.488   ","5.23","86.2","3.223","20.7","2","1.816","100","18.88","0.75","1.12","2.44","1.29","0","0.91","0.45","0","0.23","0.25","0","0","0","0","0.2","85.4","24.3","-42.8","-86.9","86.6","-39.5","-55.4","-65.3","-2.5","-147.8","121.7","67.6","-86.8","0","90.6","119.5","0"
"1558525614219","05/22/19  11:46:54.219   ","5.19","86.6","3.237","20.3","2.1","1.788","100","19.04","4.63","0.97","1.54","2.38","0.62","1.11","0.47","0","0.28","0","0.41","0","0.21","0","0.26","87.9","111.8","-80.8","102.2","85.9","50.2","-128.7","-136","-9.3","-44.1","115.8","155.1","24.9","0","0","119.6","0"
"1558525615495","05/22/19  11:46:55.495   ","5.14","87.1","3.188","19.6","2.1","1.727","100","19.44","0.82","0.3","1.83","1.86","0.23","0.89","0.32","0","0.23","0","0","0","0.24","0","0","86.7","-111.4","-46.6","-27.7","86.5","-178.2","-40.2","123.7","-9.7","73.7","-165.6","-60","17.4","0","81.3","119.5","-55.7"
"1558525616252","05/22/19  11:46:56.252   ","5.39","85.5","3.166","20.6","2.1","1.696","100","19.39","1.88","0.76","2.25","2.1","0.55","1.04","0.82","0.26","0.3","0","0","0","0.23","0","0","87.3","-86.6","-76.3","-50","87.3","-86.6","-76.3","-50","-20.8","-175.8","-26.5","25.2","-128.4","17.4","121.3","119.6","0"
"1558525617522","05/22/19  11:46:57.522   ","5.15","87.2","3.169","19.6","2.1","1.768","100","18.97","4.53","0.88","1.49","2.37","0.64","1.12","0.47","0","0.33","0","0.46","0","0.23","0","0.3","85.8","48.5","-127.2","-137.1","85.8","48.5","-127.2","-137.1","-9.4","-47.1","119.4","152.2","25.3","0","0","119.5","0"
"1558525618278","05/22/19  11:46:58.278   ","5.23","86.2","3.19","19.3","2","1.729","100","19.71","5.34","1.74","1.31","2.38","0.86","1.04","0.48","0","0.4","0","0.36","0.23","0.22","0","0.23","87.8","137.2","-65.5","110.3","87.8","137.2","-65.5","110.3","-8.3","33.3","140.2","-104.4","-56.6","0","47.9","119.5","-97.2"
"1558525619555","05/22/19  11:46:59.555   ","5.14","87.6","3.211","18.5","2.1","1.678","100","19.35","2.2","0.81","2.29","2.17","0.58","1.01","0.79","0.33","0.25","0","0","0","0.24","0","0","87.2","-83.1","-75.1","-53.4","86","-147","-6.2","89.6","-17.9","119.2","0","-37.7","37.9","0","121.4","119.5","-20.1"
"1558525620319","05/22/19  11:47:00.319   ","5.32","86.9","3.165","19.4","2.1","1.678","100","19.08","1.58","1.51","2.23","1.25","0.45","0.81","0.44","0.22","0.24","0.21","0","0","0","0","0","87","-53.1","-62.3","-67","87","-53.1","-62.3","-67","-4.5","-156.6","89.2","59.9","-98.3","0","101.8","119.6","0"
"1558525621603","05/22/19  11:47:01.603   ","5.15","85.9","3.142","19.9","2","1.707","100","19.96","5.23","1.92","1.61","2.14","0.85","1.01","0.47","0","0.39","0","0.28","0","0.2","0","0.2","87.4","89.9","-93.1","134.9","87.4","89.9","-93.1","134.9","-34.4","5.3","66.6","-163.7","-111.3","0","69.9","119.5","0"
"1558525622260","05/22/19  11:47:02.260   ","5.28","85.3","3.144","20.8","2.1","1.734","100","19.5","0.84","0.38","1.89","1.81","0","0.88","0.3","0","0","0","0","0","0.25","0","0","86.7","-109.6","-57.8","-33.8","86.7","-109.6","-57.8","-33.8","-17.6","171.8","0","-5.4","-138.8","0","0","119.5","0"
"1558525623495","05/22/19  11:47:03.495   ","5.16","87.1","3.148","19","2.1","1.75","100","18.6","3.62","0.49","1.69","2.18","0.33","0.99","0.4","0","0.28","0","0.44","0","0","0","0.26","87.4","94.8","-89.2","115.9","85.2","31.6","-56.6","-96.8","-20.1","-61.2","110","141.8","33.9","0","98.6","119.6","0"
"1558525624218","05/22/19  11:47:04.218   ","5.21","86.9","3.134","19.7","2","1.693","100","19.2","2.85","1.39","2.3","1.19","0.58","0.96","0.36","0","0.23","0","0","0","0","0","0","86.2","-169.1","-35","120.1","87.7","129.1","-70.3","106.7","-13.2","28.3","132.6","-110.1","-65","0","48","119.6","-43.8"
"1558525625490","05/22/19  11:47:05.490   ","5.22","86.6","3.18","19.3","2","1.711","100","19.77","3.39","1.85","2.24","1.76","0.55","0.87","0.58","0.22","0.2","0","0","0","0","0","0","85.7","-19.7","-47","-61.2","87","-81.6","-76.9","-55.9","-19.2","-171.1","-5.4","30.9","-115.5","50.3","0","119.5","130.7"
"1558525626235","05/22/19  11:47:06.235   ","5.07","87.3","3.173","18.9","2","1.812","100","18.55","2.57","0.38","1.56","1.85","0.29","0.83","0.24","0","0.21","0.23","0.32","0","0","0","0.22","85","17.3","-39.1","-77.3","85","17.3","-39.1","-77.3","-19.8","-71.8","165.8","127.6","20.3","0","96","119.6","0"
"1558525627506","05/22/19  11:47:07.506   ","5.13","85.8","3.135","20.2","2.1","1.741","100","18.96","0.91","0.41","2.34","1.8","0.26","0.8","0","0","0.22","0.26","0.2","0","0.21","0","0","85.8","-128.3","-2.3","36.6","86.5","166.8","-47.5","123.6","-6.6","56.4","166.9","-76.4","-10.5","0","67.4","119.6","-72.8"
"1558525628219","05/22/19  11:47:08.219   ","5.31","85","3.126","19.1","2.1","1.669","100","20.07","3.7","1.88","2.18","1.99","0.53","0.92","0.66","0","0.23","0","0","0","0","0","0","86","-28.4","-50.4","-61.7","86.9","-89.3","-76.7","-45.7","-22","-174.7","-25.3","21.7","-128.9","34.6","118.4","119.6","-121.9"
"1558525629495","05/22/19  11:47:09.495   ","5.25","86.5","3.108","19.7","2","1.711","100","19.29","5.16","1.4","1.48","2.49","0.75","1.04","0.43","0","0.42","0","0.4","0","0.2","0","0.24","87.4","123","-73.1","106.2","85.8","64.1","-106.4","-157","-14.1","-24.5","133","162.3","0","-119.3","0","119.5","0"
"1558525630228","05/22/19  11:47:10.228   ","5.1","86.8","3.102","20.2","2","1.727","100","18.75","1.1","0.38","2.55","1.7","0.21","0.79","0","0","0.27","0.27","0","0","0.2","0","0","86.4","161.9","-49.9","122.8","86.4","161.9","-49.9","122.8","-6.3","51.6","158.3","-82","-15.4","0","62.6","119.6","7.4"
"1558525631493","05/22/19  11:47:11.493   ","5.13","85.5","3.163","20.8","2","1.799","100","19.26","1.17","1.23","2.33","1.21","0.28","0.87","0.44","0.21","0.22","0","0","0","0","0","0","84.9","20.3","-40.3","-84","86.3","-41.2","-57.1","-65.5","-1.1","-147.4","105.7","69.9","-82.1","0","0","119.6","-137.1"
"1558525632224","05/22/19  11:47:12.224   ","5.13","85.9","3.148","19.9","2.1","1.766","100","19.36","5.19","1.47","1.49","2.52","0.74","1.01","0.44","0","0.44","0","0.41","0.22","0","0","0.22","87.4","125.1","-71.8","107.9","86.1","66.5","-100.9","-156.9","-16.4","-20","140.5","164.3","0","-119.9","0","119.6","-115.2"
"1558525633522","05/22/19  11:47:13.522   ","5.06","87.2","3.146","18.5","2.1","1.681","100","19.57","2.65","0.97","2.24","2.38","0.62","0.86","0.84","0.3","0","0","0.24","0","0.25","0","0","85.5","-138","-2.2","62","85.5","-138","-2.2","62","-12.2","128.9","0","-35.6","11","0","129.1","119.5","5.7"
"1558525634224","05/22/19  11:47:14.224   ","5.19","87","3.147","18.9","2","1.748","100","18.7","0.74","0.9","2.45","1.28","0.22","0.98","0.39","0","0.28","0","0","0","0","0","0","84.9","28.7","-41.8","-91.5","85.9","-32.4","-52.7","-60.9","1.5","-141.5","128.3","80","-72.1","0","0","119.6","0"
"1558525635505","05/22/19  11:47:15.505   ","5.24","84.8","3.1","20.7","2","1.744","100","19.37","3.17","1.53","2.19","1.23","0.61","0.99","0.33","0","0.28","0","0","0","0","0","0","85.7","-172","-37","122.5","87.2","127.1","-70.2","107.6","-11.9","28.8","126.8","-111.1","-75.3","0","47.2","119.5","-112.4"
"1558525636227","05/22/19  11:47:16.227   ","5.15","85","3.096","19.9","2.1","1.712","100","19.7","3.31","1.2","2.2","2.5","0.5","0.89","0.89","0.27","0","0","0","0","0.24","0","0","86.6","-63.6","-69.5","-66.9","85.8","-122.5","-17.9","18.1","-7.9","155.5","135.2","-28","0","0","148","119.6","179.5"
"1558525637519","05/22/19  11:47:17.519   ","5.08","86.8","3.097","19.1","2.1","1.738","100","18.66","3.87","0.64","1.73","2.25","0.34","0.93","0.44","0.21","0.29","0","0.36","0","0","0","0.2","84.9","36.8","-61.2","-115.6","84.9","36.8","-61.2","-115.6","-17.8","-60.3","103.4","140.3","36.9","0","102.3","119.5","0"
"1558525638234","05/22/19  11:47:18.234   ","5.1","86.7","3.095","19.5","2","1.704","100","18.68","1.98","0.79","2.83","1.45","0.22","0.81","0.36","0","0.25","0","0","0","0","0","0","85.4","-155","-22.2","105.3","86.9","144","-60.1","116.2","-10.9","40.2","146.6","-92.9","-60.2","0","61.7","119.6","-6.7"
"1558525639513","05/22/19  11:47:19.513   ","5.13","85.5","3.133","20.8","2","1.774","100","19.12","1.82","1.42","2.14","1.23","0.47","0.82","0.38","0","0.27","0.22","0","0","0","0","0","84.7","12.1","-42.3","-73.8","86.4","-50.4","-63.4","-66.4","-0.4","-152.5","89.1","62.9","-89.1","0","0","119.6","-149.4"
"1558525640223","05/22/19  11:47:20.223   ","5.14","85.8","3.13","20.2","2","1.751","100","19.23","4.95","1.37","1.48","2.48","0.71","1.01","0.46","0.25","0.42","0","0.39","0","0","0","0.26","87.1","120.1","-74","105.8","85.6","62.1","-104.5","-157.1","-10.1","-29.1","131.7","159.8","0","-112.2","0","119.6","-119.7"
"1558525641495","05/22/19  11:47:21.495   ","5.02","87.1","3.12","18.1","1.9","1.671","100","19.34","2.8","0.97","2.25","2.35","0.63","0.89","0.83","0.32","0","0","0.22","0","0.29","0","0","86.6","-74.3","-74.4","-56.2","85.4","-135.1","-1.9","49.4","-10.9","132.5","110.3","-38.9","8.1","0","147.7","119.5","24.4"
"1558525642229","05/22/19  11:47:22.229   ","5.13","86.8","3.115","19.2","1.9","1.762","100","18.28","0.4","0.6","2.4","1.33","0.44","0.97","0.36","0","0.22","0","0","0","0","0","0","84.6","36.3","-60.6","-112.9","85.3","-23.9","-49.2","-59.6","1.7","-136.1","131","84.7","-62.8","-163.6","90.5","119.5","0"
"1558525643511","05/22/19  11:47:23.511   ","5.15","84.6","3.075","20.7","2","1.754","100","18.74","2.06","0.89","2.74","1.41","0.29","0.83","0.37","0","0.25","0","0","0","0","0","0","85.3","-155.7","-23.9","108.4","86.7","143.7","-61.2","114.4","-10.9","38.7","146.7","-95.8","-55.6","0","56.3","119.5","-94.8"
"1558525644229","05/22/19  11:47:24.229   ","5.2","84.6","3.071","19.2","2.1","1.673","100","20.05","3.93","1.73","2.08","2.32","0.49","0.84","0.84","0","0","0","0","0","0.21","0","0","86","-41.6","-57.8","-62.4","86.4","-99.9","-72.4","-35.5","-21.3","-178","-58.9","8.3","-130.9","34.3","0","119.6","-136.8"
"1558525645504","05/22/19  11:47:25.504   ","5.16","86.2","3.058","19.4","2","1.7","100","19.51","5.46","1.62","1.41","2.46","0.78","0.97","0.4","0","0.47","0","0.38","0.2","0","0","0.2","87","129.9","-68.6","107.7","86","72","-98.5","-159.3","-25.9","-13.7","149.7","170.4","0","-112.7","0","119.5","0"
"1558525646217","05/22/19  11:47:26.217   ","5.13","86.3","3.051","20.5","2.1","1.743","100","19.29","0.86","0.42","1.78","1.78","0","0.79","0.28","0","0","0.22","0.22","0","0.24","0","0","85.9","-111","-55.5","-31.6","85.5","-175.2","-38.4","123.5","-13.3","76.4","-164.8","-56.8","22.8","0","84.5","119.6","0"
"1558525647504","05/22/19  11:47:27.504   ","4.99","85.9","3.08","20.1","2","1.776","100","18.39","1.37","0.62","1.49","1.59","0.8","0.8","0","0","0","0.24","0.22","0","0","0","0","85.4","63.1","-101.6","-158.4","84.6","1.7","-41.7","-67.6","-6.3","-105.5","165.8","105.1","-14.4","-130.3","96.3","119.5","0"
"1558525648218","05/22/19  11:47:28.218   ","4.99","85.6","3.06","19.2","2","1.696","100","19.18","4","1.82","2.02","1.48","0.75","0.98","0.3","0","0.32","0","0","0","0","0","0","85.7","176.8","-43.1","124.6","86.9","117.4","-76.3","107.7","-15.3","23.4","103.8","-126.3","-96.3","-81.5","53.7","119.5","-41.2"
"1558525649504","05/22/19  11:47:29.504   ","5.09","85.6","3.1","19.9","1.9","1.774","100","19.32","2.63","1.72","2.11","1.43","0.63","0.79","0.43","0.26","0.2","0","0","0","0","0","0","84.6","-3.1","-42.6","-64.5","86.2","-63.9","-70.1","-66.6","-6.7","-163.1","46.6","49.6","-103.3","78.3","0","119.5","-179.5"
"1558525650217","05/22/19  11:47:30.217   ","5.1","85.6","3.091","20.2","2","1.748","100","18.92","4.75","1.15","1.61","2.39","0.61","0.99","0.45","0.24","0.36","0","0.44","0","0","0","0.2","86.8","114.6","-76.8","109.3","86.8","114.6","-76.8","109.3","-18","22.5","101.8","-132","-101.4","-85.4","47.4","119.6","0"
"1558525651495","05/22/19  11:47:31.495   ","5","86.9","3.078","18.3","2","1.668","100","19.71","3.21","1.26","2.26","2.51","0.61","0.84","0.86","0.3","0","0.2","0","0","0.24","0","0","86.2","-65.3","-69.7","-65.9","85.4","-122.6","-16.7","13.3","-7.3","152.1","120.1","-31.9","0","0","0","119.6","41.9"
"1558525652217","05/22/19  11:47:32.217   ","5","86.9","3.09","19.7","2","1.793","100","18.16","0.95","0.63","1.78","1.45","0.8","0.86","0","0.21","0","0.2","0","0","0","0","0","84.9","56.5","-106.3","-153.2","84.9","56.5","-106.3","-153.2","-9.7","-37","123","151.2","0","-110.9","0","119.6","0"
"1558525653503","05/22/19  11:47:33.503   ","5.01","85","3.04","19.8","2","1.707","100","18.98","0.81","0.31","2.04","1.74","0.4","0.74","0","0","0.21","0.22","0.23","0","0.22","0","0","85.4","-121.3","-24","8.6","85.7","174.9","-44.2","123.9","-8.4","64.5","176.4","-65.3","9.9","0","78.9","119.6","-39.1"
"1558525654220","05/22/19  11:47:34.220   ","5.02","85.2","3.061","18.1","1.9","1.668","100","19.24","2.72","1.68","2.21","1.39","0.57","0.8","0.44","0.29","0.24","0","0","0","0","0","0","84.8","-4.7","-41.7","-65.5","86.3","-65.3","-71","-65.1","-5.5","-162.6","37.2","48.6","-102.8","81.4","0","119.5","0"
"1558525655490","05/22/19  11:47:35.490   ","5.19","84.7","3.038","20.2","2","1.738","100","18.89","0.84","0.33","2.02","1.76","0.32","0.74","0","0","0.24","0.24","0.22","0","0","0","0","85.6","174.3","-42.6","125.4","86.8","115.5","-77.6","109.4","-17.7","22.4","103.4","-129.3","-91.4","-82.5","48.7","119.5","0"
"1558525656220","05/22/19  11:47:36.220   ","5.18","84.5","3.037","19.8","2","1.687","100","19.74","3.41","1.24","2.22","2.55","0.5","0.81","0.9","0.28","0","0","0","0","0.28","0","0","86.1","-62.5","-68.6","-67.4","85.3","-119.4","-26.6","-3.6","-9.8","158.6","137.7","-29.2","0","0","0","119.6","-179.6"
"1558525657490","05/22/19  11:47:37.490   ","5.06","86.1","3.02","19.4","2","1.688","100","19.13","5","1.35","1.6","2.51","0.61","0.96","0.42","0.23","0.42","0","0.38","0","0","0","0","86.8","120.4","-74.4","106.9","85.3","63.6","-101.2","-157.9","-13","-25.6","133.7","158.1","0","-110.7","0","119.6","87.1"
"1558525658222","05/22/19  11:47:38.222   ","5.07","86.1","3.018","20.3","2","1.733","100","19.15","0.75","0.44","1.77","1.76","0.22","0.73","0.22","0","0","0.25","0.23","0","0","0","0","85.6","-114.4","-42.4","-13.4","85.4","-178.2","-38.9","123.5","-10.6","76.7","-164.6","-57.8","12","0","93.1","119.6","68.3"
"1558525659491","05/22/19  11:47:39.491   ","4.93","85.7","3.039","19.9","2","1.747","100","18.32","1.68","0.6","1.36","1.64","0.7","0.73","0","0.24","0","0.24","0","0","0","0","0","85.7","68.5","-95.7","-163","84.5","7.9","-40.8","-68","-9.8","-92","170.1","118.3","-10.8","-131.7","96.1","119.6","0"
"1558525660218","05/22/19  11:47:40.218   ","4.93","85.7","3.023","19.2","1.9","1.686","100","18.97","3.15","1.52","2.3","1.29","0.63","0.92","0.3","0","0.3","0","0","0","0","0","0","85.1","-171.1","-36.4","124.3","86.6","129.6","-68.4","110.9","-15.3","31.5","140.4","-107.7","-91","-48.6","67.2","119.6","-14.7"
"1558525661502","05/22/19  11:47:41.502   ","5.04","85","3.063","20.5","1.9","1.768","100","18.94","1.57","1.32","2.3","1.25","0.31","0.8","0.43","0","0.24","0.2","0","0","0","0","0","84.2","16.5","-39.5","-77.9","85.8","-43.1","-59.4","-64.5","0.6","-147.7","98.1","72.8","-81.4","146.5","0","119.5","-132.6"
"1558525662225","05/22/19  11:47:42.225   ","5.05","84.9","3.038","18.9","2","1.696","100","19.39","5.5","1.96","1.63","2.48","0.76","0.89","0.39","0.25","0.44","0.22","0.36","0.21","0","0","0","86.4","139.6","-61.8","114.2","86.3","82.1","-93.5","175.3","-33.1","1.4","0","178.7","-143.6","0","54.4","119.7","-84.3"
"1558525663502","05/22/19  11:47:43.502   ","5.05","86.3","3.041","18.5","1.9","1.698","100","19.78","3.79","1.95","2.12","2.05","0.49","0.82","0.74","0.26","0","0.2","0","0","0","0","0","85.2","-30.7","-54.3","-61.7","86.1","-88.8","-82.5","-41.7","-17.2","-171.4","-10.4","18.7","-117","70.2","0","119.5","0"
"1558525664234","05/22/19  11:47:44.234   ","4.91","86.1","3.069","20.7","1.9","1.77","100","17.96","3.65","0.59","1.81","2.17","0.29","0.92","0.47","0.21","0.25","0.23","0.25","0","0","0","0","86.4","95.9","-87.5","129.8","84.2","35.5","-58","-113.4","-16.8","-61.9","100.4","139.7","26.6","0","117","119.6","0"
