"DoubleTime","StringTime","I3 Mag","I3 Ang","kW","I3 THD","I3 TDD","kvar","I3 %HD01","I3 %HD02","I3 %HD03","I3 %HD04","I3 %HD05","I3 %HD06","I3 %HD07","I3 %HD08","I3 %HD09","I3 %HD10","I3 %HD11","I3 %HD12","I3 %HD13","I3 %HD14","I3 %HD15","I3 %HD16","I3 %HD17","I3 H01 ANG","I3 H02 ANG","I3 H03 ANG","I3 H04 ANG","I3 H01 ANG:1","I3 H02 ANG:1","I3 H03 ANG:1","I3 H04 ANG:1","I3 H05 ANG","I3 H06 ANG","I3 H07 ANG","I3 H08 ANG","I3 H09 ANG","I3 H10 ANG","I3 H11 ANG","I3 H12 ANG","I3 H13 ANG"
"1555350833760","04/15/19  17:53:53.760   ","5.25","85.1","3.394","19.9","2.1","1.844","100","20.3","4.14","1.83","4.06","1.42","0.5","0.58","0.38","0.34","0.37","0.23","0","0","0","0.21","0.28","86.2","-53.3","-64.2","-66.5","85.1","-111.3","-84.4","-16.3","-8.8","156.8","77.5","-25.7","0","95.4","0","33.5","0"
"1555350835183","04/15/19  17:53:55.183   ","5.17","85","3.432","18.9","2.1","1.846","100","19.47","1.3","0.66","3.4","1.54","0.67","0.75","0","0","0.21","0","0","0","0","0","0","84.8","-1.7","-36.8","-52.2","84.6","-117.3","-87.1","-24.4","-6","147.8","75.5","-30.7","0","95.2","169.9","30.3","0"
"1555350836745","04/15/19  17:53:56.745   ","5.25","86.1","3.388","20.1","2.1","1.82","100","18.78","4.89","0.96","3.66","1.87","1.32","1.14","0.35","0.37","0.3","0.23","0.34","0","0","0","0","84.6","-118.2","-86.7","-9.5","83.9","179.3","-45.1","125.7","-1.9","80.2","69.2","-81.9","-5.4","51.5","125.2","0","0"
"1555350837765","04/15/19  17:53:57.765   ","5.24","84.5","3.364","20.8","2.1","1.822","100","18.47","1.71","0.38","3.22","1.71","0.64","0.66","0","0.3","0.23","0.21","0","0","0","0","0","83.9","-178.1","-44.5","123.4","85.6","120.6","-71","135.2","-0.3","31.8","44.1","-148.4","-93.1","-13.8","84.2","0","-38.6"
"1555350838723","04/15/19  17:53:58.723   ","5.28","85.2","3.363","21.3","2.2","2.016","100","18.5","2","0.43","3.07","1.67","0.47","0.65","0","0.29","0.2","0","0","0","0","0","0","83.7","-173.8","-43.7","122.1","85.5","125.3","-66.5","132.7","1.6","35.2","49.3","-144.4","-87.2","1.4","88","0","-39.9"
"1555350840102","04/15/19  17:54:00.102   ","5.24","84.2","3.398","19.8","2.1","1.95","100","20.09","6.09","1.94","3.64","2.35","0.52","0.55","0.79","0.28","0.3","0.25","0","0","0.2","0","0.22","85.3","-103.1","-80.7","-17","83.7","-164.4","-43.3","114.8","-11.1","105.5","15.5","-60.6","19.9","0","131.5","0","0"
"1555350841750","04/15/19  17:54:01.750   ","5.35","84.7","3.326","19.9","2.2","1.893","100","18.63","4.79","0.6","4.23","1.38","0.27","1.18","0.69","0.48","0.68","0.39","0.24","0.21","0.2","0","0","85.5","92.4","-77.6","150.3","84.1","30.1","-18.2","-98.2","-10.6","-66.1","8.8","126.5","19.6","-60.7","158.8","0","0"
"1555350842738","04/15/19  17:54:02.738   ","5.36","84.1","3.338","19.5","2.2","1.881","100","19.64","3.91","1.88","3.61","1.8","0.75","0.61","0.58","0.36","0.23","0","0.23","0","0","0","0","85.2","104.7","-76.3","141","84.1","45","-15.7","-146.3","-4.4","-46","31.2","127","16","0","173.4","0","0"
"1555350843603","04/15/19  17:54:03.603   ","5.17","85.3","3.341","21.6","2.1","1.915","100","18.3","1.55","0.33","3.25","1.63","0.75","0.72","0","0.3","0.21","0.23","0","0","0","0","0","83.5","179","-45","122.5","85.2","119.2","-70.6","133.3","-0.1","29","41.3","-146.6","-91","-21.6","0","0","-48"
"1555350844750","04/15/19  17:54:04.750   ","5.25","85.1","3.337","21.5","2","1.808","100","19.92","4.58","1.72","3.35","2.28","1.08","0.51","0.64","0.32","0","0.23","0.36","0","0","0","0","85","78.3","-70.1","156.1","83.9","16.5","-31.4","-66","-12.2","-80.3","-21.7","139","6.8","0","170.6","160.5","0"
"1555350845896","04/15/19  17:54:05.896   ","5.15","85.2","3.357","19.1","2.1","1.845","100","18.91","1.98","0.66","4.26","1.52","0.81","0.71","0.3","0.27","0.28","0","0","0","0","0","0.21","84.9","-22.7","-49.1","-57.5","85.5","-79.1","-78.5","-73.6","-13.9","-167.3","17.9","16.7","-122","0","0","0","-88.6"
"1555350847727","04/15/19  17:54:07.727   ","5.04","84.4","3.338","21.4","2","1.768","100","19.87","4.55","1.72","3.3","2.27","1.04","0.52","0.68","0.34","0","0.22","0.36","0","0","0","0.24","83.8","18","-30.5","-66.7","83.8","18","-30.5","-66.7","-12.5","-78.6","-21.1","137.7","16.4","0","166","160.5","0"
"1555350848746","04/15/19  17:54:08.746   ","5.04","85","3.333","21.9","2","1.78","100","19.25","3.16","1.13","3.36","2.06","1.55","0.62","0.56","0","0","0","0.34","0.21","0","0","0.26","83.6","42.1","-14","-136.1","84.3","-15.5","-44.4","-55.2","-5.1","-116.1","0","109.7","-63.3","-147.5","158","160.9","0"
"1555350849500","04/15/19  17:54:09.500   ","5.13","84.9","3.291","19.7","2.2","1.864","100","18.27","1.9","0.45","2.89","1.59","0.61","0.66","0","0.27","0.22","0","0","0","0","0","0","83.3","-174.5","-44.3","119","83.3","-174.5","-44.3","119","-3.5","87.3","52.1","-72.9","-11.2","56.6","145.5","-20.7","0"
"1555350851136","04/15/19  17:54:11.136   ","5.27","82.9","3.277","19.5","2.2","1.912","100","19.5","3.87","1.82","3.59","1.76","0.74","0.63","0.58","0.32","0","0.21","0.22","0","0","0","0","84.8","108.8","-74.1","136.1","83.7","52.1","-25.1","-152.3","-0.8","-34.3","42.5","123.4","0","0","-173","0","0"
"1555350852741","04/15/19  17:54:12.741   ","5.01","84.8","3.309","21.8","2","1.767","100","19.08","2.82","1.1","3.38","1.95","1.43","0.64","0.5","0","0","0","0.38","0","0","0","0.22","83.7","33.8","-19.7","-114.8","84.8","-22.2","-49.1","-56.8","-4.4","-121.1","66.6","103.1","-71.3","-160","154.6","156.1","0"
"1555350853739","04/15/19  17:54:13.739   ","5.07","83.7","3.315","20.5","2","1.773","100","19.81","4.38","1.46","3.34","2.37","1.3","0.5","0.63","0.33","0","0.21","0.39","0.2","0","0","0.27","84.3","69.3","-58.2","159","83.8","8.3","-35.7","-56.6","-9.2","-89.6","-49.8","133.8","-13.7","-126","162.6","163.6","0"
"1555350854850","04/15/19  17:54:14.850   ","5.16","82.9","3.248","19","2","1.877","100","20.13","5.69","2.29","3.75","1.91","0","0.62","0.5","0.39","0.38","0.27","0","0","0","0","0","84.3","-16.5","-46.6","-55.8","85.2","-71.7","-75.2","-72.2","-10","-161.3","26.2","28.3","-117.4","119.2","0","0","-67.2"
"1555350856110","04/15/19  17:54:16.110   ","5.22","83.2","3.274","19.6","2.1","1.995","100","18.52","1.64","0.74","3.89","1.46","0.75","0.88","0.4","0","0.23","0","0","0","0","0","0","84.1","149.5","-56.3","128.9","84.8","92.7","-79","148.7","-8.5","13.7","12.3","-179","-123.2","0","0","0","-85.3"
"1555350857741","04/15/19  17:54:17.741   ","5.14","84.3","3.277","21.5","2","1.795","100","19.85","4.65","1.86","3.44","2.09","1.04","0.55","0.69","0.33","0","0.23","0.3","0","0","0","0","84.7","89.6","-76.3","150.8","83.5","29.7","-19.8","-100.8","-10.8","-67.5","17.5","123.5","16.2","-57.5","174","0","0"
"1555350858762","04/15/19  17:54:18.762   ","5.04","84.8","3.267","21.2","2.1","1.779","100","19.87","4.44","1.51","3.4","2.37","1.37","0.48","0.63","0.3","0","0.24","0.34","0.2","0","0","0.23","84.3","72","-64.2","155.4","83.7","11.6","-36.9","-58.6","-10","-85.9","-33.9","134.5","-6.2","0","170.9","162.2","0"
"1555350859946","04/15/19  17:54:19.946   ","5.1","85.1","3.233","20.3","2","1.811","100","19.92","5.14","2.08","3.76","1.69","0","0.63","0.4","0.32","0.39","0.3","0","0","0","0","0","85.2","-61","-69.8","-69.3","83.7","-115.3","-82.1","5.7","-5.9","151.8","80.2","-30.2","0","83.5","-178.5","0","0"
"1555350860772","04/15/19  17:54:20.772   ","5.12","84.4","3.245","21.4","2","1.819","100","19.78","4.68","1.89","3.36","2.07","0.96","0.59","0.65","0.3","0","0.23","0.29","0","0","0","0.2","84.6","92","-77.3","151.7","83.3","32.7","-22.2","-112.1","-10.4","-63.5","20.2","122.7","11.3","-53.7","165.9","0","0"
"1555350861757","04/15/19  17:54:21.757   ","5.23","84.7","3.238","21","2.1","1.89","100","18.84","2.7","1.34","3.52","1.46","0.37","0.75","0.44","0.22","0.25","0","0","0","0","0","0","84.4","132.3","-65.2","127.3","83.6","17.3","-34.6","-66.9","-12","-78.8","-13.1","135.6","9.1","0","168.8","0","0"
"1555350862754","04/15/19  17:54:22.754   ","5","83.4","3.252","19.9","2","1.787","100","19.29","3.52","1.68","3.48","1.61","0.55","0.68","0.56","0.32","0","0.23","0","0","0","0","0","84.5","117.9","-70.7","130.2","83.9","63.7","-49.5","-179.4","-2.3","-14","43.9","140.1","0","0","0","0","0"
"1555350863762","04/15/19  17:54:23.762   ","5.13","84","3.209","19.5","2.1","1.889","100","18.12","1.02","0.29","3.69","1.59","0.99","0.83","0.43","0","0.23","0.2","0","0","0","0","0.22","83.3","162","-49.7","128.7","83.4","49.6","-24.5","-151.2","-2.5","-40.3","38.6","122","0.1","-38.7","-175.8","0","0"
"1555350864748","04/15/19  17:54:24.748   ","5.18","82.9","3.201","19.6","2","1.845","100","17.06","1.94","0.26","3.39","1.44","0.67","0.74","0","0.21","0","0","0","0","0","0","0","83.6","151.5","-55.1","129.6","84.6","95.5","-76.8","151.7","-8.9","15.6","17.3","-171.4","-115.5","0","0","0","-82.8"
"1555350865544","04/15/19  17:54:25.544   ","5.02","83.1","3.208","20.5","2","1.84","100","19.6","4.17","1.65","3.73","1.43","0.32","0.73","0.27","0","0.35","0.24","0","0","0","0","0","84.7","-47.4","-62.2","-67.9","84.7","-47.4","-62.2","-67.9","-8.2","-143.8","56.7","64.4","-99","164.3","143.1","138.6","0"
"1555350866767","04/15/19  17:54:26.767   ","5.04","82.7","3.201","20.3","2.1","1.822","100","19.54","6.04","1.66","3.18","2.44","0.71","0.58","0.65","0.3","0.25","0.25","0","0","0","0.2","0","82.5","-165.3","-43.4","113.1","83.9","138.1","-60","124.9","1.1","40.2","56.1","-115.3","-69.5","-14.1","0","-45.8","-43.1"
"1555350867763","04/15/19  17:54:27.763   ","5.04","82.6","3.198","20.1","2","1.795","100","19.31","5.85","1.51","3.18","2.37","0.79","0.66","0.63","0.29","0.25","0.21","0.25","0","0","0","0","82.8","-169.4","-45","114.6","84.2","133.3","-63","124.6","1.6","38.2","51.9","-116.2","-73.5","-18.5","0","-58","-52.9"
"1555350868571","04/15/19  17:54:28.571   ","4.91","84.8","3.212","18.7","2","1.822","100","18.77","1.72","0.65","3.6","1.53","0.94","0.72","0","0","0.27","0","0","0","0","0","0.24","83.2","49.2","-23.2","-152","84.8","-61.8","-70.7","-74.1","-10.1","-155.4","44.1","46.8","-114.9","130.8","128.3","115.7","-41"
"1555350869769","04/15/19  17:54:29.769   ","5.03","84.4","3.215","20.6","2","1.827","100","19.89","5.5","2.13","3.48","1.8","0","0.76","0.29","0.26","0.36","0.26","0.24","0","0","0","0","84.7","-64.8","-71.9","-72.9","82.6","-176.1","-44.2","117.7","-5.1","83","50.9","-75","-10.1","32.9","153.8","0","0"
"1555350870858","04/15/19  17:54:30.858   ","4.91","84.6","3.189","19.6","1.9","1.789","100","18.83","5.37","1.18","3.33","2.33","1.06","0.76","0.57","0.25","0.2","0","0.25","0","0","0","0","83.1","-120","-78.2","3.6","82.9","-178.2","-46.3","118.8","-3.2","80.3","54.4","-72.8","-14.2","38.1","154.4","-29.7","0"
"1555350871785","04/15/19  17:54:31.785   ","5.05","82.4","3.207","19.7","1.9","1.924","100","18.44","1.93","0.59","3.96","1.57","0.88","0.65","0.27","0","0.29","0","0","0","0","0","0.23","84.6","-68.8","-73.8","-72.9","83","-121.8","-76.5","5.9","-3.9","138.7","69.6","-37.7","0","61.4","-165.2","-20.8","0"
"1555350872761","04/15/19  17:54:32.761   ","5.01","83","3.252","18.9","2","1.929","100","18.46","2","0.58","4.07","1.6","0.95","0.63","0.32","0","0.3","0","0","0","0","0","0.24","83.8","-15.7","-46.1","-59.6","84.6","-68.8","-73.6","-74.5","-9.6","-160.5","34.5","35.6","-119.6","114.5","133.2","0","-44.4"
"1555350873755","04/15/19  17:54:33.755   ","4.89","83","3.27","18.9","1.9","1.755","100","19.21","4.6","1.79","3.64","2.05","0.86","0.67","0.72","0.31","0","0.22","0.23","0","0","0","0.22","83.1","39.2","-18.2","-129.6","84.7","-69.2","-74.4","-74.2","-10.4","-159.9","35.1","35","-111.9","115.4","0","105.9","-61.2"
"1555350874643","04/15/19  17:54:34.643   ","5.01","83.3","3.22","18.8","1.9","1.767","100","19.41","4.59","1.86","3.64","2.04","0.85","0.61","0.73","0.32","0","0","0.24","0","0","0","0.22","83.4","152.1","-53.5","125.1","83","41","-18.6","-133.1","-5.6","-55.2","32.9","118.4","2.1","0","172.5","0","0"
"1555350876038","04/15/19  17:54:36.038   ","5.04","82.5","3.179","20.4","1.9","1.784","100","18.83","5.4","1.25","3.47","2.35","1.04","0.73","0.58","0.25","0.2","0","0.24","0","0","0","0","83.2","-118.1","-76.1","5.3","82.6","-175.9","-43.7","117.4","-4.7","84.3","44","-72.3","-13.2","39.8","0","-29.1","0"
"1555350877746","04/15/19  17:54:37.746   ","5.02","84","3.157","19.6","2.1","1.872","100","19.18","4.29","1.8","3.79","1.83","0.8","0.68","0.69","0.32","0","0.22","0","0","0","0","0","84.1","105.9","-72.8","137.8","83.1","52.6","-28.3","-154.9","-1.9","-34.7","38.9","121.7","0","-47.9","-163.7","0","0"
"1555350878746","04/15/19  17:54:38.746   ","5.08","82.4","3.15","19.3","1.9","1.841","100","18.17","4.29","0.67","3.56","2.08","1.14","0.77","0.54","0","0","0","0.2","0","0","0","0.2","82.9","166.8","-47.9","124.8","84.1","111.5","-70.9","130.4","-1.7","20.6","29.1","-144.2","-93.6","-60","0","0","-81"
"1555350879531","04/15/19  17:54:39.531   ","4.89","83.7","3.157","20.6","1.9","1.847","100","18.23","2.35","0.64","4.43","1.55","0.85","0.68","0.32","0.23","0.29","0","0","0","0","0","0.21","83.9","-23.7","-50.6","-61.3","84.5","-76.4","-76.5","-73.6","-12","-164.9","22","20.9","-122.2","103.3","0","0","-71.1"
"1555350880739","04/15/19  17:54:40.739   ","4.88","84","3.15","20.5","1.9","1.778","100","18.53","5.16","1.09","3.54","2.22","1.09","0.73","0.6","0.26","0","0","0.21","0","0","0","0","82.8","-121.5","-74.3","5.8","82.4","-179","-44.4","120.4","-3.2","79.3","58.6","-76.5","-17.8","31.2","146.3","-31.8","0"
"1555350881755","04/15/19  17:54:41.755   ","4.88","84.2","3.16","20.2","1.9","1.794","100","19.69","5.27","2.1","3.75","1.68","0","0.71","0.31","0.28","0.39","0.27","0","0","0","0","0","83.3","-112.3","-76.6","-2.3","82.5","-169.8","-45.5","114.5","-7","96.1","23.2","-65.7","-1.9","0","147","0","0"
"1555350882531","04/15/19  17:54:42.531   ","4.98","84","3.173","19.2","1.9","1.75","100","19.02","3.95","1.11","3.6","2.33","1.52","0.54","0.68","0.32","0","0.23","0.38","0.23","0","0","0.33","83.1","59.1","-42.5","-171.2","83.1","59.1","-42.5","-171.2","-2.3","-23.1","50.1","132.8","0","0","-166.8","0","0"
"1555350883757","04/15/19  17:54:43.757   ","4.98","83.7","3.17","18.3","1.9","1.798","100","18.88","1.76","0.63","3.02","1.61","0.64","0.64","0","0","0","0","0.26","0","0","0","0.22","82.2","-27.6","-54.9","-81.8","83.9","-94.6","-80.2","-37","-16.4","177.7","7.5","-10.6","-141.4","0","0","0","0"
"1555350884736","04/15/19  17:54:44.736   ","4.88","82.7","3.188","20.1","1.9","1.753","100","18.65","2","0.87","3.24","1.7","1","0.62","0.43","0","0","0","0.27","0","0","0","0.23","83.7","80.5","-69","150.2","83.8","-30.4","-54.1","-62.3","-6.4","-130.1","67.1","90.9","-81.5","-177.1","144.9","133.5","37.8"
"1555350885602","04/15/19  17:54:45.602   ","4.83","83","3.155","20.7","1.9","1.859","100","18.22","2.24","0.88","3.81","1.45","0.64","0.79","0.43","0","0.23","0","0","0","0","0","0.21","83.3","146.4","-56.9","125.5","84","93","-76.1","149.4","-8","12.1","10.8","-170.4","-113.3","0","0","0","-93.6"
"1555350886740","04/15/19  17:54:46.740   ","4.96","83.7","3.147","21","1.9","1.835","100","19.06","4.32","1.83","3.69","1.83","0.81","0.64","0.69","0.33","0","0.21","0","0","0","0","0.23","83.8","106.2","-73","135","82.9","53.7","-28.6","-153.3","-0.8","-32.8","41","122.4","-28.5","0","-164.1","0","0"
"1555350887740","04/15/19  17:54:47.740   ","5.01","83.2","3.129","19","2","1.995","100","17.7","1.28","0.35","3.41","1.56","1.08","0.71","0.27","0.2","0.27","0.2","0","0","0","0","0.24","82.1","176.1","-45.3","121","83.1","69.6","-57.8","155.8","-7.2","-7.2","33.3","149.7","0","0","0","0","-118.2"
"1555350888535","04/15/19  17:54:48.535   ","4.98","81.9","3.161","20.3","1.9","1.948","100","19.5","5.19","2.05","3.75","1.72","0","0.75","0.31","0.27","0.39","0.25","0.2","0","0","0","0","84.3","-59.7","-69.9","-71.8","83.2","-111.3","-78","3.3","-9.5","158.6","111.6","-35","0","84.4","174.9","0","0"
"1555350889748","04/15/19  17:54:49.748   ","4.9","82.2","3.159","20.2","1.9","1.911","100","19.53","6.25","1.88","3.33","2.36","0.5","0.59","0.62","0.33","0.3","0.26","0.21","0","0","0","0","81.9","-153.7","-39.4","99.2","82.8","152.7","-52.5","124.5","1","50.4","56.8","-97.2","-54.8","1.2","0","-49.6","0"
"1555350890749","04/15/19  17:54:50.749   ","4.85","84","3.147","20.5","1.9","1.797","100","19.63","6.16","2.19","3.57","2.15","0.33","0.63","0.5","0.29","0.36","0.23","0.21","0","0","0","0","83.9","-80.7","-77.9","-67.5","83.9","-80.7","-77.9","-67.5","-15.1","-170.1","18","16.1","-127.7","82.6","0","0","-83.4"
"1555350891531","04/15/19  17:54:51.531   ","4.9","82.6","3.168","18.7","1.9","1.755","100","19.25","4.69","1.86","3.65","2.03","0.87","0.63","0.76","0.31","0","0","0.2","0","0","0","0.24","83.8","97.8","-73.6","142","82.5","43.1","-19.8","-141.7","-5.1","-52.6","32.7","113.9","5.3","0","175.8","0","0"
"1555350892738","04/15/19  17:54:52.738   ","4.91","82.5","3.166","18.2","1.9","1.778","100","18.87","1.71","0.5","3.23","1.62","0.75","0.59","0","0","0.25","0","0.25","0","0","0","0.22","82.9","63.7","-45.5","172.1","83.9","-47.1","-62.5","-69.8","-8.1","-145.4","63.1","74.3","-99.7","152.3","136.9","111.4","-7.2"
"1555350893760","04/15/19  17:54:53.760   ","4.86","82.4","3.14","19.9","1.8","1.751","100","19.23","4.72","1.52","3.65","2.32","1.11","0.54","0.8","0.3","0","0.21","0.29","0","0","0","0.27","83.6","80.5","-65.4","151.2","81.7","-13.6","-60.1","-67.6","1.7","-112.2","62.8","56.7","-29.4","-116.6","0","-158.3","-24.3"
"1555350894548","04/15/19  17:54:54.548   ","4.89","83.7","3.12","20.1","2","1.838","100","17.92","3.11","0.48","3.25","1.78","0.59","0.68","0.37","0.2","0.2","0","0","0","0","0","0","81.9","-154.8","-40.9","97.9","82.8","151.8","-53","124.8","0.8","49.8","58.1","-101.8","-55.8","-7.7","0","0","0"
"1555350895759","04/15/19  17:54:55.759   ","4.97","83.4","3.111","19","2","1.88","100","18.83","3.79","1.68","3.68","1.63","0.51","0.7","0.61","0.25","0","0","0","0","0","0","0.22","83.6","118.2","-68","123.6","83.1","67.5","-52.5","156.6","-5.6","-10.5","36.3","145.7","0","0","-139","0","-120.4"
"1555350896755","04/15/19  17:54:56.755   ","4.97","82","3.119","18.9","2","1.844","100","17.87","2.34","0.55","2.95","1.6","0.46","0.58","0","0.27","0","0","0","0","0","0","0","82","-167.1","-41.8","110.5","83.2","137.9","-59.6","120.8","-1","39","48.5","-114.6","-74.3","-27.2","0","-62","-52.7"
"1555350897663","04/15/19  17:54:57.663   ","5.04","82","3.11","19.2","1.9","1.784","100","19.4","6.29","1.95","3.39","2.36","0.4","0.63","0.58","0.33","0.35","0.25","0.23","0","0","0","0","83.8","-92.5","-79.8","-39.9","83.8","-92.5","-79.8","-39.9","-18.2","179.1","5.5","-5.7","-137.9","0","0","0","-93.2"
"1555350899060","04/15/19  17:54:59.060   ","4.8","83.7","3.144","21","1.9","1.764","100","19.19","4.46","1.38","3.62","2.43","1.26","0.49","0.72","0.33","0","0.21","0.3","0","0","0","0.32","83.2","73.6","-60","150.7","82.4","15.4","-36.1","-68.5","-13.4","-83.8","-14.8","133.9","11","0","-161.4","140.3","0"
"1555350900764","04/15/19  17:55:00.764   ","4.95","83.3","3.148","18.1","1.9","1.811","100","18.48","3.19","1.09","4.2","1.38","0.56","0.77","0.35","0","0.33","0","0","0","0","0","0","82.5","17.9","-33.6","-69.8","84","-85.9","-79.3","-54.7","-16.1","-174.2","13.7","4.5","-128.6","0","0","0","-90"
"1555350902791","04/15/19  17:55:02.791   ","4.82","83.5","3.14","18","1.9","1.783","100","18.88","4.2","1.18","3.66","2.32","1.46","0.47","0.64","0.31","0","0","0.36","0.22","0","0","0.36","81.6","56.3","-64.5","-152.1","82.7","6.1","-39","-61.9","-9.8","-95.7","-35.3","131","-6.3","0","153.4","136.6","0"
"1555350904179","04/15/19  17:55:04.179   ","4.86","82.8","3.121","20.4","1.9","1.782","100","18.09","4.66","0.78","3.6","2.17","1.13","0.75","0.55","0.21","0","0","0.22","0","0","0","0","82.1","-131.3","-64.5","31.2","82.3","173.3","-46.1","122.8","-1.1","68.6","68.5","-81.4","-27.6","17.8","0","-43.8","0"
"1555350905752","04/15/19  17:55:05.752   ","4.85","83","3.148","20.3","1.9","1.904","100","18.14","4.84","0.93","3.54","2.18","1.14","0.75","0.54","0.2","0","0","0.22","0","0","0","0","82.1","-126.9","-65.5","16.1","81.9","177","-43.5","120","-3","73.8","55.8","-79.8","-27.7","24.4","156.7","-36.4","0"
"1555350907530","04/15/19  17:55:07.530   ","4.94","83.3","3.155","19.6","1.8","1.767","100","19.07","4.74","1.39","3.66","2.41","1.31","0.49","0.79","0.33","0","0.2","0.31","0","0","0","0.28","83.2","74.1","-60.8","153.3","83.2","74.1","-60.8","153.3","-10.4","-0.7","13.2","156.7","-124.9","0","0","0","-124.9"
"1555350908732","04/15/19  17:55:08.732   ","4.91","82.7","3.176","18.5","1.9","1.76","100","18.38","2.87","1.02","3.56","1.9","1.4","0.55","0.61","0.21","0.2","0","0.36","0","0","0","0.3","82.3","36","-20.8","-119.7","83","-17","-47.4","-61.3","-7.6","-121.9","101.1","103.1","-54.4","178.3","132.4","125.9","0"
"1555350909749","04/15/19  17:55:09.749   ","4.8","83.1","3.17","21.2","1.9","1.768","100","18.72","4.02","1.08","3.71","2.32","1.49","0.53","0.74","0.3","0","0.21","0.35","0","0","0","0.31","82.6","59.7","-40.6","-170.9","82.8","2.1","-40","-61.9","-9.2","-100.2","0","125.7","-11.8","0","140.6","0","0"
"1555350910697","04/15/19  17:55:10.697   ","4.85","82.4","3.153","19.8","1.8","1.798","100","18.36","3.22","1.44","3.62","1.51","0.35","0.7","0.5","0.23","0.21","0","0","0","0","0","0.21","83.2","130","-61.5","122.3","83.2","78","-63.4","153.3","-12.8","2.7","6","162.2","-126.2","0","-147","0","-116.8"
"1555350911743","04/15/19  17:55:11.743   ","5.05","82.2","3.122","19.3","2","1.86","100","17.97","2.23","0.79","3.92","1.48","0.69","0.84","0.39","0","0","0","0","0","0","0","0.2","82.6","150","-52.5","124.4","83.5","96.7","-70.7","143.3","-10.5","13.7","12.8","-162.6","-107.3","-80.1","-171.8","0","-102.6"
"1555350912736","04/15/19  17:55:12.736   ","4.88","81.7","3.129","19.1","1.9","1.815","100","18.06","4.45","0.72","3.51","2.1","1.11","0.77","0.54","0.21","0","0","0.23","0","0","0","0.21","82","-135.4","-52.7","56","82.2","169.7","-45.2","122.1","-1.7","64.1","64.7","-85.8","-38.3","8.9","0","0","0"
"1555350913528","04/15/19  17:55:13.528   ","4.81","83.5","3.144","18.6","2","1.801","100","18.13","2.06","0.63","4.05","1.57","0.96","0.62","0.22","0","0.31","0","0","0","0","0","0.27","82.3","44.5","-21.9","-141","83","-9.9","-44.3","-59.4","-6.6","-113.3","0","108.8","-44.3","-167.3","140.6","127.1","0"
"1555350914731","04/15/19  17:55:14.731   ","4.95","83.2","3.146","19.6","1.9","1.854","100","18.9","3.97","1.5","3.95","1.39","0.33","0.78","0.29","0","0.34","0","0","0","0","0","0","83.6","-42.7","-59.3","-67.9","83.5","-94.5","-77.4","-42.6","-19.1","175.4","7.5","-12.5","-138.7","0","0","0","-109.7"
"1555350915746","04/15/19  17:55:15.746   ","4.93","82.8","3.167","18.4","1.9","1.805","100","18.01","2.55","0.67","4.41","1.5","0.8","0.7","0.25","0.21","0.3","0","0","0","0","0","0.24","83.3","-22.1","-49.6","-61.8","84","-73.4","-73.5","-73.2","-13.5","-164.7","25.3","27","-116","98.4","0","0","-64.7"
"1555350916547","04/15/19  17:55:16.547   ","4.92","83","3.149","21.2","1.9","1.877","100","17.67","1.59","0.42","3.89","1.55","0.9","0.83","0.43","0","0.23","0.21","0","0","0","0","0.26","82.3","161.2","-48.8","125","83.5","107.5","-70.2","134.2","-6.9","18.2","23.7","-145.3","-96.9","-64.5","0","0","-89.5"
"1555350918072","04/15/19  17:55:18.072   ","4.9","82.2","3.12","20.4","1.9","1.788","100","17.82","4.16","0.64","3.47","2.02","1.03","0.75","0.56","0","0","0","0.2","0","0","0","0.21","81.7","-140.3","-46.3","69.8","82.1","166","-46.3","124.4","-0.7","61.1","64.2","-88.5","-37.1","10.2","0","-10.5","0"
"1555350919739","04/15/19  17:55:19.739   ","5.03","82","3.116","19.1","1.9","1.852","100","17.5","1.29","0.27","3.84","1.57","1.02","0.85","0.29","0","0.23","0","0","0","0","0","0.26","82.2","170.4","-45.1","123","83.3","115.5","-66.2","127.9","-3.5","22.8","30.9","-133.8","-92.9","-62.4","0","-89.5","-87.2"
"1555350920737","04/15/19  17:55:20.737   ","4.82","83.4","3.115","19.4","1.9","1.91","100","18.64","5.78","1.45","3.43","2.32","0.86","0.71","0.54","0.29","0","0","0.23","0","0","0","0","82.7","-111.3","-70.9","-7.7","81.6","-168.5","-42.5","113.2","-11.8","98.1","21.7","-65.5","-8.7","0","149.8","0","0"
"1555350921533","04/15/19  17:55:21.533   ","4.82","83.8","3.172","18","1.9","1.902","100","18.68","2.04","0.57","3.12","1.62","0.63","0.62","0.2","0","0.22","0","0.25","0","0","0","0.25","82.8","69.7","-54","151.9","82.4","11.6","-37.1","-67.1","-12.7","-88.8","-31","132.3","4.4","0","150.6","0","0"
"1555350922743","04/15/19  17:55:22.743   ","4.95","83.9","3.175","19","2","1.964","100","17.94","2.51","0.66","4.47","1.55","0.84","0.68","0.3","0.24","0.29","0","0","0","0","0","0.25","83.1","-21.5","-49.3","-61.1","84","-72.9","-73","-70.4","-12.8","-162.9","29.1","26.1","-117.2","99.7","0","0","-58.4"
