"DoubleTime","StringTime","I1 Mag","I1 Ang","kW","I1 THD","I1 TDD","kvar","I1 %HD01","I1 %HD02","I1 %HD03","I1 %HD04","I1 %HD05","I1 %HD06","I1 %HD07","I1 %HD08","I1 %HD09","I1 %HD10","I1 %HD11","I1 %HD12","I1 %HD13","I1 %HD14","I1 %HD15","I1 %HD16","I1 %HD17","I1 H01 ANG","I1 H02 ANG","I1 H03 ANG","I1 H04 ANG","I1 H05 ANG","I1 H06 ANG","I1 H07 ANG","I1 H08 ANG","I1 H09 ANG","I1 H10 ANG","I1 H11 ANG","I1 H12 ANG","I1 H13 ANG","I1 H14 ANG","I1 H15 ANG","V1 Ang","I1 H17 ANG"
"1558524763757","05/22/19  11:32:43.757   ","4.6","-26.5","2.884","18.7","1.8","1.688","100","17.41","2.2","0.93","2.77","1.67","0.4","0.7","0.38","0.34","0.27","0","0.24","0.22","0","0","0","-26.2","-163.1","-92.9","87.2","102.5","2","141.9","-42","-138.6","-1.1","-98.4","0","128.4","-79","0","0","0"
"1558524764753","05/22/19  11:32:44.753   ","4.6","-26.8","2.878","17.9","1.8","1.716","100","17.85","4.43","1","2.83","2.07","0.44","0.96","0.41","0","0.3","0.26","0.21","0","0","0","0","-26.3","-156.3","-90.2","78.7","101.2","7.4","153.5","-35","-132.4","7.4","-94.9","0","135.5","0","0","0","0"
"1558524765458","05/22/19  11:32:45.458   ","4.71","-28.2","2.871","18.8","1.7","1.73","100","18.07","2.3","0.73","1.99","1.41","0.79","0.5","0","0","0","0.27","0","0","0","0","0","-27.2","69.9","-69.2","-147","98.8","-144.3","-40.4","-160.8","-90.7","0","-84.7","131.1","-144.2","0","0","0","0"
"1558524766220","05/22/19  11:32:46.220   ","4.7","-26.8","2.901","18.8","1.8","1.744","100","18.17","4.53","0.92","2.55","2.15","0","0.81","0.53","0","0.27","0.21","0","0","0","0","0","-26.5","-115.7","-65.4","29.3","101.9","32.2","0","12.3","-91.8","0","-89.4","-47.2","0","0","0","0","0"
"1558524767471","05/22/19  11:32:47.471   ","4.69","-26.5","2.884","19","1.8","1.677","100","17.33","2.28","0.94","2.83","1.7","0.38","0.7","0.43","0.4","0.25","0","0.24","0","0","0","0","-28.6","146.9","-51.4","133.3","90.3","-76.7","105.6","-121.3","0","1.1","0","165","0","0","0","0","0"
"1558524768212","05/22/19  11:32:48.212   ","4.58","-27","2.862","18","1.7","1.726","100","17.64","0.64","1.45","2.79","1.47","0.2","0.71","0.38","0.37","0.42","0","0.31","0.22","0","0","0","-28.1","-40.3","-9.5","-29.8","112.1","89.7","72.5","72.4","0","-178.1","-99.4","-11.8","24.7","0","0","0","-56.3"
"1558524769480","05/22/19  11:32:49.480   ","4.59","-27.5","2.871","18.3","1.7","1.744","100","17.3","4.34","0.93","3.3","1.88","0.97","0.96","0.37","0","0.41","0.26","0","0","0","0","0.22","-26.1","-143.6","-82.3","65.6","101.5","17.5","178.5","-18.9","-120","19.2","-88.1","0","159.3","0","0","0","0"
"1558524770219","05/22/19  11:32:50.219   ","4.7","-28.9","2.851","18.3","1.7","1.657","100","17.62","1.78","1.36","2.55","1.78","0","0.69","0.45","0.3","0.42","0.22","0.23","0","0","0","0","-26.1","30.5","-84.8","-100","110","-166.6","0","164.7","-139.2","-152.6","-92.7","91.2","128.7","0","0","0","0"
"1558524771453","05/22/19  11:32:51.453   ","4.73","-28.5","2.835","18","1.7","1.698","100","17.57","0.74","1.12","3.04","1.03","0.29","0.77","0.45","0.31","0.34","0.22","0.35","0.21","0","0","0","-28.3","-64.9","-28.2","-2","126.6","36.1","-5.3","39.6","0","-160.8","-86.6","-29.5","0","0","-139.6","0","0"
"1558524772209","05/22/19  11:32:52.209   ","4.69","-26.1","2.851","17.6","1.7","1.733","100","17.2","0.91","1.17","3.06","1.14","0.55","0.78","0","0.28","0","0.2","0","0","0","0","0","-28.9","108.2","-52.4","-174.9","114.4","-141.9","-9.2","-171.8","-69","0","-93.7","0","0","0","0","0","0"
"1558524773459","05/22/19  11:32:53.459   ","4.66","-26.1","2.838","17.8","1.7","1.655","100","18","3.57","0.85","2.34","2.13","0","0.79","0.47","0","0.28","0.27","0.22","0","0","0","0","-26.2","11.1","-90.6","-92","113.4","-179.8","0","139.4","-177.7","-160.2","-97.2","65.6","92.2","128.6","0","0","0"
"1558524774213","05/22/19  11:32:54.213   ","4.68","-28.2","2.888","18.8","1.7","1.678","100","17.26","1.82","1.04","3.01","1.4","0.41","0.75","0.22","0.34","0.26","0.21","0","0","0","0","0","-26.6","-171.8","-95.9","91.8","101.9","-5.8","142.6","-48.7","-155.8","10","-115.6","-127.9","0","0","0","0","0"
"1558524775467","05/22/19  11:32:55.467   ","4.66","-28.3","2.867","18.9","1.7","1.726","100","17.45","1.42","1.09","2.72","1.17","0.7","0.67","0","0.2","0","0.26","0.22","0","0","0","0","-28.6","92.5","-63.5","-161.6","106.1","-142.5","-32.9","-161.6","-60.7","0","-104","0","0","0","0","0","0"
"1558524776212","05/22/19  11:32:56.212   ","4.61","-26.1","2.858","18.1","1.7","1.779","100","17.09","4.37","0.88","3.28","1.86","1.02","0.95","0.39","0","0.44","0.25","0","0","0","0","0","-28","-89.1","-48.2","22.9","111.4","39.4","-43.8","21","-66.8","0","-100.8","-39.2","0","0","0","0","0"
"1558524777473","05/22/19  11:32:57.473   ","4.58","-26.1","2.845","18.1","1.7","1.695","100","17.93","4.24","0.83","2.4","2.16","0","0.74","0.52","0.29","0.26","0.23","0.2","0","0","0","0","-27.2","-179","-94.3","99.1","101.1","-15.3","140.1","-55.6","0","8.8","-121.7","0","0","-81.4","0","0","0"
"1558524778210","05/22/19  11:32:58.210   ","4.6","-29.1","2.819","18.6","1.7","1.656","100","18.04","3.21","0.99","2.27","2.06","0","0.71","0.55","0","0.33","0.26","0.23","0","0","0","0","-26.7","0.5","-32.2","-88.5","113.8","165.8","0","125.8","160.5","-165.8","-100.1","45.4","81.3","112.2","0","0","0"
"1558524779476","05/22/19  11:32:59.476   ","4.65","-29.2","2.815","18","1.7","1.726","100","17.85","1.85","0.5","2.42","1","0.59","0.66","0.35","0.25","0.25","0.3","0.31","0","0","0","0","-28.1","-89.9","-48.2","20.6","110.7","38.1","-43.1","21.9","-67.5","0","-110.2","-39.2","0","0","0","0","0"
"1558524780216","05/22/19  11:33:00.216   ","4.66","-26.6","2.818","17.9","1.7","1.734","100","17.27","3.63","1.2","3.19","1.91","0.78","0.72","0.51","0","0.27","0.2","0","0","0","0","0","-28.9","90.6","-62.2","-161.1","104.7","-141.8","-32.3","-165.8","-61.6","0","-104.7","138.4","0","0","0","0","0"
"1558524781472","05/22/19  11:33:01.472   ","4.64","-26.4","2.817","18.1","1.7","1.651","100","17.91","3.32","0.92","2.29","2.08","0","0.72","0.54","0","0.32","0.24","0.25","0","0","0","0","-26.6","5.3","-59.8","-87.8","113.1","173.2","0","130.4","169.2","-166.8","-104.2","0","85.3","117.5","0","0","0"
"1558524782231","05/22/19  11:33:02.231   ","4.65","-28.5","2.827","18.9","1.7","1.675","100","17.31","1.75","1.02","2.91","1.47","0.4","0.76","0.29","0.35","0.21","0.23","0","0.2","0","0","0","-26.9","-171.3","-98.9","92.2","102.4","-4.4","138","-54.5","-155.8","6","-101.1","-128.8","0","-80","0","0","0"
"1558524783476","05/22/19  11:33:03.476   ","4.65","-28.7","2.841","18.1","1.7","1.716","100","17.27","1.02","1.11","2.98","1.14","0.62","0.76","0","0.22","0","0.25","0.2","0","0","0","0","-29.3","103.1","-54.5","-165.4","111.7","-142.3","-18.5","-173.6","-68.3","0","-96.7","0","0","0","0","0","0"
"1558524784267","05/22/19  11:33:04.267   ","4.65","-27.9","2.832","17.9","1.7","1.757","100","17.13","4.25","0.87","3.17","1.4","1.06","0.86","0","0.22","0.6","0.3","0","0","0","0","0.28","-28.7","-72","-35.3","-2.1","124","33.3","-24.1","24.2","0","-171.7","-98","-44.1","0","0","0","0","0"
