"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555351548497","04/15/19  18:05:48.497   ","8.49","-149.2","4.133","14.4","2.4","2.211","100","11.26","5.31","0.8","3.27","0.71","2.01","0.59","2.18","0","1.78","0","0.43","0","0.37","0","1.4","-149.1","63.2","-50.7","-47.7","-8","62.3","-33.2","179.5","-83.7","0","-131","0","166.6","0","-90.4","0","-152.9"
"1555351549403","04/15/19  18:05:49.403   ","8.46","-149.2","4.159","14.5","2.4","2.268","100","10.98","6.94","0.68","3.2","1.14","1.21","0.42","2.39","0","1.6","0","0.51","0","0.4","0","1.39","-149.4","166.9","-67.8","100.1","-2.4","177.2","-32.1","-99.4","-91.8","0","-125.4","0","155.6","0","-91.8","0","-154.2"
"1555351550538","04/15/19  18:05:50.538   ","8.48","-149","4.182","14.8","2.5","2.219","100","11.16","5.37","0.47","3.3","0.63","1.96","0.52","2.17","0","1.82","0","0.7","0","0.37","0","1.49","-149.1","43.1","-52.6","-53.9","-6.7","55.3","-30.9","147.3","-84","0","-129.8","0","178","0","-86.8","0","-153.8"
"1555351551424","04/15/19  18:05:51.424   ","8.54","-149.1","4.197","14","2.4","2.285","100","10.42","7.24","0.59","2.72","1.68","1.23","0.64","2.64","0","1.81","0","0.64","0.25","0.62","0","1.57","-148.5","135.3","-63","127.3","0.4","178.9","-12.6","-94.8","-96.6","0","-125.1","0","-178.2","0","-80.8","0","-157.2"
"1555351552507","04/15/19  18:05:52.507   ","8.52","-149.1","4.222","13.7","2.4","2.274","100","11.29","5.18","0.8","3.3","0.66","2.09","0.57","2.06","0","1.73","0","0.43","0","0.32","0","1.44","-149.1","55.3","-51.7","-44.3","-8.7","56.9","-31.2","169.7","-82.5","0","-129.8","0","165","0","-89.7","0","-153.7"
"1555351553441","04/15/19  18:05:53.441   ","8.6","-149.1","4.246","13.9","2.4","2.303","100","11.17","5.87","0.8","2.91","1","1.54","0.45","2.27","0","1.64","0","0.5","0","0.45","0","1.29","-148.6","140.1","-63.3","127.2","0","-179.2","-15.7","-97.1","-90.9","0","-126","0","162.3","0","-88","0","-157.9"
"1555351554649","04/15/19  18:05:54.649   ","8.67","-149","4.251","14.4","2.3","2.313","100","10.82","7.18","0.33","3.19","1.1","1.74","0.58","2.23","0.2","1.67","0","0.55","0","0.57","0","1.33","-149","-7.5","-64.8","-94.8","-7.1","8.7","-43.2","108","-92.3","0","-129.1","0","-175.5","0","-82.5","0","-152.4"
"1555351555426","04/15/19  18:05:55.426   ","8.65","-148.9","4.276","14.1","2.4","2.307","100","10.51","7.01","0.66","2.83","1.64","1.16","0.58","2.24","0.23","1.82","0","0.61","0","0.51","0","1.52","-148.3","130.6","-61.4","127.3","-1.6","171","-15.7","-95.6","-88.2","0","-125.3","0","169.2","0","-83.1","0","-153.3"
"1555351556518","04/15/19  18:05:56.518   ","8.65","-148.7","4.298","13.9","2.6","2.274","100","11.23","5.58","0.4","3.38","0.76","1.96","0.48","2.06","0","1.68","0","0.78","0","0.46","0","1.39","-148.9","32.5","-54.3","-63.3","-4.3","50.1","-33.3","134.6","-83.9","0","-132.6","0","175.8","0","-87.9","0","-153"
"1555351557663","04/15/19  18:05:57.663   ","8.66","-148.4","4.373","14.3","2.5","2.437","100","11.11","7.85","0.44","2.78","1.14","0.8","0.53","2.45","0","1.39","0","0.44","0","0.34","0","1.59","-148.7","-73.9","-62.6","-29.3","-10.3","-36.2","-25.2","41.2","-89.7","0","-119.2","0","157","0","-73.2","0","-146.4"
"1555351558519","04/15/19  18:05:58.519   ","8.74","-148.7","4.336","14.3","2.5","2.387","100","11.02","7.14","0.39","3.12","1.05","1.66","0.6","2.38","0","1.59","0","0.57","0","0.33","0","1.6","-148.8","-8.2","-64.7","-93.3","-8.1","6.8","-43.3","106.5","-97.9","0","-114.3","0","151.2","0","-76.2","0","-149.6"
